ts,record_id,user_authority,user,partial,base_asset_value,base_asset_value_closed,liquidation_fee,fee_to_liquidator,fee_to_insurance_fund,liquidator,total_collateral,collateral,unrealized_pnl,margin_ratio
2022-04-18 00:24:13-04:00,15619,9U25LWBU67c9S6L9F4qmjpTkaHqjFgxyuTCqQ7Zqj62g,ESyDCGZWamnabH3NNvus52X6Z9YAmt3y8oB8zYLmhfX3,True,1809191040,452297760,2499577,1249788,1249789,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,99983119,332167908,-232184789,552
2022-04-18 00:24:14-04:00,15620,G1itFhAuojgBizYvak692TxrGS2Ck3KcYEfNQXYNitbW,8u8JiQpfkpbpM9EjunnM6MY22FAGycwmW6DgFVGA5c48,True,385217122,96304280,501685,250842,250843,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,20067421,56683070,-36615649,520
2022-04-18 00:24:14-04:00,15621,D8BtQirMEk3W9Pq29B6KkKWrwPfmsUNpwz5npx7aGMLY,J7LMZwaSoh5hbGcwee6oPsnN4ZFD7Zp3LQWkJGNUHRfJ,True,500450606,125112651,715105,357552,357553,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,28604221,51831238,-23227017,571
2022-04-18 00:24:14-04:00,15622,J8khFNhJg25xVY7yjEtETTQVVzKHqdVCs1Rh2pJKvJqU,4eUP2YxTapjr6TLrd57XxZan7KJG5AtHK8yPRNVEbavx,True,55491474,13872868,77958,38979,38979,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,3118333,14728431,-11610098,561
2022-04-18 00:24:14-04:00,15623,7CSCMFa9W52tBDVUbXbc3woAy3GByeA1wPJdp3MgznPa,3447ptuVFu6G8B6N63RmS8mRv4n9PfHneypHLvbeaGLn,True,193590967,16725350,100542,50271,50271,A2p75MbAbeUdHkPLkAjgGeiwuu9WPrkMHzjCkDXF1Xr3,11637450,73631879,-61994429,601
2022-04-18 00:24:15-04:00,15624,41C3X3toJCZ65Nd6zc79teYuDeTphgZDZZJZgy7y1Z8j,3tzdngRbjatMiGdhXqWaCWNkd3bNFTis1CZYCkhNFpiC,True,621048267,155262066,942240,471120,471120,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,37689608,266356854,-228667246,606
2022-04-18 00:24:19-04:00,15625,AX2VRZoWZDfZT4QdwuXUSyRCx4N6B9eHAR75FSmcrVFG,FBgLGmbouri9wCV92UXZaDjwK6fcpjhDDD5NLVWmuRRK,True,994583817,248645954,1441756,720878,720878,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,57670267,404322476,-346652209,579
2022-04-18 00:24:19-04:00,15626,29JVska5UEG3axs63EmtHpPvkswNEqYpZ3PKMSfupiAG,DCftNBUsuogxyaJe9G9m3eWipH6o3qo4Rn4TuQXdVaBF,True,186812798,46703199,257796,128898,128898,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,10311846,24749223,-14437377,551
2022-04-18 00:24:19-04:00,15627,2i5g7q4gD1GEfSz8BkhKn1idQ5U7cFPbMDWugjr7bBQW,Dpx6K9G5uZD63rTzBafZ56WKd1X9M25Mzfppd7Jib4xn,True,223942958,55985739,305963,152981,152982,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,12238540,106349923,-94111383,546
2022-04-18 00:24:19-04:00,15628,4U5pUaMfeesvncA9JNmMhs7gSV1B8cmPnXJXSRBVS3So,QaYTU1jx464rJqmQtqtb4z5uuT5KEFNQNQiJgo81RzA,True,33085428,8271357,42154,21077,21077,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,1686174,7751308,-6065134,509
2022-04-18 00:24:19-04:00,15629,1EH82ta3wXUyUwW8VWQnVzSG3r1rHcSj2DvDeTKmp3F,B6aMfucYPbCzWBtauLtgTpwR45wKSK8yqscHJR3F5usu,True,120202408,30050602,169510,84755,84755,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,6780400,30650564,-23870164,564
2022-04-18 00:24:20-04:00,15630,6pAs5S7zGX77DHSYUuCxvxbf2FQQHQhbBmAYLd3iJvWS,HNTWEhsrnEe8FeVDpEcxuoD5PnuveB5BwSf3gdBmhzxv,True,372099548,93024887,573412,286706,286706,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,22936495,37716538,-14780043,616
2022-04-18 00:24:23-04:00,15631,7e33yGYb8MyqYa4UHZEguG4GHHpzTG7cE8vr5vSB75F3,HkWRSSSAmHf1HWxxTzxdoNN1w1QMKCkwNL4Fwg9eaXdT,True,10500100107,2625025026,16380619,8190309,8190310,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,655224797,1792308756,-1137083959,624
2022-04-18 00:24:23-04:00,15632,BTq6T9nDzYTPTRvxkhNLn82DF3RCWdRkatZUmSTGCu43,3Uuhmxo4tWMbrqowx2bQSJeWzMykUUcZanj29ptCmEa6,True,1349932456,176550862,1097337,548668,548669,6UQfSsLooL4pQKQfLtXCutQS2BnF7A7F7ewJopDLmUpc,83903945,383753223,-299849278,621
2022-04-18 00:24:24-04:00,15633,DYVRtcWJQPkyJRs2xXd6zFSENzsDbkmG9tN8tXBzArD5,2MNLM3YEfb9VLQe6MPkenbZoi5gC2ECYVPqEnbSScjHT,True,85594103,21398525,112703,56351,56352,47z82br5WdW2DZajdnPDPSSRRKsyAggqXqK6oPUwTaLf,4508154,8896572,-4388418,526
2022-04-18 00:24:26-04:00,15634,8AVdWWDFJerLB9M3HXDk1UijgCmd7DqHP883SpbQhgmv,EULz3KU7Zzi4Ub7D4W5envbwRhuMxQ6J5Vc8ezvwsy1t,True,98138703,24534675,149955,74977,74978,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,5998205,22841278,-16843073,611
2022-04-18 00:24:27-04:00,15635,FhCW2CghBaoo1MkXUXUb4okam8g5beQofgs3WXerNYzn,HWSPdmF3hSnnfVe29Y5rDGSPqbMQv2ug1wYrdwJZNWFK,True,298535628,74633907,463762,231881,231881,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,18550519,30735222,-12184703,621
2022-04-18 00:24:27-04:00,15636,9qGz5Mh1XNUXqY1vEg5S1ZEMzPFvBLRbp1qaXwxSFMby,D8KnbVXStSUz3QhZGzY5o853ASocjkyu9x682oHgVoZh,True,52041624123,12094607857,72685071,36342535,36342536,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,3127550093,11243279655,-8115729562,600
2022-04-18 00:24:27-04:00,15637,An9PgoB3s9T3TVC9vipP27wsPR9aZx8xPn7R6AbXojDa,2aoxARd4dXzvZ1uQpm8oETBLUF3JqzVU3Ek9LDH6ckWv,True,44251211275,2303583393,14658286,7329143,7329143,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,2815817047,6284162090,-3468345043,636
2022-04-18 00:24:29-04:00,15638,AKcGcqFMxvVWFHpc9oUJYGZsLN4DUHVkMSLGYrMcCYYN,4dWje79e7kH8GWJwwfB76BQUVUSgnYHTVxrtfNyG5A4K,True,47317729539,8445190164,49437994,24718997,24718997,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,2769971585,5910038205,-3140066620,585
2022-04-18 00:24:31-04:00,15639,DVMLxFACqaNBD7q1TGJUUApJX7etJsxQRRFBP2DfBazJ,4hnRjD7S2KxD7UrgfrApntVxUD7Srh5E9nwPY53v89kz,True,67580725,8480304,52118,26059,26059,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,4153395,24081314,-19927919,614
2022-04-18 00:24:33-04:00,15640,6TvTxJWSPeyaTVm8PmarVDzxhbTqnkyoabQTgihXyGMj,62ngTMHaRDFjpvzasDgfmgyJ5T6jS9PmYgy97HCkyQS4,False,13352377,13352377,797450,39872,757578,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,797450,2525434,-1727984,597
2022-04-18 00:24:33-04:00,15641,GLGQxmrYNDs5o8ntzpokP5RXDBSsrVGDebF2jHiCSP1B,gbTdqfL8xU1HK4b9qCm2CPKjSsWSkW8ErRCAtdWTbpq,True,412540590,103135147,628561,314280,314281,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,25142474,42602947,-17460473,609
2022-04-18 00:24:34-04:00,15642,7CSCMFa9W52tBDVUbXbc3woAy3GByeA1wPJdp3MgznPa,3447ptuVFu6G8B6N63RmS8mRv4n9PfHneypHLvbeaGLn,True,176112641,16225485,99353,49676,49677,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,10783932,67911208,-57127276,612
2022-04-18 00:24:34-04:00,15643,BhhVhLVZkSd3aHDMd6ojTgtJtbgAdMCA9Xj8jL2GMXoL,G8HUQp2yGSw9T6it5ej91cqkd82naca8heji453g2jEH,True,338184499,47834389,298155,149077,149078,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,21079340,115236974,-94157634,623
2022-04-18 00:24:34-04:00,15644,BjCNaM7YbE9SjFi7tzi4677zg1fKXGJwtecz2GWwWuhd,6rNsSrKZezQrLb2whToNjnizpnurDXrobHqfEK3QqU1M,True,442776348,42777673,260961,130480,130481,6UQfSsLooL4pQKQfLtXCutQS2BnF7A7F7ewJopDLmUpc,27011247,168612048,-141600801,610
2022-04-18 00:24:39-04:00,15645,5o4EAqBTiUKn41QhPL5kRjrGTgQVdP7xLtxC7xNxjkwn,E8gDreu3LxW1EHJ8hnqChK9QdffGh5GocJYKdrbYat8E,True,1586244972,396561243,2338494,1169247,1169247,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,93539774,337625457,-244085683,589
2022-04-18 00:24:40-04:00,15646,EC8fafqtuQzqbm2TZs3GeuXB9qXomkykrTG1na2rfFpx,A72f7W58h3r8nut45RmqdTk1J31NGYT2sVWMn18dK885,False,15875287,15875287,951551,47577,903974,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,951551,4086909,-3135358,599
2022-04-18 00:24:40-04:00,15647,5yPGvUz6JWKjkViGwTCpygJii1rP2xv5yx146ULtBiYq,FMnHUCQWTf1UHu5qVFqUAsWh8aba9EQYTEoiXy55totD,True,28542498,7135624,44396,22198,22198,6UQfSsLooL4pQKQfLtXCutQS2BnF7A7F7ewJopDLmUpc,1775851,3686780,-1910929,622
2022-04-18 00:24:40-04:00,15648,7sgoB9mHcUoNFFdQSsBvyC4tXYzYR86ct11WQsS1FvAp,5k2QtQPgMUvj88Tmizf1pABHtC3VHJDc6BYNkB9gp19M,True,251781169,62945292,351994,175997,175997,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,14079798,56003487,-41923689,559
2022-04-18 00:24:40-04:00,15649,6xFAmuXkSiTpJsPeGQ7vUH9zqPiY3eDVUnBoD5WVSSbT,4gLFfCY7K6DD5Ebvfc7v6jTzq5BozGvgdP8TaXPbnwE4,True,200555469,50138867,306047,153023,153024,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,12241896,51394009,-39152113,610
2022-04-18 00:24:40-04:00,15650,HV3BVN9zLURqQBJyUFFeytFvjhhoYYJ3VXTCDYpML7Fd,ZCesJgyYoyWb3wfUP6BusxEBtVAYb2AAe94QbxVkFsb,True,84373809,21093452,127835,63917,63918,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,5113405,18965826,-13852421,606
2022-04-18 00:24:43-04:00,15651,3geiQ6Ph1iyCnfEfTmWpVnvdJnYoUb3HNeKXwshQMJuF,3uu2PC2DhTR3iXVEKbq5hC8FrzyTYbwF9Ztm3BD3hjEm,True,886871171,221717792,1341979,670989,670990,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,53679180,109987817,-56308637,605
2022-04-18 00:24:43-04:00,15652,68zbVKnneMQqngbNkeLtPEP2ayNhawc1B2hPgqAEqgXK,HqiFpLr4NC7xJz9bEFusq8bCKaoxAQG1xsLxdUAzg8aa,True,1235373342,89987295,561908,280954,280954,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,77140510,393692468,-316551958,624
2022-04-18 00:24:44-04:00,15653,AQr9mVmcXCNQhBVCfx63MwR6c4WqDSC9K2BZqr7N8LCx,CB7TWUaL381ounsLw6neAUaKRxJL9P1HC9uGX5e1Uxod,True,487707739,34109936,209811,104905,104906,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,29999049,151289592,-121290543,615
2022-04-18 00:24:44-04:00,15654,E4hzgCW69WjwBVWvTv4EvyTLT63dVBrS2gXeHCaezPrb,GTxQfXHAj9HTiwu7EwEKAQ1ZKoZDmcBgevJoZUDag1Gr,True,26626626,6656656,40564,20282,20282,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,1622572,6211804,-4589232,609
2022-04-18 00:24:44-04:00,15655,BTwSuuDHNhQAFAzBZRWev5j1ix2RTWvjZAxLpw8grAxu,31NCyUpSXxxJYLSrdK3c5bLomUtMejobMfYnq7j71GtM,True,198566032,49641508,285589,142794,142795,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,11423569,33504489,-22080920,575
2022-04-18 00:24:45-04:00,15656,Br1j5Ftafei7ysu5SmqVZSoRe4uS4qCPeKSPHg55pyiE,G8fc7QvXjfkgBFvAVUgJFQS3VaF1biL9rktBExGa87Ks,True,339820591,84955147,529442,264721,264721,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,21177692,59671243,-38493551,623
2022-04-18 00:24:48-04:00,15657,DXGapgtgkag6midSCYNhHCNaCqvhUmuSvnVhXxNXBmyt,Csq6W5QkGZL6qE6Z1ERF3bfHtKjnM8hAxiY1YA3rTwSX,False,16689732,16689732,984776,49238,935538,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,984776,8402509,-7417733,590
2022-04-18 00:24:49-04:00,15658,3uUdWwgwtFdPa3FJTSrirqPKMtQb3zmT5Wpp4zPy9sJP,5G7dhz8jvWekGy9Wh3ZCXNXSPbB1QArfFYs7MYNgRDkW,True,27536471,6884117,41155,20577,20578,47z82br5WdW2DZajdnPDPSSRRKsyAggqXqK6oPUwTaLf,1646202,12902707,-11256505,597
2022-04-18 00:24:56-04:00,15659,67DwuUmzk6uGwmptjYErQssFeJ5fd1ztFwKWZUovr7pK,HKzc15e1QLBrSsbAENyMXSVHDoap1F5MHCHB9L1Dm8HA,False,12705348,12705348,788572,39428,749144,2py1FiYeL2f7J3HU36qiJz6TD6HCmiTN36RyxYtapQCZ,788572,5848652,-5060080,620
2022-04-18 00:24:58-04:00,15660,5FewDaMC9U7n5EHcto98GaAmDVxDh5SYimuTP6AtfakM,7DAULUoqV7f9hsBzKEhjQPnWaHSqiMWcBqWcdcadaQv4,True,1166418515,161529087,1008746,504373,504373,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,72842679,132296154,-59453475,624
2022-04-18 00:25:00-04:00,15661,HooxSzasW3HMoFJ6sAvRQ75Char1J5aBdJtsqfDV6myp,BCmsWwpGeV4NNfeKZKKydty2uueLGHYTJDk1WErpXsVT,True,157563962,39390990,227503,113751,113752,47z82br5WdW2DZajdnPDPSSRRKsyAggqXqK6oPUwTaLf,9100121,42886972,-33786851,577
2022-04-18 00:25:18-04:00,15662,7rv6mScghVBDC6cdbkZ47NtqqrTZAqyewKEsRHUkP6x5,EFgBoSg7u5yHdR5kqARTb3BUGmwnuz6g72GsuJTBiEEv,False,21160,21160,1315,65,1250,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,1315,0,1315,621
2022-04-18 00:25:28-04:00,15663,4U5pUaMfeesvncA9JNmMhs7gSV1B8cmPnXJXSRBVS3So,QaYTU1jx464rJqmQtqtb4z5uuT5KEFNQNQiJgo81RzA,True,24713757,6178439,38592,19296,19296,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,1543706,6192881,-4649175,624
2022-04-18 00:25:37-04:00,15664,9VojCEgzn99QRVPGKn6euGRQbM7Q86GZ6yHJQa7N3gv4,GW4GVNnUtEt68avsowddpmjoUTUyMvxV4c5kY3Gzz9fT,True,1037522592,93177108,581871,290935,290936,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,64791176,408536505,-343745329,624
2022-04-18 00:26:40-04:00,15665,9eWpSyu71Z6dmx7yTh7WrbVScdrrZN14d5tfmqEGFgXt,2r89PFKSD9zmSp2Wyx4CQ75HAtmUgwhAS2oG5MuYuiV6,True,1105107891,276276972,1715939,857969,857970,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,68637597,445854306,-377216709,621
2022-04-18 00:27:05-04:00,15666,3BKX31xq3f13J2Zo8Wue4SYpCMWLXjgUt2nkwTTNfU2T,2pTxNAaV4pXRRUDE97ZFteBJn9tyktjh3FW1CWfwebci,False,14609921,14609921,907463,45373,862090,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,907463,5953971,-5046508,621
2022-04-18 00:29:07-04:00,15667,68RZsaAJib9kw5xnnt9QhvsAa1DGJzww1MKqACsMvxGr,3z8H2C111LCABJymwxJAG9boicBXcJXq3ft6jqmV9rSw,True,190767442,47691860,338776,169388,169388,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,13551049,33721189,-20170140,710
2022-04-18 00:29:29-04:00,15668,5r3YEyxbXrMEwYCFyZXS5t1eRLDahPFxPBBYNyMfHfcZ,7fnHdwm7JWHREPPk7dMud4vEoYZqsiRYCMo6ZSQqMwQc,True,114079720,15587546,96844,48422,48422,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,7087746,47236272,-40148526,621
2022-04-18 00:41:40-04:00,15669,8qq2gfbca7JXvq4gViBBVT2QAbM4MvBMEQLXgn8UUTvt,3o5jpBVYdFFEYrGRdCUkLrUC85wsuTKgy8iYwnpZyC1B,True,548152504,46325857,288683,144341,144342,2py1FiYeL2f7J3HU36qiJz6TD6HCmiTN36RyxYtapQCZ,34158674,287537671,-253378997,623
2022-04-18 00:42:27-04:00,15670,An9PgoB3s9T3TVC9vipP27wsPR9aZx8xPn7R6AbXojDa,2aoxARd4dXzvZ1uQpm8oETBLUF3JqzVU3Ek9LDH6ckWv,True,41815079754,2385352751,15223162,7611581,7611581,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,2668610633,6085361505,-3416750872,638
2022-04-18 00:42:43-04:00,15671,AQr9mVmcXCNQhBVCfx63MwR6c4WqDSC9K2BZqr7N8LCx,CB7TWUaL381ounsLw6neAUaKRxJL9P1HC9uGX5e1Uxod,True,452043144,32704215,204270,102135,102135,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,28234579,141679723,-113445144,624
2022-04-18 00:42:57-04:00,15672,6Zyz5SGNMpEtCBu7H2USCkJCKpAJxLJrdf7h8N1W4fwp,3TTgDXx7VPZtB7aJDMShctxL5Y5To2Ugz927CoHNRztJ,True,113067736,28266934,174350,87175,87175,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,6974032,49254288,-42280256,616
2022-04-18 00:42:59-04:00,15673,8fVwuVA2CL5sZoHh6Dg4MBpcX3cvoUm7mnitnpQSdPBD,4F4ccaNm1KQu29XvsKvdjFkmpsbWqNvXkV41851EYQyu,True,247847341,23832466,148931,74465,74466,6UQfSsLooL4pQKQfLtXCutQS2BnF7A7F7ewJopDLmUpc,15488231,61485492,-45997261,624
2022-04-18 00:43:10-04:00,15674,9VojCEgzn99QRVPGKn6euGRQbM7Q86GZ6yHJQa7N3gv4,GW4GVNnUtEt68avsowddpmjoUTUyMvxV4c5kY3Gzz9fT,True,938802379,91335285,570758,285379,285379,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,58666200,374568985,-315902785,624
2022-04-18 00:49:38-04:00,15675,J6ndjmic8buVqwa4URRRgv2iTc4ekbYUHdcpa3DUCufN,7qvvczUw8ngwdQae49BiQwQmdV2SSWsAVV2tmZYL7gw6,True,18085766092,4521441523,28249394,14124697,14124697,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,1129975780,2834607441,-1704631661,624
2022-04-18 00:53:07-04:00,15676,An9PgoB3s9T3TVC9vipP27wsPR9aZx8xPn7R6AbXojDa,2aoxARd4dXzvZ1uQpm8oETBLUF3JqzVU3Ek9LDH6ckWv,True,39290927818,2303527918,14742396,7371198,7371198,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,2514588286,5919342778,-3404754492,639
2022-04-18 00:56:18-04:00,15677,impmg97osZac6q2B4SjAewuVYdMu4kPAg9totcz9h9Y,7ytd7QqMrXK3bVLPsgWSQSTgyAZnmPsPoD42k4Frkbz,True,255573819,51962899,324636,162318,162318,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,15966882,20827289,-4860407,624
2022-04-18 00:57:54-04:00,15678,5zSrKR5jwRqcCCFh2CcqH4DPE5ka56dmBqjndjuTLzLb,DjoKm6riRduDv4jUuQ2vPRZgJo7oyrhKqBBu9ypxvZhh,True,59712941,7685637,47748,23874,23874,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,3709812,25301997,-21592185,621
2022-04-18 00:58:00-04:00,15679,BjCNaM7YbE9SjFi7tzi4677zg1fKXGJwtecz2GWwWuhd,6rNsSrKZezQrLb2whToNjnizpnurDXrobHqfEK3QqU1M,True,398087593,35843872,223652,111826,111826,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,24839204,152678103,-127838899,623
2022-04-18 00:58:07-04:00,15680,7CSCMFa9W52tBDVUbXbc3woAy3GByeA1wPJdp3MgznPa,3447ptuVFu6G8B6N63RmS8mRv4n9PfHneypHLvbeaGLn,True,159144583,15059809,94080,47040,47040,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,9942006,62609268,-52667262,624
2022-04-18 00:59:03-04:00,15681,FV9CBGGTbppLnBKh79f2LzD1diTiS5g6u89FcpZHZmnK,Fe7mtmCUziFqbbYTvrhAcAq1Ub7YLfTJRtQ1hG7GzJD1,True,19858623,2826322,17663,8831,8832,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,1241118,6821614,-5580496,624
2022-04-18 00:59:19-04:00,15682,5BjBPqumCb9KC82ZNNch3dcRzbpGdRLJneru7o9a1D9R,FuZtBWKktxFu4yoiLVMzxq8fMhQyN8SGzGPz49xs3m6P,True,295843041,38267552,239106,119553,119553,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,18485131,89942604,-71457473,624
2022-04-18 00:59:26-04:00,15683,EahfXK27VcsfynP3DtAYDwRn4Xc5rbJVRqt5iTjPTpP2,D9HBnxuDQ9KyvnaHrP6RL4MQ1WxsyepxmAbJDdvT11tg,False,238965,238965,14905,745,14160,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,14905,25942,-11037,623
2022-04-18 00:59:26-04:00,15684,5P5wYp4Fza14RYYmGd9vTXo7SahRpV68EUQrG4iYHRtB,5cM2uE7mkTqbrxstWpUefXd7FuGjbs6iWMUt8s8xWc5u,True,353769027,88442256,547702,273851,273851,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,21908083,165324439,-143416356,619
2022-04-18 00:59:31-04:00,15685,G1itFhAuojgBizYvak692TxrGS2Ck3KcYEfNQXYNitbW,8u8JiQpfkpbpM9EjunnM6MY22FAGycwmW6DgFVGA5c48,True,287266241,71816560,447978,223989,223989,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,17919135,47028733,-29109598,623
2022-04-18 00:59:31-04:00,15686,HT2SuCbePhjNZaar24uVwihYowCNvSjdvhJ8BRSVw9nX,98Ts4LCnapHVoCJ5PW3Armvh4jvDtpfs3SYRLRxiAgzZ,True,5666548352,899051644,5581528,2790764,2790764,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,351792981,1446796289,-1095003308,620
2022-04-18 00:59:34-04:00,15687,G7DDx3Wgv5MfLdMHokpzKXSeDc7rKyEif7S31yRck2Ws,4PU8yx1fP4yY3DDr3XEXvMcFWDUVdFjfEtGHQqYn7iSL,True,58358431,14589607,90739,45369,45370,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,3629567,13914653,-10285086,621
2022-04-18 00:59:49-04:00,15688,7yW1M1xeVx4hy3QftnpqdBDRYwamfu3K5i6AEnxgyTWb,7wf7FWS2DYp5RveQAmGNXAEUWPcHziuMLd4hV5LPgxF8,False,15081538,15081538,937184,46859,890325,6UQfSsLooL4pQKQfLtXCutQS2BnF7A7F7ewJopDLmUpc,937184,4625847,-3688663,621
2022-04-18 01:00:11-04:00,15689,5YC2wXkdk7D4Ubs9TEAbP1hi88Sy35bzYVWjLbgVxn5s,4Mx69ezqFK2wudZ62oVhx2pwjVbKv8JB1HR29ZUcdEJb,True,183407102,45851775,284684,142342,142342,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,11387363,60313967,-48926604,620
2022-04-18 01:00:13-04:00,15690,DYVRtcWJQPkyJRs2xXd6zFSENzsDbkmG9tN8tXBzArD5,2MNLM3YEfb9VLQe6MPkenbZoi5gC2ECYVPqEnbSScjHT,True,63767194,15941798,99165,49582,49583,A2p75MbAbeUdHkPLkAjgGeiwuu9WPrkMHzjCkDXF1Xr3,3966631,7686389,-3719758,622
2022-04-18 01:05:25-04:00,15691,2ssYxbmFPYBdse9a6NJ26M8hsscYpjv5MyqyYkjftdrL,FKvvXz9eYXW2zgy37eaUW9u2K9LnnDsNx3DcgtATpizY,True,31825405,7956351,49261,24630,24631,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,1970444,8861276,-6890832,619
2022-04-18 01:05:36-04:00,15692,BTq6T9nDzYTPTRvxkhNLn82DF3RCWdRkatZUmSTGCu43,3Uuhmxo4tWMbrqowx2bQSJeWzMykUUcZanj29ptCmEa6,True,1163216319,159601166,996150,498075,498075,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,72602160,366043436,-293441276,624
2022-04-18 01:05:36-04:00,15693,HKrsoo3kUwwYou6vQAjrCccyWvTFm2Wy14hwBxofoV1p,6k2SbUiTFKi8EhZWSbNffGqofwBvr4y2HZsLkGgfq2iX,True,1547740374,386935093,2414308,1207154,1207154,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,96572346,204766434,-108194088,623
2022-04-18 01:05:39-04:00,15694,B6Wc3euMqUf6QjzCqDtNeAEUM7MvADFaiReEq9VYH2Qg,2pzhsqXYd5u7h4xTN8bMS3GbicVnJ6KY3MQn7spSXroA,True,176520260,22625354,141189,70594,70595,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,11015406,37926635,-26911229,624
