ts,record_id,user,authority,order,action,filler,trade_record_id,base_asset_amount_filled,quote_asset_amount_filled,fee,filler_reward,quote_asset_amount_surplus,padding
2022-04-07 20:49:28-04:00,367726,DFP5Ps9u9PpGRPjwskukSCU89MWBTabQc759UkpdRuzB,CAjrfGw7CMpB6ooVukJYhkiJ1WVwaD2AjAgxhjWUpaqP,"{'status': OrderStatus.Open(), 'order_type': OrderType.Limit(), 'ts': 1649378968, 'order_id': 179736, 'user_order_id': 0, 'market_index': 0, 'price': 1204300000000, 'user_base_asset_amount': -433400000000000, 'quote_asset_amount': 0, 'base_asset_amount': 8300000000000, 'base_asset_amount_filled': 8300000000000, 'quote_asset_amount_filled': 100142182, 'fee': 100142, 'direction': PositionDirection.Short(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Fill(),DFP5Ps9u9PpGRPjwskukSCU89MWBTabQc759UkpdRuzB,6924761,8300000000000,100142182,100142,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:49:29-04:00,367727,HVMupm6S9jHMWw5njG7G4XW1kVeDmVgbkgrrNwHdcJRa,B5Wb8KEmcm3rSG1pwpjNmNwUt6WZuveKurj5PZS283AF,"{'status': OrderStatus.Open(), 'order_type': OrderType.TriggerLimit(), 'ts': 1649378969, 'order_id': 179737, 'user_order_id': 0, 'market_index': 16, 'price': 172399999999, 'user_base_asset_amount': -1887433554528714, 'quote_asset_amount': 0, 'base_asset_amount': 1830438202247191, 'base_asset_amount_filled': 0, 'quote_asset_amount_filled': 0, 'fee': 0, 'direction': PositionDirection.Short(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 178000000000, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Place(),11111111111111111111111111111111,0,0,0,0,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:50:02-04:00,367728,DFP5Ps9u9PpGRPjwskukSCU89MWBTabQc759UkpdRuzB,CAjrfGw7CMpB6ooVukJYhkiJ1WVwaD2AjAgxhjWUpaqP,"{'status': OrderStatus.Open(), 'order_type': OrderType.Limit(), 'ts': 1649379002, 'order_id': 179738, 'user_order_id': 0, 'market_index': 0, 'price': 1203800000000, 'user_base_asset_amount': -441700000000000, 'quote_asset_amount': 0, 'base_asset_amount': 8300000000000, 'base_asset_amount_filled': 0, 'quote_asset_amount_filled': 0, 'fee': 0, 'direction': PositionDirection.Short(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Place(),11111111111111111111111111111111,0,0,0,0,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:50:02-04:00,367729,DFP5Ps9u9PpGRPjwskukSCU89MWBTabQc759UkpdRuzB,CAjrfGw7CMpB6ooVukJYhkiJ1WVwaD2AjAgxhjWUpaqP,"{'status': OrderStatus.Open(), 'order_type': OrderType.Limit(), 'ts': 1649379002, 'order_id': 179738, 'user_order_id': 0, 'market_index': 0, 'price': 1203800000000, 'user_base_asset_amount': -441700000000000, 'quote_asset_amount': 0, 'base_asset_amount': 8300000000000, 'base_asset_amount_filled': 8300000000000, 'quote_asset_amount_filled': 100141441, 'fee': 100141, 'direction': PositionDirection.Short(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Fill(),DFP5Ps9u9PpGRPjwskukSCU89MWBTabQc759UkpdRuzB,6924767,8300000000000,100141441,100141,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:50:05-04:00,367730,C42NkGyduwu7Rc7m5t53SQ72AkeD7NJMSemZBoc4QAYf,9pEArHtaXLJT3Byxom7eHPqN33JQReQW7nc9sBM2WM2X,"{'status': OrderStatus.Open(), 'order_type': OrderType.Market(), 'ts': 1649379005, 'order_id': 179739, 'user_order_id': 0, 'market_index': 0, 'price': 0, 'user_base_asset_amount': -200000000000000, 'quote_asset_amount': 0, 'base_asset_amount': 200000000000000, 'base_asset_amount_filled': 0, 'quote_asset_amount_filled': 0, 'fee': 0, 'direction': PositionDirection.Short(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Place(),11111111111111111111111111111111,0,0,0,0,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:50:05-04:00,367731,C42NkGyduwu7Rc7m5t53SQ72AkeD7NJMSemZBoc4QAYf,9pEArHtaXLJT3Byxom7eHPqN33JQReQW7nc9sBM2WM2X,"{'status': OrderStatus.Open(), 'order_type': OrderType.Market(), 'ts': 1649379005, 'order_id': 179739, 'user_order_id': 0, 'market_index': 0, 'price': 0, 'user_base_asset_amount': -200000000000000, 'quote_asset_amount': 0, 'base_asset_amount': 200000000000000, 'base_asset_amount_filled': 200000000000000, 'quote_asset_amount_filled': 2412822663, 'fee': 2412822, 'direction': PositionDirection.Short(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Fill(),C42NkGyduwu7Rc7m5t53SQ72AkeD7NJMSemZBoc4QAYf,6924768,200000000000000,2412822663,2412822,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:50:18-04:00,367732,9b4iP4ebv3ffEkdmphiQt5AByqEoEZK1oxAkq7AcfPFy,Aepji2BxpSL2XkT2YPkmJGaFntudcBH4Rmt5q53WQrBL,"{'status': OrderStatus.Open(), 'order_type': OrderType.Market(), 'ts': 1649379018, 'order_id': 179740, 'user_order_id': 0, 'market_index': 16, 'price': 0, 'user_base_asset_amount': 442312341009706, 'quote_asset_amount': 0, 'base_asset_amount': 442312341009706, 'base_asset_amount_filled': 0, 'quote_asset_amount_filled': 0, 'fee': 0, 'direction': PositionDirection.Short(), 'reduce_only': True, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Place(),11111111111111111111111111111111,0,0,0,0,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:50:18-04:00,367733,9b4iP4ebv3ffEkdmphiQt5AByqEoEZK1oxAkq7AcfPFy,Aepji2BxpSL2XkT2YPkmJGaFntudcBH4Rmt5q53WQrBL,"{'status': OrderStatus.Open(), 'order_type': OrderType.Market(), 'ts': 1649379018, 'order_id': 179740, 'user_order_id': 0, 'market_index': 16, 'price': 0, 'user_base_asset_amount': 442312341009706, 'quote_asset_amount': 0, 'base_asset_amount': 442312341009706, 'base_asset_amount_filled': 442312341009706, 'quote_asset_amount_filled': 761702020, 'fee': 761702, 'direction': PositionDirection.Short(), 'reduce_only': True, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Fill(),9b4iP4ebv3ffEkdmphiQt5AByqEoEZK1oxAkq7AcfPFy,6924769,442312341009706,761702020,761702,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:50:38-04:00,367734,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,"{'status': OrderStatus.Open(), 'order_type': OrderType.Market(), 'ts': 1649379038, 'order_id': 179741, 'user_order_id': 166, 'market_index': 3, 'price': 0, 'user_base_asset_amount': -7200000000000000, 'quote_asset_amount': 0, 'base_asset_amount': 529000000000000, 'base_asset_amount_filled': 0, 'quote_asset_amount_filled': 0, 'fee': 0, 'direction': PositionDirection.Long(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Place(),11111111111111111111111111111111,0,0,0,0,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:50:38-04:00,367735,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,"{'status': OrderStatus.Open(), 'order_type': OrderType.Market(), 'ts': 1649379038, 'order_id': 179741, 'user_order_id': 166, 'market_index': 3, 'price': 0, 'user_base_asset_amount': -7200000000000000, 'quote_asset_amount': 0, 'base_asset_amount': 529000000000000, 'base_asset_amount_filled': 529000000000000, 'quote_asset_amount_filled': 5498363677, 'fee': 5498363, 'direction': PositionDirection.Long(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Fill(),5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,6924776,529000000000000,5498363677,5498363,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:50:48-04:00,367736,DFP5Ps9u9PpGRPjwskukSCU89MWBTabQc759UkpdRuzB,CAjrfGw7CMpB6ooVukJYhkiJ1WVwaD2AjAgxhjWUpaqP,"{'status': OrderStatus.Open(), 'order_type': OrderType.Limit(), 'ts': 1649379048, 'order_id': 179742, 'user_order_id': 0, 'market_index': 0, 'price': 1204200000000, 'user_base_asset_amount': -450000000000000, 'quote_asset_amount': 0, 'base_asset_amount': 8300000000000, 'base_asset_amount_filled': 0, 'quote_asset_amount_filled': 0, 'fee': 0, 'direction': PositionDirection.Short(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Place(),11111111111111111111111111111111,0,0,0,0,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:50:48-04:00,367737,DFP5Ps9u9PpGRPjwskukSCU89MWBTabQc759UkpdRuzB,CAjrfGw7CMpB6ooVukJYhkiJ1WVwaD2AjAgxhjWUpaqP,"{'status': OrderStatus.Open(), 'order_type': OrderType.Limit(), 'ts': 1649379048, 'order_id': 179742, 'user_order_id': 0, 'market_index': 0, 'price': 1204200000000, 'user_base_asset_amount': -450000000000000, 'quote_asset_amount': 0, 'base_asset_amount': 8300000000000, 'base_asset_amount_filled': 8300000000000, 'quote_asset_amount_filled': 100122840, 'fee': 100122, 'direction': PositionDirection.Short(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Fill(),DFP5Ps9u9PpGRPjwskukSCU89MWBTabQc759UkpdRuzB,6924777,8300000000000,100122840,100122,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:51:19-04:00,367738,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,"{'status': OrderStatus.Open(), 'order_type': OrderType.Market(), 'ts': 1649379079, 'order_id': 179743, 'user_order_id': 168, 'market_index': 3, 'price': 0, 'user_base_asset_amount': -6671000000000000, 'quote_asset_amount': 0, 'base_asset_amount': 138000000000000, 'base_asset_amount_filled': 0, 'quote_asset_amount_filled': 0, 'fee': 0, 'direction': PositionDirection.Long(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Place(),11111111111111111111111111111111,0,0,0,0,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:51:19-04:00,367739,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,"{'status': OrderStatus.Open(), 'order_type': OrderType.Market(), 'ts': 1649379079, 'order_id': 179743, 'user_order_id': 168, 'market_index': 3, 'price': 0, 'user_base_asset_amount': -6671000000000000, 'quote_asset_amount': 0, 'base_asset_amount': 138000000000000, 'base_asset_amount_filled': 138000000000000, 'quote_asset_amount_filled': 1434682564, 'fee': 1434682, 'direction': PositionDirection.Long(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Fill(),5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,6924779,138000000000000,1434682564,1434682,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:51:19-04:00,367740,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,"{'status': OrderStatus.Open(), 'order_type': OrderType.Market(), 'ts': 1649379079, 'order_id': 179744, 'user_order_id': 169, 'market_index': 3, 'price': 0, 'user_base_asset_amount': -6533000000000000, 'quote_asset_amount': 0, 'base_asset_amount': 333000000000000, 'base_asset_amount_filled': 0, 'quote_asset_amount_filled': 0, 'fee': 0, 'direction': PositionDirection.Long(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Place(),11111111111111111111111111111111,0,0,0,0,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:51:19-04:00,367741,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,"{'status': OrderStatus.Open(), 'order_type': OrderType.Market(), 'ts': 1649379079, 'order_id': 179744, 'user_order_id': 169, 'market_index': 3, 'price': 0, 'user_base_asset_amount': -6533000000000000, 'quote_asset_amount': 0, 'base_asset_amount': 333000000000000, 'base_asset_amount_filled': 333000000000000, 'quote_asset_amount_filled': 3462508484, 'fee': 3462508, 'direction': PositionDirection.Long(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Fill(),5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,6924780,333000000000000,3462508484,3462508,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:51:20-04:00,367742,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,"{'status': OrderStatus.Open(), 'order_type': OrderType.Market(), 'ts': 1649379080, 'order_id': 179745, 'user_order_id': 167, 'market_index': 3, 'price': 0, 'user_base_asset_amount': -6200000000000000, 'quote_asset_amount': 0, 'base_asset_amount': 58000000000000, 'base_asset_amount_filled': 0, 'quote_asset_amount_filled': 0, 'fee': 0, 'direction': PositionDirection.Long(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Place(),11111111111111111111111111111111,0,0,0,0,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:51:20-04:00,367743,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,"{'status': OrderStatus.Open(), 'order_type': OrderType.Market(), 'ts': 1649379080, 'order_id': 179745, 'user_order_id': 167, 'market_index': 3, 'price': 0, 'user_base_asset_amount': -6200000000000000, 'quote_asset_amount': 0, 'base_asset_amount': 58000000000000, 'base_asset_amount_filled': 58000000000000, 'quote_asset_amount_filled': 603160120, 'fee': 603160, 'direction': PositionDirection.Long(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Fill(),5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,6924781,58000000000000,603160120,603160,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:51:28-04:00,367744,DFP5Ps9u9PpGRPjwskukSCU89MWBTabQc759UkpdRuzB,CAjrfGw7CMpB6ooVukJYhkiJ1WVwaD2AjAgxhjWUpaqP,"{'status': OrderStatus.Open(), 'order_type': OrderType.Limit(), 'ts': 1649379088, 'order_id': 179746, 'user_order_id': 0, 'market_index': 0, 'price': 1204800000000, 'user_base_asset_amount': -458300000000000, 'quote_asset_amount': 0, 'base_asset_amount': 8300000000000, 'base_asset_amount_filled': 0, 'quote_asset_amount_filled': 0, 'fee': 0, 'direction': PositionDirection.Short(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Place(),11111111111111111111111111111111,0,0,0,0,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:51:28-04:00,367745,DFP5Ps9u9PpGRPjwskukSCU89MWBTabQc759UkpdRuzB,CAjrfGw7CMpB6ooVukJYhkiJ1WVwaD2AjAgxhjWUpaqP,"{'status': OrderStatus.Open(), 'order_type': OrderType.Limit(), 'ts': 1649379088, 'order_id': 179746, 'user_order_id': 0, 'market_index': 0, 'price': 1204800000000, 'user_base_asset_amount': -458300000000000, 'quote_asset_amount': 0, 'base_asset_amount': 8300000000000, 'base_asset_amount_filled': 8300000000000, 'quote_asset_amount_filled': 100122099, 'fee': 100122, 'direction': PositionDirection.Short(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Fill(),DFP5Ps9u9PpGRPjwskukSCU89MWBTabQc759UkpdRuzB,6924782,8300000000000,100122099,100122,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:51:32-04:00,367746,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,"{'status': OrderStatus.Open(), 'order_type': OrderType.Market(), 'ts': 1649379092, 'order_id': 179747, 'user_order_id': 171, 'market_index': 4, 'price': 0, 'user_base_asset_amount': -9112680400000000, 'quote_asset_amount': 0, 'base_asset_amount': 63000000000000, 'base_asset_amount_filled': 0, 'quote_asset_amount_filled': 0, 'fee': 0, 'direction': PositionDirection.Long(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Place(),11111111111111111111111111111111,0,0,0,0,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:51:32-04:00,367747,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,"{'status': OrderStatus.Open(), 'order_type': OrderType.Market(), 'ts': 1649379092, 'order_id': 179747, 'user_order_id': 171, 'market_index': 4, 'price': 0, 'user_base_asset_amount': -9112680400000000, 'quote_asset_amount': 0, 'base_asset_amount': 63000000000000, 'base_asset_amount_filled': 63000000000000, 'quote_asset_amount_filled': 551955069, 'fee': 551955, 'direction': PositionDirection.Long(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Fill(),5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,6924786,63000000000000,551955069,551955,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:51:39-04:00,367748,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,"{'status': OrderStatus.Open(), 'order_type': OrderType.Market(), 'ts': 1649379099, 'order_id': 179748, 'user_order_id': 170, 'market_index': 4, 'price': 0, 'user_base_asset_amount': -9049680400000000, 'quote_asset_amount': 0, 'base_asset_amount': 564000000000000, 'base_asset_amount_filled': 0, 'quote_asset_amount_filled': 0, 'fee': 0, 'direction': PositionDirection.Long(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Place(),11111111111111111111111111111111,0,0,0,0,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:51:39-04:00,367749,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,"{'status': OrderStatus.Open(), 'order_type': OrderType.Market(), 'ts': 1649379099, 'order_id': 179748, 'user_order_id': 170, 'market_index': 4, 'price': 0, 'user_base_asset_amount': -9049680400000000, 'quote_asset_amount': 0, 'base_asset_amount': 564000000000000, 'base_asset_amount_filled': 564000000000000, 'quote_asset_amount_filled': 4942489212, 'fee': 4942489, 'direction': PositionDirection.Long(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Fill(),5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,6924787,564000000000000,4942489212,4942489,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:51:40-04:00,367750,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,"{'status': OrderStatus.Open(), 'order_type': OrderType.Market(), 'ts': 1649379100, 'order_id': 179749, 'user_order_id': 173, 'market_index': 3, 'price': 0, 'user_base_asset_amount': -6142000000000000, 'quote_asset_amount': 0, 'base_asset_amount': 249000000000000, 'base_asset_amount_filled': 0, 'quote_asset_amount_filled': 0, 'fee': 0, 'direction': PositionDirection.Long(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Place(),11111111111111111111111111111111,0,0,0,0,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
2022-04-07 20:51:40-04:00,367751,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,"{'status': OrderStatus.Open(), 'order_type': OrderType.Market(), 'ts': 1649379100, 'order_id': 179749, 'user_order_id': 173, 'market_index': 3, 'price': 0, 'user_base_asset_amount': -6142000000000000, 'quote_asset_amount': 0, 'base_asset_amount': 249000000000000, 'base_asset_amount_filled': 249000000000000, 'quote_asset_amount_filled': 2589700409, 'fee': 2589700, 'direction': PositionDirection.Long(), 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'discount_tier': OrderDiscountTier.None(), 'trigger_price': 0, 'trigger_condition': OrderTriggerCondition.Above(), 'referrer': 11111111111111111111111111111111, 'oracle_price_offset': 0, 'padding': ListContainer([0, 0, 0])}",OrderAction.Fill(),5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,6924788,249000000000000,2589700409,2589700,0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0"
