ts,record_id,market_index,funding_rate,cumulative_funding_rate_long,cumulative_funding_rate_short,oracle_price_twap,mark_price_twap
2022-03-04 02:08:32-05:00,20000,1,134879123268333,1006470527465717725,454813566284787948,413896862332722,414220572228566
2022-03-04 02:08:37-05:00,20001,11,774705931666,53918276364974,53918276364974,435477038154,437336332390
2022-03-04 03:00:00-05:00,20002,7,-231591372500,239600248293514,237150103729039,340456119839,339900300545
2022-03-04 03:00:15-05:00,20003,4,297704667500,210327108775809,43719678114052,771345268603,772059759805
2022-03-04 03:00:15-05:00,20004,6,11086158333,12062635556023,9847429311261,15369806203,15396412983
2022-03-04 03:00:17-05:00,20005,0,539522822500,1490399661225833,418969951329607,918489666679,919784521453
2022-03-04 03:00:18-05:00,20006,1,171938237280000,1006642465702997725,454985504522067948,413686818041817,414099469811289
2022-03-04 03:00:18-05:00,20007,11,728250364166,54646526729140,54646526729140,434741300226,436489101100
2022-03-04 03:00:19-05:00,20008,12,220423992500,39187281764197,24798862354762,1070640466725,1071169484307
2022-03-04 03:00:19-05:00,20009,2,4346430010000,48619816577598202,38063082386337371,27253147637881,27263579069905
2022-03-04 03:00:25-05:00,20010,5,3117254062083,2985329851221891,1355780498768093,3947317680839,3954799090588
2022-03-04 03:00:32-05:00,20011,8,184312754583,160602993899428,80155878298833,172742494526,173184845137
2022-03-04 03:00:33-05:00,20012,10,5227756250,1274852335374,1274852335374,7825779746,7838326361
2022-03-04 03:00:34-05:00,20013,3,-1039449692500,-124262234369634,-183259453161212,922220881785,919726202523
2022-03-04 03:00:39-05:00,20014,9,5662122916,893604900773,893604900773,8738246893,8751835988
2022-03-04 04:00:05-05:00,20015,4,172680253333,210499789029142,43892358367385,776474382135,776888814743
2022-03-04 04:00:21-05:00,20016,7,-176705407500,239423542886014,236973398321539,340667462611,340243369633
2022-03-04 04:00:30-05:00,20017,0,573570098750,1490973231324583,419543521428357,919469189495,920845757732
2022-03-04 04:00:32-05:00,20018,9,4280855416,897885756189,897885756189,8758538376,8768812429
2022-03-04 04:00:34-05:00,20019,5,2443163862916,2987773015084807,1358223662631009,3951696110283,3957559703554
2022-03-04 04:00:35-05:00,20020,8,155934917500,160758928816928,80311813216333,173031217922,173405461724
2022-03-04 04:00:37-05:00,20021,11,632237222916,55278763952056,55278763952056,435180933579,436698302914
2022-03-04 04:00:37-05:00,20022,1,132965246367500,1006775430949365225,455118469768435448,414181927779304,414501044370586
2022-03-04 04:00:42-05:00,20023,12,238525166250,39425806930447,25037387521012,1069553153928,1070125614327
2022-03-04 04:00:48-05:00,20024,3,-999204368750,-125261438738384,-184258657529962,921726401195,919328310710
2022-03-04 04:00:50-05:00,20025,6,9800847916,12072436403939,9857230159177,15405269314,15428791349
2022-03-04 04:00:52-05:00,20026,10,4096077500,1278948412874,1278948412874,7854746473,7864577059
2022-03-04 04:00:53-05:00,20027,2,4461455951250,48624278033549452,38067543842288621,27321549139916,27332256634199
2022-03-04 05:00:00-05:00,20028,7,-172199737500,239251343148514,236801198584039,341427676457,341014397087
2022-03-04 05:00:06-05:00,20029,3,-808651784166,-126070090522550,-185067309314128,918469273914,916528509632
2022-03-04 05:00:24-05:00,20030,4,107670597083,210607459626225,44000028964468,785345409712,785603819145
2022-03-04 05:00:35-05:00,20031,10,5075585000,1284023997874,1284023997874,7883330555,7895511959
2022-03-04 05:00:40-05:00,20032,6,8989336666,12081425740605,9866219495843,15457001178,15478575586
2022-03-04 05:00:50-05:00,20033,0,554584146666,1491527815471249,420098105575023,922435149357,923766151309
2022-03-04 05:01:20-05:00,20034,12,140051259166,39565858189613,25177438780178,1070910158838,1071246281860
2022-03-04 05:02:49-05:00,20035,9,3960563750,901846319939,901846319939,8784121293,8793626646
2022-03-04 05:02:49-05:00,20036,8,142205072916,160901133889844,80454018289249,173184384395,173525676570
2022-03-04 05:02:58-05:00,20037,2,7183486772916,48631461520322368,38074727329061537,27336145678586,27353386046841
2022-03-04 05:03:19-05:00,20038,1,106974684465000,1006882405633830225,455225444452900448,415465797063083,415722536305799
2022-03-04 05:03:57-05:00,20039,5,2546834065416,2990319849150223,1360770496696425,3962742370722,3968854772479
2022-03-04 05:11:34-05:00,20040,11,459460931666,55738224883722,55738224883722,436899560351,438002266587
2022-03-04 06:00:01-05:00,20041,7,-141421299583,239109921848931,236659777284456,340067786957,339728375838
2022-03-04 06:00:06-05:00,20042,10,2799928333,1286823926207,1286823926207,7949813082,7956532910
2022-03-04 06:00:58-05:00,20043,0,433272297500,1491961087768749,420531377872523,927881566976,928921420490
2022-03-04 06:01:13-05:00,20044,12,56959538333,39622817727946,25234398318511,1074550083985,1074686786877
2022-03-04 06:01:23-05:00,20045,3,-857255374166,-126927345896716,-185924564688294,915099517996,913042105098
2022-03-04 06:01:25-05:00,20046,1,86311716143750,1006968717349973975,455311756169044198,416328802122404,416535950241149
2022-03-04 06:01:25-05:00,20047,8,121360214166,161022494104010,80575378503415,173777169181,174068433695
2022-03-04 06:01:27-05:00,20048,4,39163006666,210646622632891,44039191971134,793836171435,793930162651
2022-03-04 06:01:30-05:00,20049,11,360828473333,56099053357055,56099053357055,437889467406,438755455742
2022-03-04 06:01:30-05:00,20050,2,5816496397500,48637278016719868,38080543825459037,27390206373535,27404165964889
2022-03-04 06:02:54-05:00,20051,6,10363292083,12091789032688,9876582787926,15512346396,15537218297
2022-03-04 06:02:58-05:00,20052,5,2422485593750,2992742334743973,1363192982290175,3973461099759,3979275065184
2022-03-04 06:05:09-05:00,20053,9,3300195416,905146515355,905146515355,8824645208,8832565677
2022-03-04 07:00:03-05:00,20054,6,6622233333,12098411266021,9883205021259,15554832926,15570726286
2022-03-04 07:00:03-05:00,20055,7,-124793335416,238985128513515,236534983949040,338865967479,338566463474
2022-03-04 07:00:04-05:00,20056,12,41425242500,39664242970446,25275823561011,1076160621641,1076260042223
2022-03-04 07:00:04-05:00,20057,1,92115883468750,1007060833233442725,455403872052512948,416865147391390,417086225511715
2022-03-04 07:00:04-05:00,20058,0,351782983750,1492312870752499,420883160856273,930630021076,931474300237
2022-03-04 07:00:04-05:00,20059,2,3322583280416,48640600600000284,38083866408739453,27431933424897,27439907624770
2022-03-04 07:00:04-05:00,20060,4,-9230096666,210637392536225,44029961874468,801526002586,801503850354
2022-03-04 07:00:05-05:00,20061,8,77759429583,161100253533593,80653137932998,174238674242,174425296873
2022-03-04 07:00:06-05:00,20062,5,1883901434583,2994626236178556,1365076883724758,3976705045012,3981226408455
2022-03-04 07:00:06-05:00,20063,10,1838326666,1288662252873,1288662252873,7995126548,7999538532
2022-03-04 07:00:07-05:00,20064,3,-723638329166,-127650984225882,-186648203017460,910157919205,908421187215
2022-03-04 07:00:15-05:00,20065,9,2089458750,907235974105,907235974105,8850584560,8855599261
2022-03-04 07:04:14-05:00,20066,11,357161030000,56456214387055,56456214387055,437876651357,438733837829
2022-03-04 08:00:00-05:00,20067,10,2678910416,1291341163289,1291341163289,8003751695,8010181080
2022-03-04 08:00:00-05:00,20068,1,136040376345000,1007196873609787725,455539912428857948,415945121869264,416271618772492
2022-03-04 08:00:05-05:00,20069,3,-507809196250,-128158793422132,-187156012213710,902603014459,901384272388
2022-03-04 08:00:06-05:00,20070,4,-17577294166,210619815242059,44012384580302,809471844162,809429658656
2022-03-04 08:00:06-05:00,20071,5,2321686520000,2996947922698556,1367398570244758,3966894147646,3972466195294
2022-03-04 08:00:20-05:00,20072,8,74323215833,161174576749426,80727461148831,173914798225,174093173943
2022-03-04 08:00:20-05:00,20073,12,116138147916,39780381118362,25391961708927,1074013809328,1074292540883
2022-03-04 08:00:21-05:00,20074,9,2410774166,909646748271,909646748271,8849491427,8855277285
2022-03-04 08:00:21-05:00,20075,11,451206656666,56907421043721,56907421043721,436322090364,437404986340
2022-03-04 08:00:22-05:00,20076,6,5724243750,12104135509771,9888929265009,15528696148,15542434333
2022-03-04 08:00:24-05:00,20077,7,-63359894166,238921768619349,236471624054874,335887254054,335735190308
2022-03-04 08:00:27-05:00,20078,2,4310741902083,48644911341902367,38088177150641536,27382574927968,27392920708533
2022-03-04 08:00:28-05:00,20079,0,378015388333,1492690886140832,421261176244606,926960637150,927867874082
2022-03-04 09:00:01-05:00,20080,12,154684994166,39935066112528,25546646703093,1072703945080,1073075189066
2022-03-04 09:00:01-05:00,20081,7,-28822773750,238892945845599,236442801281124,335435713257,335366538600
2022-03-04 09:00:02-05:00,20082,10,3178988333,1294520151622,1294520151622,8025494786,8033124358
2022-03-04 09:00:05-05:00,20083,6,8311188333,12112446698104,9897240453342,15483156391,15503103243
2022-03-04 09:00:23-05:00,20084,0,467318297500,1493158204438332,421728494542106,925927888589,927049452503
2022-03-04 09:00:25-05:00,20085,2,7202273540000,48652113615442367,38095379424181536,27311690677735,27328976134231
2022-03-04 09:00:27-05:00,20086,3,-453268200833,-128612061622965,-187609280414543,902223109751,901135266069
2022-03-04 09:00:27-05:00,20087,4,-47332480833,210572482761226,43965052099469,810562597628,810448999674
2022-03-04 09:00:39-05:00,20088,1,176473318222916,1007373346928010641,455716385747080864,415031370542484,415454906506219
2022-03-04 09:00:43-05:00,20089,5,2723649628333,2999671572326889,1370122219873091,3961100435446,3967637194554
2022-03-04 09:02:03-05:00,20090,8,108318920416,161282895669842,80835780069247,173749206791,174009172200
2022-03-04 09:02:23-05:00,20091,9,2957255000,912604003271,912604003271,8855593600,8862691012
2022-03-04 09:04:45-05:00,20092,11,616362141250,57523783184971,57523783184971,433890672397,435369941536
2022-03-04 10:00:00-05:00,20093,3,-485090720833,-129097152343798,-188094371135376,898808476273,897644258543
2022-03-04 10:00:00-05:00,20094,12,362535280833,40297601393361,25909181983926,1068480175970,1069350260644
2022-03-04 10:00:00-05:00,20095,1,177232051570000,1007550578979580641,455893617798650864,412597063141179,413022420064947
2022-03-04 10:00:02-05:00,20096,7,-27920160000,238865025685599,236414881121124,335724545316,335657536932
2022-03-04 10:00:02-05:00,20097,6,10197607500,12122644305604,9907438060842,15365745371,15390219629
2022-03-04 10:00:02-05:00,20098,2,7037028386250,48659150643828617,38102416452567786,27102073816320,27118962684447
2022-03-04 10:00:02-05:00,20099,0,560704125000,1493718908563332,422289198667106,920008383645,921354073545
2022-03-04 10:00:02-05:00,20100,4,-11130083750,210561352677476,43953922015719,803500848657,803474136456
2022-03-04 10:00:09-05:00,20101,10,3944080000,1298464231622,1298464231622,7997827172,8007292964
2022-03-04 10:00:14-05:00,20102,5,3099971703333,3002771544030222,1373222191576424,3934543357140,3941983289228
2022-03-04 10:00:14-05:00,20103,9,4262574583,916866577854,916866577854,8794073171,8804303350
2022-03-04 10:00:15-05:00,20104,11,637612494583,58161395679554,58161395679554,430114938245,431645208232
2022-03-04 10:00:20-05:00,20105,8,133835678333,161416731348175,80969615747580,172374022917,172695228545
2022-03-04 11:00:12-05:00,20106,3,-402971977500,-129500124321298,-188497343112876,900299442445,899332309699
2022-03-04 11:00:12-05:00,20107,9,6281946666,923148524520,923148524520,8739830314,8754906986
2022-03-04 11:00:16-05:00,20108,12,708219124166,41005820517527,26617401108092,1057428159381,1059127885279
2022-03-04 11:00:17-05:00,20109,10,7303073333,1305767304955,1305767304955,7941730540,7959257916
2022-03-04 11:00:20-05:00,20110,8,127258243333,161543989591508,81096873990913,171376118005,171681537789
2022-03-04 11:00:20-05:00,20111,0,757665143333,1494476573706665,423046863810439,916617258683,918435655027
2022-03-04 11:00:23-05:00,20112,5,4171903142500,3006943447172722,1377394094718924,3905622368700,3915634936242
2022-03-04 11:00:25-05:00,20113,7,365960833,238865391646432,236415247081957,334466747805,334467626111
2022-03-04 11:00:25-05:00,20114,11,619806207083,58781201886637,58781201886637,426168957524,427656492421
2022-03-04 11:00:28-05:00,20115,4,116295480000,210677648157476,44070217495719,795702359345,795981468497
2022-03-04 11:00:29-05:00,20116,1,209135906382916,1007759714885963557,456102753705033780,409556014944833,410057941120152
2022-03-04 11:00:32-05:00,20117,6,14130588750,12136774894354,9921568649592,15269587405,15303500818
2022-03-04 11:00:36-05:00,20118,2,9631318144583,48668781961973200,38112047770712369,26913163359316,26936278522863
2022-03-04 12:00:01-05:00,20119,3,-511774742500,-130011899063798,-189009117855376,900732095448,899503836066
2022-03-04 12:00:02-05:00,20120,4,134640576250,210812288733726,44204858071969,790394590045,790717727428
2022-03-04 12:00:15-05:00,20121,7,41926052500,238907317698932,236457173134457,329489846588,329590469114
2022-03-04 12:00:20-05:00,20122,5,4629780855833,3011573228028555,1382023875574757,3888776207196,3899887681250
2022-03-04 12:00:22-05:00,20123,0,814419961666,1495290993668331,423861283772105,916387584432,918342192340
2022-03-04 12:00:24-05:00,20124,11,582473609166,59363675495803,59363675495803,422933552818,424331489480
2022-03-04 12:00:24-05:00,20125,10,6930472500,1312697777455,1312697777455,7919655830,7936288964
2022-03-04 12:00:24-05:00,20126,8,100907789166,161644897380674,81197781780079,171132474449,171374653143
2022-03-04 12:00:25-05:00,20127,6,18721282083,12155496176437,9940289931675,15164793322,15209724399
2022-03-04 12:00:38-05:00,20128,9,5594020000,928742544520,928742544520,8719319486,8732745134
2022-03-04 12:00:51-05:00,20129,12,681422773750,41687243291277,27298823881842,1051731080432,1053366495089
2022-03-04 12:00:51-05:00,20130,2,10471939266250,48679253901239450,38122519709978619,26787779262417,26812911916656
2022-03-04 12:00:52-05:00,20131,1,179793065975000,1007939507951938557,456282546771008780,407856374729414,408287878087754
2022-03-04 13:00:00-05:00,20132,7,64707751666,238972025450598,236521880886123,326187579755,326342878359
2022-03-04 13:00:08-05:00,20133,9,4698181250,933440725770,933440725770,8758035846,8769311481
2022-03-04 13:00:23-05:00,20134,0,680511197916,1495971504866247,424541794970021,920318231495,921951458370
2022-03-04 13:00:23-05:00,20135,2,6390066655416,48685643967894866,38128909776634035,26845743886763,26861080046736
2022-03-04 13:00:23-05:00,20136,12,457133124583,42144376415860,27755957006425,1051703201610,1052800321109
2022-03-04 13:00:23-05:00,20137,1,96316838472083,1008035824790410640,456378863609480863,408230749301600,408461909713933
2022-03-04 13:00:24-05:00,20138,6,16406467500,12171902643937,9956696399175,15194107394,15233482916
2022-03-04 13:00:24-05:00,20139,11,448914742916,59812590238719,59812590238719,422901670607,423979065990
2022-03-04 13:00:27-05:00,20140,8,56167567916,161701064948590,81253949347995,171624852124,171759654287
2022-03-04 13:00:27-05:00,20141,10,4936983750,1317634761205,1317634761205,7936143703,7947992464
2022-03-04 13:00:56-05:00,20142,3,-630256943333,-130642156007131,-189639374798709,906097994238,904585377574
2022-03-04 13:01:17-05:00,20143,4,69389410000,210881678143726,44274247481969,797416027236,797582561820
2022-03-04 13:17:03-05:00,20144,5,3075390820000,3014648618848555,1385099266394757,3898277859705,3905658797673
2022-03-01 07:00:00-05:00,19121,2,7993582803333,48002462794554894,37445728603294063,29046956197702,29066140796430
2022-03-01 07:00:09-05:00,19122,3,-1719522759166,-71779959760073,-130777178551651,923502192282,919375337660
2022-03-01 07:00:10-05:00,19123,8,-84695642083,159728889861095,79281774260500,187638865148,187435595607
2022-03-01 07:00:13-05:00,19124,4,15579167500,204179585393734,37572154731977,856962436756,856999826758
2022-03-01 07:00:23-05:00,19125,6,4820988750,11693135656873,9477929412111,15887313211,15898883584
2022-03-01 07:00:33-05:00,19126,0,15994617500,1473891923873767,402462213977541,972217186751,972255573833
2022-03-01 07:00:36-05:00,19127,12,-257276880833,56628941510429,42240522100994,1115977164387,1115359699873
2022-03-01 07:00:37-05:00,19128,10,-123763750,1035767471644,1035767471644,8571526848,8571229815
2022-03-01 07:00:39-05:00,19129,5,1736230041250,2879757042154822,1250207689701024,4074911444159,4079078396258
2022-03-01 07:00:45-05:00,19130,1,-18333463231666,999332013990643998,447675052809714221,434818615862421,434774615550665
2022-03-01 07:07:54-05:00,19131,11,-113040825000,41038505354566,41038505354566,460893592145,460622294165
2022-03-01 08:00:00-05:00,19132,7,-100895495833,242554339078511,240104194514036,316823672333,316581523143
2022-03-01 08:00:00-05:00,19133,10,-1047839583,1034719632061,1034719632061,8605637374,8603122559
2022-03-01 08:00:00-05:00,19134,9,-1371662083,639434319123,639434319123,9613033782,9609741793
2022-03-01 08:00:02-05:00,19135,0,-1819321666,1473890104552101,402460394655875,978841085864,978836719492
2022-03-01 08:00:02-05:00,19136,6,2091742500,11695227399373,9480021154611,16051643335,16056663517
2022-03-01 08:00:02-05:00,19137,12,-532958795416,56095982715013,41707563305578,1120067022905,1118787921796
2022-03-01 08:00:16-05:00,19138,8,-99339978750,159629549882345,79182434281750,188440678693,188202262744
2022-03-01 08:00:17-05:00,19139,3,-1757599514166,-73537559274239,-132534778065817,924462825193,920244586359
2022-03-01 08:00:18-05:00,19140,5,1178347879166,2880935390033988,1251386037580190,4078362196247,4081190231157
2022-03-01 08:00:35-05:00,19141,4,-182578045833,203997007347901,37389576686144,868607241323,868169054013
2022-03-01 08:01:55-05:00,19142,2,4577474829583,48007040269384477,37450306078123646,29228747684244,29239733623835
2022-03-01 08:01:57-05:00,19143,1,-99049527558750,999232964463085248,447576003282155471,440272877058050,440035158191909
2022-03-01 08:02:23-05:00,19144,11,-258106595416,40780398759150,40780398759150,464785910839,464166455010
2022-03-01 09:00:01-05:00,19145,1,-117427757093333,999115536705991915,447458575525062138,443942130645632,443660304028608
2022-03-01 09:00:01-05:00,19146,7,-201007122500,242353331956011,239903187391536,319767266207,319284849113
2022-03-01 09:00:01-05:00,19147,5,649386281666,2881584776315654,1252035423861856,4097554961195,4099113488271
2022-03-01 09:00:03-05:00,19148,8,-162651362500,159466898519845,79019782919250,191551324733,191160961463
2022-03-01 09:00:03-05:00,19149,2,2249065647916,48009289335032393,37452555143771562,29670673455720,29676071213275
2022-03-01 09:00:03-05:00,19150,10,-2536399583,1032183232478,1032183232478,8694693848,8688606489
2022-03-01 09:00:05-05:00,19151,12,-852408106666,55243574608347,40855155198912,1130348429471,1128302650015
2022-03-01 09:00:12-05:00,19152,4,-622342580416,203374664767485,36767234105728,883033533818,881539911625
2022-03-01 09:00:18-05:00,19153,0,-96887306250,1473793217245851,402363507349625,994472769307,994240239772
2022-03-01 09:00:22-05:00,19154,9,-3293500000,636140819123,636140819123,9704917880,9697013480
2022-03-01 09:00:22-05:00,19155,3,-1395147998750,-74932707272989,-133929926064567,916084598366,912736243169
2022-03-01 09:00:40-05:00,19156,11,-358713351666,40421685407484,40421685407484,469314780154,468453868110
2022-03-01 09:01:19-05:00,19157,6,-992938750,11694234460623,9479028215861,16257234584,16254851531
2022-03-01 10:00:00-05:00,19158,3,-1061066770000,-75993774042989,-134990992834567,904784425379,902237865131
2022-03-01 10:00:00-05:00,19159,0,-18821068750,1473774396177101,402344686280875,997640277315,997595106750
2022-03-01 10:00:00-05:00,19160,11,-243429676250,40178255731234,40178255731234,469048208949,468463977726
2022-03-01 10:00:00-05:00,19161,7,-83500250416,242269831705595,239819687141120,317598065209,317397664608
2022-03-01 10:00:01-05:00,19162,6,-1418143333,11692816317290,9477610072528,16267101007,16263697463
2022-03-01 10:00:02-05:00,19163,8,-107087785833,159359810734012,78912695133417,190949957886,190692947200
2022-03-01 10:00:06-05:00,19164,4,-603118809166,202771545958319,36164115296562,885287205753,883839720611
2022-03-01 10:00:08-05:00,19165,1,85740751340833,999201277457332748,447544316276402971,443103568211939,443309346015157
2022-03-01 10:00:09-05:00,19166,2,6260959586666,48015550294619059,37458816103358228,29905503782621,29920530085629
2022-03-01 10:00:10-05:00,19167,10,-2165135000,1030018097478,1030018097478,8730331865,8725135541
2022-03-01 10:00:11-05:00,19168,12,-688838304166,54554736304181,40166316894746,1134413697480,1132760485550
2022-03-01 10:00:11-05:00,19169,5,1066269479583,2882651045795237,1253101693341439,4094280104191,4096839150942
2022-03-01 10:00:12-05:00,19170,9,-3507918333,632632900790,632632900790,9812025947,9803606943
2022-03-01 11:00:01-05:00,19171,6,1409281250,11694225598540,9479019353778,16109311251,16112693526
2022-03-01 11:00:08-05:00,19172,3,-593909346250,-76587683389239,-135584902180817,882648640961,881223258530
2022-03-01 11:00:10-05:00,19173,4,-326320956250,202445225002069,35837794340312,875274990361,874491820066
2022-03-01 11:00:12-05:00,19174,0,70038139166,1473844434316267,402414724420041,986382834257,986550925791
2022-03-01 11:00:18-05:00,19175,12,-418166431666,54136569872515,39748150463080,1127371077985,1126367478549
2022-03-01 11:00:22-05:00,19176,1,161305777961666,999362583235294414,447705622054364637,439482744304498,439869878171606
2022-03-01 11:00:30-05:00,19177,7,13670687083,242283502392678,239833357828203,313349160714,313381970363
2022-03-01 11:00:31-05:00,19178,8,-56308732500,159303502001512,78856386400917,189089291135,188954150177
2022-03-01 11:00:34-05:00,19179,9,-1643204166,630989696624,630989696624,9737941767,9733998077
2022-03-01 11:00:35-05:00,19180,10,-783793333,1029234304145,1029234304145,8646145155,8644264051
2022-03-01 11:00:54-05:00,19181,2,10579334627916,48026129629246975,37469395437986144,29703222197997,29728612601104
2022-03-01 11:01:05-05:00,19182,5,2388151638750,2885039197433987,1255489844980189,4063914828604,4069646392537
2022-03-01 11:01:29-05:00,19183,11,-50094883333,40128160847901,40128160847901,462835639770,462715412050
2022-03-01 12:00:06-05:00,19184,4,-69536632916,202375688369153,35768257707396,863952872542,863785984623
2022-03-01 12:00:07-05:00,19185,7,55798998333,242339301391011,239889156826536,311466830909,311600748505
2022-03-01 12:00:09-05:00,19186,8,-48875427916,159254626573596,78807510973001,187882180007,187764878980
2022-03-01 12:00:09-05:00,19187,3,-458922174166,-77046605563405,-136043824354983,877272605592,876171192374
2022-03-01 12:00:11-05:00,19188,11,129417715833,40257578563734,40257578563734,458589430016,458900032534
2022-03-01 12:00:11-05:00,19189,10,-147708333,1029086595812,1029086595812,8608608311,8608253811
2022-03-01 12:00:11-05:00,19190,0,290432279166,1474134866595433,402705156699207,977708083568,978405121038
2022-03-01 12:00:11-05:00,19191,1,171572029894166,999534155265188580,447877194084258803,436904643953881,437316416825627
2022-03-01 12:00:14-05:00,19192,2,14510358562500,48040639987809475,37483905796548644,29449101883597,29483926744147
2022-03-01 12:00:14-05:00,19193,6,3109080416,11697334678956,9482128434194,16063992992,16071454785
2022-03-01 12:00:14-05:00,19194,9,-56254166,630933442458,630933442458,9665124000,9664988990
2022-03-01 12:00:21-05:00,19195,12,-214496630833,53922073241682,39533653832247,1120405084971,1119890293057
2022-03-01 12:04:22-05:00,19196,5,2946127903750,2887985325337737,1258435972883939,4048448661119,4055519368088
2022-03-01 13:00:00-05:00,19197,0,192844400833,1474327710996266,402898001100040,974874500102,975337326664
2022-03-01 13:00:01-05:00,19198,7,63411159583,242402712550594,239952567986119,310290808738,310442995521
2022-03-01 13:00:06-05:00,19199,6,3978618333,11701313297289,9486107052527,16031522934,16041071618
2022-03-01 13:00:09-05:00,19200,4,20664470000,202396352839153,35788922177396,856470833823,856520428551
2022-03-01 13:00:15-05:00,19201,8,-62305225000,159192321348596,78745205748001,187277595861,187128063321
2022-03-01 13:00:31-05:00,19202,2,12099649790416,48052739637599891,37496005446339060,29347495211935,29376534371432
2022-03-01 13:00:36-05:00,19203,3,-674034460833,-77720640024238,-136717858815816,883236885390,881619202684
2022-03-01 13:00:40-05:00,19204,10,421327916,1029507923728,1029507923728,8581958471,8582969658
2022-03-01 13:00:41-05:00,19205,1,130289682724583,999664444947913163,448007483766983386,436132479054522,436445174293061
2022-03-01 13:00:42-05:00,19206,9,-99260833,630834181625,630834181625,9670897346,9670659120
2022-03-01 13:00:44-05:00,19207,5,3175131833750,2891160457171487,1261611104717689,4035895016188,4043515332589
2022-03-01 13:01:18-05:00,19208,11,194124200833,40451702764567,40451702764567,457183925610,457649823692
2022-03-01 13:01:18-05:00,19209,12,-326477589583,53595595652099,39207176242664,1122252067459,1121468521244
2022-03-01 14:00:00-05:00,19210,3,-1100976737083,-78821616761321,-137818835552899,892768623551,890126279382
2022-03-01 14:00:00-05:00,19211,4,-82075080833,202314277758320,35706847096563,862602552432,862405572238
2022-03-01 14:00:10-05:00,19212,8,-86647065833,159105674282763,78658558682168,187494441000,187286488042
2022-03-01 14:00:56-05:00,19213,2,7554108734166,48060293746334057,37503559555073226,29402055428428,29420185289390
2022-03-01 14:01:05-05:00,19214,10,372619583,1029880543311,1029880543311,8581542648,8582436935
2022-03-01 14:01:05-05:00,19215,12,-458544093750,53137051558349,38748632148914,1123656046053,1122555540228
2022-03-01 14:01:05-05:00,19216,1,88798135025416,999753243082938579,448096281902008802,436784554399130,436997669923191
2022-03-01 14:01:05-05:00,19217,6,1960305416,11703273602705,9488067357943,16088860815,16093565548
2022-03-01 14:01:05-05:00,19218,11,109921077083,40561623841650,40561623841650,457941074209,458204884794
2022-03-01 14:01:10-05:00,19219,9,-216347916,630617833709,630617833709,9669521606,9669002371
2022-03-01 14:01:19-05:00,19220,5,2594145091250,2893754602262737,1264205249808939,4053739318881,4059965267100
2022-03-01 14:01:24-05:00,19221,7,38697766666,242441410317260,239991265752785,310802162762,310895037402
2022-03-01 14:01:27-05:00,19222,0,85664301250,1474413375297516,402983665401290,976656466055,976862060378
2022-03-01 15:00:04-05:00,19223,3,-1527254175000,-80348870936321,-139346089727899,908186581605,904521171585
2022-03-01 15:00:04-05:00,19224,0,57835696250,1474471210993766,403041501097540,980897283138,981036088809
2022-03-01 15:00:05-05:00,19225,8,-96960487083,159008713795680,78561598195085,187785122125,187552416956
2022-03-01 15:00:08-05:00,19226,9,245916666,630863750375,630863750375,9652215698,9652805898
2022-03-01 15:00:14-05:00,19227,4,-62155672916,202252122085404,35644691423647,865570683040,865421509425
2022-03-01 15:00:25-05:00,19228,7,41687113333,242483097430593,240032952866118,310782083099,310882132171
2022-03-01 15:00:25-05:00,19229,2,9887851265416,48070181597599473,37513447406338642,29520532397874,29544263240911
2022-03-01 15:00:25-05:00,19230,1,84746694962500,999837989777901079,448181028596971302,437747675626720,437951067694630
2022-03-01 15:00:27-05:00,19231,6,924775833,11704198378538,9488992133776,16173185783,16175405245
2022-03-01 15:00:27-05:00,19232,12,-312339436250,52824712122099,38436292712664,1122795884575,1122046269928
2022-03-01 15:00:31-05:00,19233,10,908767083,1030789310394,1030789310394,8554149790,8556330831
2022-03-01 15:00:34-05:00,19234,5,1894875856250,2895649478118987,1266100125665189,4070425991778,4074973693833
2022-03-01 15:00:49-05:00,19235,11,102474435000,40664098276650,40664098276650,459126860114,459372798758
2022-03-01 16:00:02-05:00,19236,0,25852235833,1474497063229599,403067353333373,981212350922,981274396288
2022-03-01 16:00:02-05:00,19237,1,18598091789166,999856587869690245,448199626688760468,438828160945753,438872796366047
2022-03-01 16:00:06-05:00,19238,3,-1471095552916,-81819966489237,-140817185280815,912983908768,909453279441
2022-03-01 16:00:06-05:00,19239,8,-114381065833,158894332729847,78447217129252,187950647452,187676132894
2022-03-01 16:00:26-05:00,19240,2,6148905551666,48076330503151139,37519596311890308,29615280486111,29630037859435
2022-03-01 16:00:26-05:00,19241,6,155118333,11704353496871,9489147252109,16207219914,16207592198
2022-03-01 16:00:27-05:00,19242,11,63895632500,40727993909150,40727993909150,460026897635,460180247153
2022-03-01 16:00:27-05:00,19243,12,-286869475000,52537842647099,38149423237664,1120266833419,1119578346679
2022-03-01 16:00:27-05:00,19244,9,85890833,630949641208,630949641208,9644852651,9645058789
2022-03-01 16:00:27-05:00,19245,7,33613051250,242516710481843,240066565917368,310876111715,310956783038
2022-03-01 16:00:27-05:00,19246,10,744563333,1031533873727,1031533873727,8525056027,8526842979
2022-03-01 16:00:27-05:00,19247,4,-80640952500,202171481132904,35564050471147,865570040682,865376502396
2022-03-01 16:00:28-05:00,19248,5,1076082727916,2896725560846903,1267176208393105,4075458920971,4078041519518
2022-03-01 17:00:01-05:00,19249,10,1080842916,1032614716643,1032614716643,8481314134,8483908157
