ts,record_id,user_authority,user,direction,collateral_before,cumulative_deposits_before,amount
2022-05-09 20:24:41-04:00,198915,51sWUoJVikAwJQW1aR3X5uQowdWaJnxyzBSxrBgZCyVa,HV8hjzV4tjfN4ejFpzwJAPbgbYdqcuf1tamhkKhauHUT,DepositDirection.WITHDRAW(),7618405226,91731303508,3778015684
2022-05-09 20:24:44-04:00,198916,GSoK6vvj9bKN5dsdtsTa77Hd1j6hvzgwXgFniwJACqJQ,BhCTmT9KGWwnZLgtpxkDABLm4vdnNqpMiuU8SBHxHXKY,DepositDirection.WITHDRAW(),854292339,1572249823,375233810
2022-05-09 20:24:45-04:00,198917,2PaU65RnsW1F8PapeJmZXqowmp1YSJ1LPvoRwfqRUPqz,HsPHAGRDn3TN988dMs69cs78iDmAQNfVB6vG151NgAzV,DepositDirection.WITHDRAW(),146749277,154540000,50000000
2022-05-09 20:24:50-04:00,198918,25SzpmgqcqrgyBadq4LvQhaCZrFDFWS8RB4xYpCJmJA3,FPssTExF3VB1NJLB1RSvAhtR2J3PwfYHPMv48474BCRp,DepositDirection.WITHDRAW(),44036435,64670388,3178295
2022-05-09 20:24:50-04:00,198919,9Xiqv2sCKmE9DTMVFharjKGkaCK7Lp96Uqbp8YMXt3Yb,4xR9y7buiwF6bGeVkLMgpEw9yftPWFyBkw8E7UBe8N41,DepositDirection.WITHDRAW(),851774401,470453053,75093482
2022-05-09 20:24:51-04:00,198920,C9iAtD6pHgvJN4Zzdz8vGdac2cWoYgve4tNHUB2AYbrT,51nJasyRr6GwVhmNoUQBgBm74p44oUPBTqZCeynMHTxW,DepositDirection.DEPOSIT(),2187468057,-29972000000,1910000000
2022-05-09 20:25:02-04:00,198921,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,DepositDirection.WITHDRAW(),14698836104,18810720000,9699000000
2022-05-09 20:25:26-04:00,198922,qmUYZ1xf6fxDhuaGuQr87BWCXn6W2LLdcTiZuy117VM,5rQJ84mq4HTWpsKeoJFyH26dBVGNPJ4ndqYFvtUf2L8j,DepositDirection.DEPOSIT(),11535188639,9950000000,10539000000
2022-05-09 20:25:48-04:00,198923,C9iAtD6pHgvJN4Zzdz8vGdac2cWoYgve4tNHUB2AYbrT,51nJasyRr6GwVhmNoUQBgBm74p44oUPBTqZCeynMHTxW,DepositDirection.WITHDRAW(),4097468057,-28062000000,3099000000
2022-05-09 20:26:01-04:00,198924,6ucX5Cd3jULYupyPziU3srkPb98jwmFr5sB1RkzDprzf,EnbsNX9tL2aManeCwPh2dAZqKJZPBF1T3dkx7miA9xNA,DepositDirection.DEPOSIT(),0,0,200000000
2022-05-09 20:26:06-04:00,198925,HEYV4j3wpB2YKDhWPFEcUe8G229U4W3z2fuDCMuD8rYk,BDqG1aev5joBUvf4GXKNxwNvSPkz4RpLxk2RBGMaQpVH,DepositDirection.WITHDRAW(),5459621797,6178000000,3000000000
2022-05-09 20:26:09-04:00,198926,7xv2boX9u7yhEqyWP3v59yKxw8xRHdccS6NS4LkMz4ad,74eagGYAvCR2iu6aApppL9BkdaRsFxSraxaUyiP1Umk7,DepositDirection.WITHDRAW(),106953640,98774290,11113162
2022-05-09 20:26:09-04:00,198927,CmUCpGPpo2NxhYZt6QN617HTHzGM1hGtkBBgFhwxnC6,HRqWmZ594VscwZoU2NMdqJHhaFAZgidDNDjiPZBuBeUA,DepositDirection.WITHDRAW(),91883215,66213973,45014049
2022-05-09 20:26:09-04:00,198928,EoaBVXJc18kMLhamFKvuvo9u8pFN1JpS7wBTsc3tBfJj,Htn6L1uBMdtMNBUrfrWTirUEmGLe3mfuYXKebWzFiaf2,DepositDirection.WITHDRAW(),122277949,-60417071,26864513
2022-05-09 20:26:19-04:00,198929,3Bv4BCvZLR2WScnqXxDq4oBBUjMsDGJVCy2XPjYj3b1t,6xHpVkgRvPE69Dm8aaJuB8mVxSbr8fNAJ4bMU51tRZAT,DepositDirection.WITHDRAW(),60379102,23427394,12949226
2022-05-09 20:26:30-04:00,198930,ABtzmHDEwZENeHAh58nixBEDyenNRw3UQwZ5Uhoe7qTR,5w7Sk3j1qqCrnFg7xDytW9a2ybMiu8ZsCNggrsLjocdS,DepositDirection.WITHDRAW(),13048299514,12867000000,5000000000
2022-05-09 20:26:44-04:00,198931,FG4HtNszTZ8mCDqqXeha79njfrxvXgWk2dySAfMsRcDW,FtKKCZLnGMksh6QkmAcafmG97q33jgiRjdrJSAiWEfZ7,DepositDirection.WITHDRAW(),336440394,224302532,316525521
2022-05-09 20:27:03-04:00,198932,C9iAtD6pHgvJN4Zzdz8vGdac2cWoYgve4tNHUB2AYbrT,51nJasyRr6GwVhmNoUQBgBm74p44oUPBTqZCeynMHTxW,DepositDirection.DEPOSIT(),998468057,-31161000000,3099000000
2022-05-09 20:27:26-04:00,198933,GNULF4HKRSqzv9sZj2zG6Xkw25h4DbC4vCs2Hh5WJJwu,8antvTAai63JDSzTDxSrQvBD4t29ojJ4V6SxwbsgTcSy,DepositDirection.DEPOSIT(),8985909328,9000000000,200000000
2022-05-09 20:28:25-04:00,198934,BWtsbz2UbEJoiXNL1tLNMb6kg1nWLqZF1Qzo8omD3wf1,4iiJaGtEgSofsvfNE7JAr8YtfsHCstPcC998dFcfgEww,DepositDirection.WITHDRAW(),9843102632,10964512286,2790511870
2022-05-09 20:28:26-04:00,198935,GZsLwvvNMaTQJjKnSLGKHscDsygF4y9yw8ZfqhkP3WrW,9YecbaC5q1yHvwkaUiJYy9nrrZGCHtXiZmd98cd86igQ,DepositDirection.WITHDRAW(),46979228,22281268,34616199
2022-05-09 20:28:27-04:00,198936,Gm1S4BPmeKJUXEyGMHYmjbvYHghgnbFXkqDdbZ4zccih,8exVLgJ2uuSTivY3CGruLgjDPrtebmQD5rpMa1sFMyL4,DepositDirection.WITHDRAW(),91755329,83445137,5144257
2022-05-09 20:28:27-04:00,198937,55NGGfnhAmbY7AFdTvXATg3aNkps5fpah9cLcdzLdqnB,7RGPAtfth5QwcacB9c5FRxanGpNJXnuzB9CmafoVMMRE,DepositDirection.WITHDRAW(),184182055,58497053,41110116
2022-05-09 20:28:27-04:00,198938,3nRgcsSdDx5Ryqv9zpm4i6TVCCcNU4qibq9dF7BsXyte,EyZ8BsdUuQidK5TtFTRU5LDYNpHcgKDMqJDnixGxiw4S,DepositDirection.WITHDRAW(),534519039,-918656918,82464017
2022-05-09 20:28:27-04:00,198939,6L9SWKz1eh3MLAKit6vPVqQu4mnJDcjFGoTqxJhBmT84,2z6spqZ8ZYTN8yamfS4CTFpW6ytPrG193DnNGvVXNb3X,DepositDirection.WITHDRAW(),826396552,240264534,472726761
2022-05-09 20:28:27-04:00,198940,9axFMj6JjQbFY4o2E6vKxa3ZxyeJ6fd6aFE6dEMMfVH2,GFFkAkWjsGHUXChLaSgz8WEHjnnAR5tyHTxMc4gLd4Jc,DepositDirection.WITHDRAW(),3186378754,-1179708931,1468008001
2022-05-09 20:28:27-04:00,198941,7uM5Lq8QgEZcLtjneRg3MApoVyqoFA8Mwv64na8AzHxc,9ogNi3cYz4Ws97KMM1xaDb3brWPXLxTaQVbFPT45BTQ7,DepositDirection.DEPOSIT(),10697475510,6354456859,434578191
2022-05-09 20:29:25-04:00,198942,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,DepositDirection.WITHDRAW(),5510510296,9111720000,511000000
2022-05-09 20:29:27-04:00,198943,4fxvXboHzGeN8LNKQHBR8oByTJXTQ3W8x1Fuo5CpBQm2,9LEsoEoK9K9p7ua5rQY1PZBNkoWvN3eeSG3eVquo2fkg,DepositDirection.WITHDRAW(),1403492356,3136000000,1403490000
2022-05-09 20:29:47-04:00,198944,2YiNVGhFp5QuT6xE58cdFCcuNCKao1dJomXkTJBay3BG,DRm9CLSbKADQWc6ZraCVHizTCyJNSfGTWwJLiKrFo2gG,DepositDirection.DEPOSIT(),13279423028,13233000000,4831000000
2022-05-09 20:30:03-04:00,198945,DgsQgzkRGC81h6UCKAkLA5j7A8bzYYXre57Z8g5aJnwh,8QTAu7aDZT7i5o1NrhEossKq96yZ8snnpNxtgMKZoXwo,DepositDirection.DEPOSIT(),1485315224,1248000000,998000000
2022-05-09 20:30:07-04:00,198946,EVEZKzzceaP4Higo13CinTJKymMUSDfq7itAbRYKQNaF,61Pj3enBF9VcGAbdxPZckoibXLt4wJ1Szv1yY35SZQmN,DepositDirection.DEPOSIT(),18148351916,22000000000,8000000000
2022-05-09 20:30:11-04:00,198947,9aypMqcG5QBii4bi18Co4wuXMFa1DYdFtogzGk9nmHLj,6NEkcDqLU65F6oNWzb2RqT7JkWfenMmec6rzSx9nnmX6,DepositDirection.WITHDRAW(),1481495120,13087000000,481000000
2022-05-09 20:30:21-04:00,198948,9f29wyP8bqgT4TktGz6KpPaMu22aSTeYiujBavh8fkXp,CMTzmrFz6RvJemQCfWZoeW738TxJZfn3zrPDAktBeTsx,DepositDirection.WITHDRAW(),1249381585,1250000000,65881782
2022-05-09 20:30:21-04:00,198949,5CTWygcWxhEKbGhfhh62x9Yjk4Ka2ucSC5XX5LDjF1Q1,AwbNCbBdSQqeVCLQF1VARyBWLbA71U1hHoDjDNmAPUQG,DepositDirection.WITHDRAW(),224798823,261440739,24497925
2022-05-09 20:30:21-04:00,198950,B7DgUfJTWtcEL1Z8JX7yCNTwjrZfX9wstRJ5FnMbb3uW,Bxve2Ts7q6egaxDYvRcdmXDzTqeoB5s3UdWJQiowiDHP,DepositDirection.WITHDRAW(),90557677,27268434,8010575
2022-05-09 20:30:22-04:00,198951,3TiHvKXh8oqiaAN4mH6oCDBUAbeiXTT4SFybbM11zKXX,3wgXoi7Sahjgth3EG2kmP7uKbvfZ67eshhomNTbzwTuD,DepositDirection.WITHDRAW(),128339001,4814288,80659074
2022-05-09 20:30:22-04:00,198952,HhNBtaFNuFSLewRgxghSmTg3CG6tfa6nhcToWwsfPk8t,4cX9yDkMyzN9AR85xqVcdrWNUqpVgX8KxTyBFmRBaKUm,DepositDirection.WITHDRAW(),51901245,34359920,4359404
2022-05-09 20:30:22-04:00,198953,Gn4D5wjymEfsjsma4EJEgikmE1YG1rNVXFvGn82oAkoQ,3gQcaTjJhcCyv9RaHZrWJHmoiDPzf1gsWf34Wy76FtHh,DepositDirection.WITHDRAW(),1175030662,1242220754,296987541
2022-05-09 20:30:22-04:00,198954,EepiqRr24hEEGbeJJitUMTtAxA3kmAwFGMBUiVjxkk9V,D1T7Nt5gqN1g6HwtJtHbr1kVyLXqLhCSQdiS3zPBQkFP,DepositDirection.WITHDRAW(),294563231,-222914160,45578390
2022-05-09 20:30:34-04:00,198955,GNULF4HKRSqzv9sZj2zG6Xkw25h4DbC4vCs2Hh5WJJwu,8antvTAai63JDSzTDxSrQvBD4t29ojJ4V6SxwbsgTcSy,DepositDirection.WITHDRAW(),9185909328,9200000000,200000000
2022-05-09 20:30:37-04:00,198956,DhpdDYG9d13vPje7o5HMgdKh5zZqEGbssSG5vTyFSgfp,5Tc57KVK4b5C68ep2vUq7aNs6cTHYKuHCSG6ZEuGmMWN,DepositDirection.WITHDRAW(),1216830950,-326515843,130590111
2022-05-09 20:30:37-04:00,198957,7c8WBf71reLicqGxkXguZkTFQkhW224qYYHNEU9Ka723,4ox5eofr4v1P4LFgMFuuQGwWwUJAsgEeoCEcMHTcQjVQ,DepositDirection.WITHDRAW(),1504247779,838490016,431220241
2022-05-09 20:31:05-04:00,198958,GNULF4HKRSqzv9sZj2zG6Xkw25h4DbC4vCs2Hh5WJJwu,8antvTAai63JDSzTDxSrQvBD4t29ojJ4V6SxwbsgTcSy,DepositDirection.WITHDRAW(),8985909328,9000000000,200000000
2022-05-09 20:32:07-04:00,198959,GNULF4HKRSqzv9sZj2zG6Xkw25h4DbC4vCs2Hh5WJJwu,8antvTAai63JDSzTDxSrQvBD4t29ojJ4V6SxwbsgTcSy,DepositDirection.WITHDRAW(),8785909328,8800000000,200000000
2022-05-09 20:32:33-04:00,198960,5q8CNTqDeb95DLKPrrKyoxVPChnmVb7q7XXY5YZQ6UgF,7xuAkNUDNm9dQFAkBBAiqLDvVewbnU6UJ2V9VvSLboHn,DepositDirection.WITHDRAW(),52293698,41229023,10861112
2022-05-09 20:32:48-04:00,198961,EnWyeq6uuqbcNJ9rRxBmyADxFtJuJLqBEpZ5fCAuuA5r,AqzckBF3sjpbuxGiPzYs11DWwSV6Y4NGdc9hGgn5UoJC,DepositDirection.WITHDRAW(),126565059633,200661870000,30000000000
2022-05-09 20:33:05-04:00,198962,Dc8y7RW1H4UDgJKGrLEMkjs1z67iqey3HFb35Yj7AEp8,EUYJa4Hq4nPVm8tWe1topbuJJ4EX2uzn6z7q31vEGaWx,DepositDirection.WITHDRAW(),635942910,-423831049,208070647
2022-05-09 20:33:46-04:00,198963,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,DepositDirection.WITHDRAW(),11075162856,-156477650000,5000000000
2022-05-09 20:33:46-04:00,198964,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,DepositDirection.DEPOSIT(),4969842120,8600720000,50000000
2022-05-09 20:33:54-04:00,198965,51sWUoJVikAwJQW1aR3X5uQowdWaJnxyzBSxrBgZCyVa,HV8hjzV4tjfN4ejFpzwJAPbgbYdqcuf1tamhkKhauHUT,DepositDirection.WITHDRAW(),3840198382,87953287824,3204930662
2022-05-09 20:33:57-04:00,198966,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,DepositDirection.WITHDRAW(),6075162856,-161477650000,1000000000
2022-05-09 20:33:59-04:00,198967,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,DepositDirection.WITHDRAW(),5075162856,-162477650000,5000000000
2022-05-09 20:34:31-04:00,198968,9MokWoGJ2hQGM8ejv4CnCxuhrkf44R1GBtM1kMwDXmR1,HientFB6W8YiKhyGaDfXQ5EZMiFgLjG58fAWo5kcP15h,DepositDirection.WITHDRAW(),109719191,77677068,64692684
2022-05-09 20:34:33-04:00,198969,9Qkt1ZaNWjNzvEb72JQM4LWZCrZJBE2o8d2kQ4ggyKAs,BfY9Vgwkkd4F4YXok4soj1arrgntorahxF52Cb6BY91u,DepositDirection.WITHDRAW(),42791327,11273979,3506541
2022-05-09 20:34:33-04:00,198970,AcVUEdVMnQpSSV7sgCpiCHn18dCwLnqLVZhB4fr16fwJ,AsfCh8vSbhH1xuwoxcppmp3DwKb2rjw9Cbo8upfh8juT,DepositDirection.WITHDRAW(),93915521,21484568,27174783
2022-05-09 20:35:11-04:00,198971,G1rTKbU9TwsvzL66Pevc3CwZH1sGyEJP9fyEcnVGZWUd,CJa9Q8LHVBmoxDR6GkxzvHxfYiMQYb3j8E11669FKnmP,DepositDirection.DEPOSIT(),266,20027920000,50000000000
2022-05-09 20:35:12-04:00,198972,EnWyeq6uuqbcNJ9rRxBmyADxFtJuJLqBEpZ5fCAuuA5r,AqzckBF3sjpbuxGiPzYs11DWwSV6Y4NGdc9hGgn5UoJC,DepositDirection.WITHDRAW(),96688652978,170661870000,10000000000
2022-05-09 20:35:18-04:00,198973,Eec3xvC7d5iuGEXySFtzWekD1e9Ed6hQ2m7ExeJ9fDif,54WbNCyeTCrF5f57b67xRw2gNT42eM6PxG7mU5tPCcXW,DepositDirection.DEPOSIT(),3083,52650910000,3328000000
2022-05-09 20:35:21-04:00,198974,B61Ur6TUV4Us1Gfr4jWb7SZm6aKRrZBkzp27fWwewuSQ,BUfYkm5J5tRpZpuYvA5bdu7Ppgg6xBzxic6bNB3HnCsp,DepositDirection.WITHDRAW(),2104949714,145000000,1600000000
2022-05-09 20:35:35-04:00,198975,BwP7NhEb4RXaE6Kr3C5hdan6ghxgpezFzGJRrBYWRWcn,43pxrcKQv27t2LaxqTM8CwfpRJH59UHPEkZgeZ9Bs1Rx,DepositDirection.DEPOSIT(),14612968194,14543820000,561000000
2022-05-09 20:36:28-04:00,198976,Cb7jkowa6HvCSqN5Fm8sfqxj4rzH7pCZ4frVFYTurYEu,4wyssLUnFyaW6qx2VyYEsqPSrrQqWJ1HbcnStVUNL3j9,DepositDirection.WITHDRAW(),31249435,37424791,1200574
2022-05-09 20:36:40-04:00,198977,7hLK6bUMPv2z2smPAHgvkU1nX7Ncij2GuaHEgb7Fpx1V,5epM5EeVaAenius9WmZp4yi4CWnrJ2WN2equLhiUvPHg,DepositDirection.WITHDRAW(),2424335447,1726190233,730686057
2022-05-09 20:37:12-04:00,198978,mwWZGsysoBPdtCpY233JwXrGnKsRDEAHYs7B3x2aSHX,GvYuvwmgjFPitS87nNb3H7KeoWwViNcczL3JdDsSmqvd,DepositDirection.WITHDRAW(),2711026607,-6169000000,1000000000
2022-05-09 20:37:52-04:00,198979,H69q3Q8E74xm7swmMQpsJLVp2Q9JuBwBbxraAMX5Drzm,5RiCCwr1YLn1136t6pprm9FAvcrJNG8VA394CYHpYbtA,DepositDirection.WITHDRAW(),18287482294,-55693569999,16000000000
2022-05-09 20:38:08-04:00,198980,mwWZGsysoBPdtCpY233JwXrGnKsRDEAHYs7B3x2aSHX,GvYuvwmgjFPitS87nNb3H7KeoWwViNcczL3JdDsSmqvd,DepositDirection.WITHDRAW(),1738477310,-7169000000,1738470000
2022-05-09 20:38:19-04:00,198981,FCPmaZctCC8Pa1jYpM53vGzeUPgaq7cze9QPz78ehpvM,JCHdDCTKVHFEBai7chJ17hwutWm4YNPXyXS6axggmk24,DepositDirection.DEPOSIT(),0,0,34993000000
2022-05-09 20:38:29-04:00,198982,9te4vYGNMkMu1ZCMKvfijbcXTDjQFP5gGtvkWKCTM7gn,3YNHNZ5VXntLV7YFPph4M4TJedkLBpkY2KsF5W73LZBj,DepositDirection.WITHDRAW(),1729357077,-51244530000,253000000
2022-05-09 20:38:33-04:00,198983,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,DepositDirection.WITHDRAW(),2565914001,-67795780000,57000000
2022-05-09 20:39:13-04:00,198984,51sWUoJVikAwJQW1aR3X5uQowdWaJnxyzBSxrBgZCyVa,HV8hjzV4tjfN4ejFpzwJAPbgbYdqcuf1tamhkKhauHUT,DepositDirection.DEPOSIT(),693432871,84748357162,4646385942
2022-05-09 20:39:13-04:00,198985,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,DepositDirection.WITHDRAW(),4894174477,8650720000,1911000000
2022-05-09 20:39:18-04:00,198986,3A5AuwDWP4fT7RUqNBj51AxdS4uYkjEZmFYrykBJPp1X,GEXVPiMjcD2RS8jcEmo3k8CET3bJ8Fv3cAUn1ZwhxJy6,DepositDirection.WITHDRAW(),10598269599,-12196110000,10598000000
2022-05-09 20:39:51-04:00,198987,qmUYZ1xf6fxDhuaGuQr87BWCXn6W2LLdcTiZuy117VM,5rQJ84mq4HTWpsKeoJFyH26dBVGNPJ4ndqYFvtUf2L8j,DepositDirection.DEPOSIT(),22057311321,20489000000,60000000000
2022-05-09 20:40:03-04:00,198988,8DSiP9CwJm3AEcH6uuAYFpArRRDLYpDQgjHEvjkUgfg2,ERJ8kuhPRRmUAhSM4oxUheh39YUVVYNgaTt6AdMXcCvL,DepositDirection.DEPOSIT(),0,480000000,100000000
2022-05-09 20:40:19-04:00,198989,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,DepositDirection.WITHDRAW(),2981452366,6739720000,1894000000
2022-05-09 20:40:19-04:00,198990,H69q3Q8E74xm7swmMQpsJLVp2Q9JuBwBbxraAMX5Drzm,5RiCCwr1YLn1136t6pprm9FAvcrJNG8VA394CYHpYbtA,DepositDirection.WITHDRAW(),2284110774,-71693569999,2000000000
2022-05-09 20:40:35-04:00,198991,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,DepositDirection.DEPOSIT(),1087452366,4845720000,1913000000
2022-05-09 20:40:36-04:00,198992,6UXqfsrTD2LR8qknanecMAYJCrXrH4dFXikaXovijnwp,DAsAJynKYM36yMhzcPkT6HrDrsMbUMh9BCaHLm13djYM,DepositDirection.WITHDRAW(),283952679,-455972631,93270675
2022-05-09 20:40:45-04:00,198993,7UY4buWvsMaFH9i6SYCCa9vFFQFXszbmG3De1CidbBWh,6auuunrtmM2LexquJ7a5R3Z9rWvaVz1PqWAKM6uknCFp,DepositDirection.WITHDRAW(),693732935,1730886899,199090475
2022-05-09 20:40:52-04:00,198994,FgKQkda6tNoD7M8XVSGqf2wfeamZ8ERiy6BiCjCLwtiK,494L3FWcFkFfm6U2hgirC4NyCron821Vu2tNEJXmPpXe,DepositDirection.WITHDRAW(),45280402651,39410000000,45280400000
2022-05-09 20:41:13-04:00,198995,5grLHZbDstsMoXysrckF98z6KEGL1vRiXDYHYs4GVvTP,8EUsrueJWRK2AKeXdx1shZC8qgeAUGaTDPPvygmVWWKg,DepositDirection.DEPOSIT(),0,0,3000000
2022-05-09 20:41:21-04:00,198996,C5QshFTXo5KmfVdraDxNFhW8qs3DgMQG8oXTWkSF18Mc,ASWjkz6t9pfDj6LLpEQp1pkPa4CEWnGVzNmQ3mG3GNQ4,DepositDirection.WITHDRAW(),1830566055,-51706110000,978000000
2022-05-09 20:41:56-04:00,198997,DyMysFYo5aXZD3oH8NnRW1syYPnNdjHPoyvU2Vv2cCzv,KrerC6i7z79cFza1ZXkadwNDqGMzzWbVnvpDCvuGyPz,DepositDirection.WITHDRAW(),1000000000,1000000000,1000000000
2022-05-09 20:42:02-04:00,198998,GNULF4HKRSqzv9sZj2zG6Xkw25h4DbC4vCs2Hh5WJJwu,8antvTAai63JDSzTDxSrQvBD4t29ojJ4V6SxwbsgTcSy,DepositDirection.DEPOSIT(),8585909328,8600000000,200000000
2022-05-09 20:42:02-04:00,198999,GNULF4HKRSqzv9sZj2zG6Xkw25h4DbC4vCs2Hh5WJJwu,8antvTAai63JDSzTDxSrQvBD4t29ojJ4V6SxwbsgTcSy,DepositDirection.DEPOSIT(),8785909328,8800000000,200000000
2022-05-09 20:42:13-04:00,199000,2CNK48vNgT5zmY3iebFCqxFuTckhoDvGH41t2quazNnM,CUv58cNRDFioc1cC9nkdapAiyMcxtuxHxgWHN1mK1GY9,DepositDirection.WITHDRAW(),1113323719,537000000,199000000
2022-05-09 20:42:58-04:00,199001,HpfyMcwvZGkdbkS1xAjWedmpfbZ3GSiMnZLTTvbviiJA,Hbu2tGvpswoYFMBsj7eQ18Cu48y2DTonWJGKRYEn98j1,DepositDirection.WITHDRAW(),2528567551,2033569888,575855543
2022-05-09 20:43:00-04:00,199002,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,DepositDirection.WITHDRAW(),2996135633,-165193440000,996000000
2022-05-09 20:43:00-04:00,199003,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,DepositDirection.WITHDRAW(),2554069680,-67852780000,54000000
2022-05-09 20:43:08-04:00,199004,8AG6rHTo6EzYJQJRzZ4M9Yemxmo74795AwxpWQeA7PJr,A1pU77x4zh5L12CQ3jbzAzPoaFiaK3JeX3h8GFdCpjtv,DepositDirection.WITHDRAW(),1410215714,1930654746,715114984
2022-05-09 20:43:08-04:00,199005,7c8WBf71reLicqGxkXguZkTFQkhW224qYYHNEU9Ka723,4ox5eofr4v1P4LFgMFuuQGwWwUJAsgEeoCEcMHTcQjVQ,DepositDirection.DEPOSIT(),1077612289,407269775,254428337
2022-05-09 20:43:27-04:00,199006,HCDFVikyKGu5sBCobAo2gKX6syJbtsQ7QBuxvs4QX6ni,FbpP4HVgkjjzogfJn8NNSk7yAeVYgafNf12kqVKkmJrw,DepositDirection.WITHDRAW(),784477197,121530000,784470000
2022-05-09 20:43:33-04:00,199007,GNULF4HKRSqzv9sZj2zG6Xkw25h4DbC4vCs2Hh5WJJwu,8antvTAai63JDSzTDxSrQvBD4t29ojJ4V6SxwbsgTcSy,DepositDirection.DEPOSIT(),8985909328,9000000000,200000000
2022-05-09 20:43:38-04:00,199008,FCPmaZctCC8Pa1jYpM53vGzeUPgaq7cze9QPz78ehpvM,JCHdDCTKVHFEBai7chJ17hwutWm4YNPXyXS6axggmk24,DepositDirection.WITHDRAW(),34993000000,34993000000,34993000000
2022-05-09 20:43:41-04:00,199009,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,DepositDirection.WITHDRAW(),2506822203,7432690000,1007000000
2022-05-09 20:44:00-04:00,199010,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,DepositDirection.WITHDRAW(),1510130552,6425690000,1007000000
2022-05-09 20:44:09-04:00,199011,AJZxy86xENRmAni6ReWH1gEudejfd5SgRRaHaUhvmhNv,FwutXYvm9JDpyjPfEAxrbhRvZo4vLsdwVJBNKzn8Yda4,DepositDirection.WITHDRAW(),2355000000,2355000000,2355000000
2022-05-09 20:44:09-04:00,199012,GNULF4HKRSqzv9sZj2zG6Xkw25h4DbC4vCs2Hh5WJJwu,8antvTAai63JDSzTDxSrQvBD4t29ojJ4V6SxwbsgTcSy,DepositDirection.DEPOSIT(),9185909328,9200000000,200000000
2022-05-09 20:44:17-04:00,199013,51sWUoJVikAwJQW1aR3X5uQowdWaJnxyzBSxrBgZCyVa,HV8hjzV4tjfN4ejFpzwJAPbgbYdqcuf1tamhkKhauHUT,DepositDirection.DEPOSIT(),5339355559,89394743104,5860586386
2022-05-09 20:44:26-04:00,199014,GNULF4HKRSqzv9sZj2zG6Xkw25h4DbC4vCs2Hh5WJJwu,8antvTAai63JDSzTDxSrQvBD4t29ojJ4V6SxwbsgTcSy,DepositDirection.DEPOSIT(),9385909328,9400000000,200000000
2022-05-09 20:44:28-04:00,199015,GSoK6vvj9bKN5dsdtsTa77Hd1j6hvzgwXgFniwJACqJQ,BhCTmT9KGWwnZLgtpxkDABLm4vdnNqpMiuU8SBHxHXKY,DepositDirection.DEPOSIT(),481101234,1197016013,276823734
2022-05-09 20:44:31-04:00,199016,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,DepositDirection.DEPOSIT(),517486432,5418690000,982000000
2022-05-09 20:44:32-04:00,199017,BdK5yp3STuVc89QFimzK56T8cRmucTVYsTbmENfZqk12,CEbqTiUfAgHKU9CJxpZ2jCVkkknXzsgBFhHZiqq6TAN8,DepositDirection.WITHDRAW(),16186159232,1000000000,10000000000
