ts,record_id,user_authority,user,market_index,funding_payment,base_asset_amount,user_last_cumulative_funding,user_last_funding_rate_ts,amm_cumulative_funding_long,amm_cumulative_funding_short
2022-05-07 10:27:05-04:00,703988,EryuupucmRL1882nQJDo8yTRk2rRoTUf2Dae5u751FwY,DMo9Am3QqrYEGnurnq8vQmjhQwfhZwWHCPr6VUNb4ML,1,1825167047084,-406000000000,534442508861972760,1651918604,1086549018576667119,534892057395737342
2022-05-07 10:27:05-04:00,703989,EryuupucmRL1882nQJDo8yTRk2rRoTUf2Dae5u751FwY,DMo9Am3QqrYEGnurnq8vQmjhQwfhZwWHCPr6VUNb4ML,4,362724120907,-618300000000000,141842155436822,1651917634,308508250843995,141900820182238
2022-05-07 10:27:05-04:00,703990,EryuupucmRL1882nQJDo8yTRk2rRoTUf2Dae5u751FwY,DMo9Am3QqrYEGnurnq8vQmjhQwfhZwWHCPr6VUNb4ML,0,-299215191446,-193200000000000,559916538409787,1651917648,1631191375018515,559761665122289
2022-05-07 10:27:05-04:00,703991,EryuupucmRL1882nQJDo8yTRk2rRoTUf2Dae5u751FwY,DMo9Am3QqrYEGnurnq8vQmjhQwfhZwWHCPr6VUNb4ML,3,-96779228378,-13000000000000,-623550188384067,1651917616,-565297425195404,-624294643986982
2022-05-07 10:30:56-04:00,703992,BZdxzQqdWKn2ne1bgkUjRUC7DEnDhLPoQt4EK1n1eLQg,hMX6Q6KzSihAFURzjnYRmYatX4qfpgU98HD2DPZ6sLm,7,10596958239256,-78632348555238633,312450904855039,1651928635,314914526008264,312464381443789
2022-05-07 10:30:56-04:00,703993,917KfR3c62e33U3yUWNtqi3AvuqTbcsSk61S78zEjunz,BKLc6i7xgxJjxtyR5BtDn1mzZbX165msR7LmduxCdgK2,11,15544782068336,-12599822040387610,140210652503964,1651923216,140334025532714,140334025532714
2022-05-07 10:30:56-04:00,703994,917KfR3c62e33U3yUWNtqi3AvuqTbcsSk61S78zEjunz,BKLc6i7xgxJjxtyR5BtDn1mzZbX165msR7LmduxCdgK2,3,-10083588217284,-2401683828533350,-623874789046149,1651924821,-565297425195404,-624294643986982
2022-05-07 10:30:56-04:00,703995,917KfR3c62e33U3yUWNtqi3AvuqTbcsSk61S78zEjunz,BKLc6i7xgxJjxtyR5BtDn1mzZbX165msR7LmduxCdgK2,9,16923401081563,-299993859224686583,2505554574788,1651924821,2511195823954,2511195823954
2022-05-07 10:30:56-04:00,703996,917KfR3c62e33U3yUWNtqi3AvuqTbcsSk61S78zEjunz,BKLc6i7xgxJjxtyR5BtDn1mzZbX165msR7LmduxCdgK2,7,3479367236636,-13128441102780627,312437878927539,1651924892,314914526008264,312464381443789
2022-05-07 10:30:56-04:00,703997,917KfR3c62e33U3yUWNtqi3AvuqTbcsSk61S78zEjunz,BKLc6i7xgxJjxtyR5BtDn1mzZbX165msR7LmduxCdgK2,0,-3006390427409,-3114872521025495,559858182408538,1651924807,1631191375018515,559761665122289
2022-05-07 10:31:19-04:00,703998,AKSHkREAwG3wJKd7A6EkEsKQhYo5PFtSrdA2zuEhP1rX,EZ7EeRvy5cVTAWmgYPCKhLMyENUmWvT6ZJAmawJhyh7H,12,29320950302908,-8213360264571551,109849276450961,1651928416,124594686779562,110206267370127
2022-05-07 10:31:32-04:00,703999,9pGqJ1T3HKeMopDMhSARDDAyydK3MRomqbBnUrxxq4Cz,EiZCUv2uD7j4WQEmvBRq7b9ifGNKnsoqfDSCSDEZAMUY,12,4676633015567,-1310014559051776,109849276450961,0,124594686779562,110206267370127
2022-05-07 10:31:43-04:00,704000,GyaCrkTZsQKBoxP1kCaLN9QS4zT3UYZV4W7nUZm5VSUy,BAyg9ZJDT8QtcDwJJDtMn1Y3dfiyyjqw7jqbvjGccf8U,0,1164550070238,-245950000000000,559288174546872,1651903206,1631191375018515,559761665122289
2022-05-07 10:32:01-04:00,704001,39oGg1Bn1Dxvkj9gVbGjhwcrUWLGQVyRaz8G8zSDAqDU,BSvJXXtqfBmeiDgp8XZyAxbFKo5bAESWKmtWgq738vZD,4,7113641940,-340800000000000,141898732845988,1651928410,308508250843995,141900820182238
2022-05-07 10:32:01-04:00,704002,39oGg1Bn1Dxvkj9gVbGjhwcrUWLGQVyRaz8G8zSDAqDU,BSvJXXtqfBmeiDgp8XZyAxbFKo5bAESWKmtWgq738vZD,1,708505037309,-297000000000,534653503511121509,1651928449,1086549018576667119,534892057395737342
2022-05-07 10:32:01-04:00,704003,39oGg1Bn1Dxvkj9gVbGjhwcrUWLGQVyRaz8G8zSDAqDU,BSvJXXtqfBmeiDgp8XZyAxbFKo5bAESWKmtWgq738vZD,0,-87101078051,-172400000000000,559812187789372,1651928411,1631191375018515,559761665122289
2022-05-07 10:32:01-04:00,704004,39oGg1Bn1Dxvkj9gVbGjhwcrUWLGQVyRaz8G8zSDAqDU,BSvJXXtqfBmeiDgp8XZyAxbFKo5bAESWKmtWgq738vZD,3,-593764316580,-300400000000000,-624096986091982,1651928408,-565297425195404,-624294643986982
2022-05-07 10:32:12-04:00,704005,BT7EhieruHY2nXnD324UCcG5cdwT8GaoLeHjjCVz1r6p,BKDHZjXawBVg1zgP7GaVieuSkyAYdxPE2VN6yzqER9hp,4,7466401766,-357700000000000,141898732845988,1651928410,308508250843995,141900820182238
2022-05-07 10:32:12-04:00,704006,BT7EhieruHY2nXnD324UCcG5cdwT8GaoLeHjjCVz1r6p,BKDHZjXawBVg1zgP7GaVieuSkyAYdxPE2VN6yzqER9hp,1,386457293077,-162000000000,534653503511121509,1651928449,1086549018576667119,534892057395737342
2022-05-07 10:32:12-04:00,704007,BT7EhieruHY2nXnD324UCcG5cdwT8GaoLeHjjCVz1r6p,BKDHZjXawBVg1zgP7GaVieuSkyAYdxPE2VN6yzqER9hp,0,-37740432311,-74700000000000,559812187789372,1651928411,1631191375018515,559761665122289
2022-05-07 10:32:12-04:00,704008,BT7EhieruHY2nXnD324UCcG5cdwT8GaoLeHjjCVz1r6p,BKDHZjXawBVg1zgP7GaVieuSkyAYdxPE2VN6yzqER9hp,3,-969709632870,-490600000000000,-624096986091982,1651928408,-565297425195404,-624294643986982
2022-05-07 10:32:13-04:00,704009,33GpGnUHRcgqD58aJDpfPqKfQ3ZyunNRwAXBM8TkPeg3,3sYkUFVR9RSSQr712TtPcmc9WJXngSFcvmvzg8dNvo2j,3,-375352342605,-189900000000000,-624096986091982,1651928408,-565297425195404,-624294643986982
2022-05-07 10:32:13-04:00,704010,33GpGnUHRcgqD58aJDpfPqKfQ3ZyunNRwAXBM8TkPeg3,3sYkUFVR9RSSQr712TtPcmc9WJXngSFcvmvzg8dNvo2j,0,-25008720206,-49500000000000,559812187789372,1651928411,1631191375018515,559761665122289
2022-05-07 10:32:13-04:00,704011,33GpGnUHRcgqD58aJDpfPqKfQ3ZyunNRwAXBM8TkPeg3,3sYkUFVR9RSSQr712TtPcmc9WJXngSFcvmvzg8dNvo2j,4,7099030586,-340100000000000,141898732845988,1651928410,308508250843995,141900820182238
2022-05-07 10:32:13-04:00,704012,33GpGnUHRcgqD58aJDpfPqKfQ3ZyunNRwAXBM8TkPeg3,3sYkUFVR9RSSQr712TtPcmc9WJXngSFcvmvzg8dNvo2j,1,128819097692,-54000000000,534653503511121509,1651928449,1086549018576667119,534892057395737342
2022-05-07 10:32:58-04:00,704013,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,2,18611558531554,-519999990101642,40990405927594324,1651929047,51550719264794738,40993985073533907
2022-05-07 10:32:58-04:00,704014,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,0,-68205601905364,-135000002658835064,559812187789372,1651928411,1631191375018515,559761665122289
2022-05-07 10:32:58-04:00,704015,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,1,257638227699451,-108000013545934,534653503511121509,1651928449,1086549018576667119,534892057395737342
2022-05-07 10:32:58-04:00,704016,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,3,17995367734485,9104300000000000,-565099767300404,1651928408,-565297425195404,-624294643986982
2022-05-07 10:33:13-04:00,704017,7YPzW7foL447VF6oZ1T5q6gt3KGVKm8W5mw94F1XJHZT,81jwgrnmvm5rxRA47dpBE1R2B7jZZ2hahBT8MnNMsbAf,0,-2195419363690,-2480900000000000,559850157982287,1651914136,1631191375018515,559761665122289
2022-05-07 10:33:13-04:00,704018,7YPzW7foL447VF6oZ1T5q6gt3KGVKm8W5mw94F1XJHZT,81jwgrnmvm5rxRA47dpBE1R2B7jZZ2hahBT8MnNMsbAf,1,11180573106396,-2143000000000,534370332099125260,1651914287,1086549018576667119,534892057395737342
2022-05-07 10:33:13-04:00,704019,7YPzW7foL447VF6oZ1T5q6gt3KGVKm8W5mw94F1XJHZT,81jwgrnmvm5rxRA47dpBE1R2B7jZZ2hahBT8MnNMsbAf,3,-111158916912,-13800000000000,-623489144589067,1651914055,-565297425195404,-624294643986982
2022-05-07 10:33:13-04:00,704020,7YPzW7foL447VF6oZ1T5q6gt3KGVKm8W5mw94F1XJHZT,81jwgrnmvm5rxRA47dpBE1R2B7jZZ2hahBT8MnNMsbAf,4,106158614868,-106700000000000,141801327572239,1651914015,308508250843995,141900820182238
2022-05-07 10:33:13-04:00,704021,e5CNBukZinJn8kZhFMTgfFR5fESGkVCXsvVjko8YYy5,F9YbiN2xJv6xWeuwLZCfwrpwTWf9neB8bYAxLPTTZSVd,1,5326815278409,-1021000000000,534370332099125260,1651914287,1086549018576667119,534892057395737342
2022-05-07 10:33:13-04:00,704022,e5CNBukZinJn8kZhFMTgfFR5fESGkVCXsvVjko8YYy5,F9YbiN2xJv6xWeuwLZCfwrpwTWf9neB8bYAxLPTTZSVd,0,-505382723448,-571100000000000,559850157982287,1651914136,1631191375018515,559761665122289
2022-05-07 10:33:13-04:00,704023,e5CNBukZinJn8kZhFMTgfFR5fESGkVCXsvVjko8YYy5,F9YbiN2xJv6xWeuwLZCfwrpwTWf9neB8bYAxLPTTZSVd,4,367028238286,-368900000000000,141801327572239,1651914015,308508250843995,141900820182238
2022-05-07 10:33:13-04:00,704024,e5CNBukZinJn8kZhFMTgfFR5fESGkVCXsvVjko8YYy5,F9YbiN2xJv6xWeuwLZCfwrpwTWf9neB8bYAxLPTTZSVd,3,-3416928445955,-424200000000000,-623489144589067,1651914055,-565297425195404,-624294643986982
2022-05-07 10:33:45-04:00,704025,HGJGQEUsRoPggrRQ13BzoqQx6dDcWm44yXLGi5qN6BCj,ZKWNuF8Uifb2GFeYgLji5rVFQ97PSvv4wCeZPeogkiR,4,2162480355,-103600000000000,141898732845988,1651928410,308508250843995,141900820182238
2022-05-07 10:33:45-04:00,704026,HGJGQEUsRoPggrRQ13BzoqQx6dDcWm44yXLGi5qN6BCj,ZKWNuF8Uifb2GFeYgLji5rVFQ97PSvv4wCeZPeogkiR,0,-30768304253,-60900000000000,559812187789372,1651928411,1631191375018515,559761665122289
2022-05-07 10:33:45-04:00,704027,HGJGQEUsRoPggrRQ13BzoqQx6dDcWm44yXLGi5qN6BCj,ZKWNuF8Uifb2GFeYgLji5rVFQ97PSvv4wCeZPeogkiR,1,64409548846,-27000000000,534653503511121509,1651928449,1086549018576667119,534892057395737342
2022-05-07 10:33:45-04:00,704028,HGJGQEUsRoPggrRQ13BzoqQx6dDcWm44yXLGi5qN6BCj,ZKWNuF8Uifb2GFeYgLji5rVFQ97PSvv4wCeZPeogkiR,3,-25695526350,-13000000000000,-624096986091982,1651928408,-565297425195404,-624294643986982
2022-05-07 10:33:45-04:00,704029,CFWVs4jo5NjExoJR7wVZmJL1L4S9gdN4Ph8hVc3e6WMD,DRkuNuZHenpVnTP78pbnK4b8bZHNaVeTRga7wbV7QmwR,0,-83970039036,-87000000000000,559858182408538,1651924807,1631191375018515,559761665122289
2022-05-07 10:33:45-04:00,704030,CFWVs4jo5NjExoJR7wVZmJL1L4S9gdN4Ph8hVc3e6WMD,DRkuNuZHenpVnTP78pbnK4b8bZHNaVeTRga7wbV7QmwR,4,-23391062705,-232200000000000,141910893852654,1651925091,308508250843995,141900820182238
2022-05-07 10:33:45-04:00,704031,CFWVs4jo5NjExoJR7wVZmJL1L4S9gdN4Ph8hVc3e6WMD,DRkuNuZHenpVnTP78pbnK4b8bZHNaVeTRga7wbV7QmwR,1,557580299349,-135000000000,534479034951774843,1651922657,1086549018576667119,534892057395737342
2022-05-07 10:33:45-04:00,704032,CFWVs4jo5NjExoJR7wVZmJL1L4S9gdN4Ph8hVc3e6WMD,DRkuNuZHenpVnTP78pbnK4b8bZHNaVeTRga7wbV7QmwR,3,-2410387215322,-574100000000000,-623874789046149,1651924821,-565297425195404,-624294643986982
2022-05-07 10:33:58-04:00,704033,DQ7NWt9etwcxYsnk8ApBhvXb2QcG3DBNSdsp8ECoVFTE,B4XcQHzAsW3o4GN3bJ4git1VxW7RSAW9FsmgJ3XCqSJa,2,474540864912,-13258494426397,40990405927594324,0,51550719264794738,40993985073533907
2022-05-07 10:33:58-04:00,704034,DQ7NWt9etwcxYsnk8ApBhvXb2QcG3DBNSdsp8ECoVFTE,B4XcQHzAsW3o4GN3bJ4git1VxW7RSAW9FsmgJ3XCqSJa,12,1423027968656,-398617413569317,109849276450961,1651928416,124594686779562,110206267370127
2022-05-07 10:34:02-04:00,704035,HKG1q3DwN7pWWteqNK6iN7iNGvRBCSP5hSUVqVokjAeY,3Js7aaB2HtXcB427A6ALm9SBWtCYUnjWtCPJauMVkiUo,1,-23964301175965,290000000000,1078285466447023801,0,1086549018576667119,534892057395737342
2022-05-07 10:34:04-04:00,704036,Arden5kZNju3PEbrEkQ8ZER6Uazhdit2BbD9cHPH6nb9,5bRzRqzFWejw6JwuVg941y946xtNoPV6DuZjMute97KT,0,-2405091426294,-4760420550133905,559812187789372,1651928411,1631191375018515,559761665122289
2022-05-07 10:34:04-04:00,704037,Arden5kZNju3PEbrEkQ8ZER6Uazhdit2BbD9cHPH6nb9,5bRzRqzFWejw6JwuVg941y946xtNoPV6DuZjMute97KT,4,28562857804,-1368387954025122,141898732845988,1651928410,308508250843995,141900820182238
2022-05-07 10:34:04-04:00,704038,Arden5kZNju3PEbrEkQ8ZER6Uazhdit2BbD9cHPH6nb9,5bRzRqzFWejw6JwuVg941y946xtNoPV6DuZjMute97KT,1,14108017006774,-5913974961881,534653503511121509,1651928449,1086549018576667119,534892057395737342
2022-05-07 10:34:04-04:00,704039,Arden5kZNju3PEbrEkQ8ZER6Uazhdit2BbD9cHPH6nb9,5bRzRqzFWejw6JwuVg941y946xtNoPV6DuZjMute97KT,3,2104289703784,1064612017539023,-565099767300404,1651928408,-565297425195404,-624294643986982
2022-05-07 10:34:04-04:00,704040,Arden5kZNju3PEbrEkQ8ZER6Uazhdit2BbD9cHPH6nb9,5bRzRqzFWejw6JwuVg941y946xtNoPV6DuZjMute97KT,2,661453968820,-18480776698857,40990405927594324,1651929047,51550719264794738,40993985073533907
2022-05-07 10:34:16-04:00,704041,8H1aP5KjGqsySSZ5EZefnypLEfeMRdUS2kk72qc5GFrZ,DkWwdGpLA7rrD2gHNDn5GooFi35Dmq2hw5WP1pYGpW4z,1,-15024653067883,6298221926706,1086310464692051286,1651928449,1086549018576667119,534892057395737342
2022-05-07 10:34:17-04:00,704042,14HduL71DbiBvJYU9uNTW5ZobXwn5xnR6Z9Uf2sYcGNm,G3WsW8sAnUEoVM5PPusRve4VJRyWgjEvz4T7SreLm81s,10,119708299109,-27733258519388439,4157731078834,0,4158162720500,4158162720500
2022-05-07 10:34:18-04:00,704043,9BFwkimhPpK7SmgonG7TCv71zn4sUrYhnkz2LuQF8b5C,2afyiQDAWJo73BALFyiP4jtaQYc7trWhVqHB1V8EgJuW,17,462650575316,-159162616026399152,1497086594064,1651928649,1497377271980,1497377271980
2022-05-07 10:34:30-04:00,704044,HqTjG2TYD1XduNxJu9xkWf9cbTUZQXgodZTgQEykyvpS,Hhg7YESg8Zf4oqCTg44Sfepg37ArQ4DdtTb9XCj1JfYq,4,126206620344246,-113296540457174820,141789425235989,1651910416,308508250843995,141900820182238
2022-05-07 10:34:30-04:00,704045,HqTjG2TYD1XduNxJu9xkWf9cbTUZQXgodZTgQEykyvpS,Hhg7YESg8Zf4oqCTg44Sfepg37ArQ4DdtTb9XCj1JfYq,3,-29393980002833,-3947431309843883,-623550008356983,1651910571,-565297425195404,-624294643986982
2022-05-07 10:34:30-04:00,704046,HqTjG2TYD1XduNxJu9xkWf9cbTUZQXgodZTgQEykyvpS,Hhg7YESg8Zf4oqCTg44Sfepg37ArQ4DdtTb9XCj1JfYq,6,833905093358401,-4513463008088703512,13621021034830,1651910607,15854703227924,13639496983162
2022-05-07 10:34:30-04:00,704047,HqTjG2TYD1XduNxJu9xkWf9cbTUZQXgodZTgQEykyvpS,Hhg7YESg8Zf4oqCTg44Sfepg37ArQ4DdtTb9XCj1JfYq,1,360850283418500,-59609997362488,534286705442399427,1651910888,1086549018576667119,534892057395737342
2022-05-07 10:34:30-04:00,704048,HqTjG2TYD1XduNxJu9xkWf9cbTUZQXgodZTgQEykyvpS,Hhg7YESg8Zf4oqCTg44Sfepg37ArQ4DdtTb9XCj1JfYq,16,947610299725354,-393769090759283028,18131080879089,1651910420,18371732144504,18371732144504
2022-05-07 10:35:13-04:00,704049,GA1UTnz9BGHf47b52btPH24ReFyfTB7QUKXi8BvfgxNA,Gv6w2dQzWA1Q6WvYJbBXe29T1YN1EcSGQrpcbRnUv8if,1,1443251001925,-605000000000,534653503511121509,1651928449,1086549018576667119,534892057395737342
2022-05-07 10:35:13-04:00,704050,GA1UTnz9BGHf47b52btPH24ReFyfTB7QUKXi8BvfgxNA,Gv6w2dQzWA1Q6WvYJbBXe29T1YN1EcSGQrpcbRnUv8if,0,-159348491979,-315400000000000,559812187789372,1651928411,1631191375018515,559761665122289
2022-05-07 10:35:13-04:00,704051,GA1UTnz9BGHf47b52btPH24ReFyfTB7QUKXi8BvfgxNA,Gv6w2dQzWA1Q6WvYJbBXe29T1YN1EcSGQrpcbRnUv8if,4,8919187796,-427300000000000,141898732845988,1651928410,308508250843995,141900820182238
2022-05-07 10:35:13-04:00,704052,GA1UTnz9BGHf47b52btPH24ReFyfTB7QUKXi8BvfgxNA,Gv6w2dQzWA1Q6WvYJbBXe29T1YN1EcSGQrpcbRnUv8if,3,-1461087159840,-739200000000000,-624096986091982,1651928408,-565297425195404,-624294643986982
2022-05-07 10:35:13-04:00,704053,6ZMsWBbs6gwh63UqZ3nPRAsVgJRwgd2si6PZhKzYk1q1,HMMYrWtFks6dwWukqZkG8GrVWPwicemEqpz533UAvPMA,0,-804876609299,-1593100000000000,559812187789372,1651928411,1631191375018515,559761665122289
2022-05-07 10:35:13-04:00,704054,6ZMsWBbs6gwh63UqZ3nPRAsVgJRwgd2si6PZhKzYk1q1,HMMYrWtFks6dwWukqZkG8GrVWPwicemEqpz533UAvPMA,4,1120899566,-53700000000000,141898732845988,1651928410,308508250843995,141900820182238
2022-05-07 10:35:13-04:00,704055,6ZMsWBbs6gwh63UqZ3nPRAsVgJRwgd2si6PZhKzYk1q1,HMMYrWtFks6dwWukqZkG8GrVWPwicemEqpz533UAvPMA,1,756215814232,-317000000000,534653503511121509,1651928449,1086549018576667119,534892057395737342
2022-05-07 10:35:50-04:00,704056,2KmyCNwpZg6B6aqF126QzVxyd9quVKob8RZQ9DNxxDxU,Dn1KtDnVmj87uPSQvGnKVdSKAAdxnmQqTpHEc2JQcQ9H,1,23964301175965,-290000000000,526628505266094024,0,1086549018576667119,534892057395737342
2022-05-07 10:37:54-04:00,704057,9JYkdQkHpsKvahhLjrdPevjQ9YR5WhirDc8N7imwT7P1,2PhTT3abP2XPdjk8KXawH36yRrttxGBGezV5rGiRkcKN,3,-13591906593,-3237286327136,-623874789046149,1651924821,-565297425195404,-624294643986982
2022-05-07 10:37:54-04:00,704058,9JYkdQkHpsKvahhLjrdPevjQ9YR5WhirDc8N7imwT7P1,2PhTT3abP2XPdjk8KXawH36yRrttxGBGezV5rGiRkcKN,12,560142786921,-87349801876941,109565003423461,1651925392,124594686779562,110206267370127
2022-05-07 10:37:54-04:00,704059,9JYkdQkHpsKvahhLjrdPevjQ9YR5WhirDc8N7imwT7P1,2PhTT3abP2XPdjk8KXawH36yRrttxGBGezV5rGiRkcKN,4,-296416,-2942488764,141910893852654,1651925091,308508250843995,141900820182238
2022-05-07 10:37:54-04:00,704060,9JYkdQkHpsKvahhLjrdPevjQ9YR5WhirDc8N7imwT7P1,2PhTT3abP2XPdjk8KXawH36yRrttxGBGezV5rGiRkcKN,11,2472652037321,-2004207939429136,140210652503964,1651923216,140334025532714,140334025532714
2022-05-07 10:37:54-04:00,704061,9JYkdQkHpsKvahhLjrdPevjQ9YR5WhirDc8N7imwT7P1,2PhTT3abP2XPdjk8KXawH36yRrttxGBGezV5rGiRkcKN,16,9384449878475,-19362425213064581,18323264817838,1651924808,18371732144504,18371732144504
2022-05-07 10:38:36-04:00,704062,9koNWqCD1C5XJyJ4A5asKy6npgLZCPQkVizkFqTMasyr,69HHyuzx7urnd9dx3FUALicYfXBTd1qvcSHFXC63UCPd,3,-51588710595,-26100000000000,-624096986091982,1651928408,-565297425195404,-624294643986982
2022-05-07 10:38:36-04:00,704063,9koNWqCD1C5XJyJ4A5asKy6npgLZCPQkVizkFqTMasyr,69HHyuzx7urnd9dx3FUALicYfXBTd1qvcSHFXC63UCPd,4,1118812230,-53600000000000,141898732845988,1651928410,308508250843995,141900820182238
2022-05-07 10:38:36-04:00,704064,9koNWqCD1C5XJyJ4A5asKy6npgLZCPQkVizkFqTMasyr,69HHyuzx7urnd9dx3FUALicYfXBTd1qvcSHFXC63UCPd,0,-18642864153,-36900000000000,559812187789372,1651928411,1631191375018515,559761665122289
2022-05-07 10:38:36-04:00,704065,9koNWqCD1C5XJyJ4A5asKy6npgLZCPQkVizkFqTMasyr,69HHyuzx7urnd9dx3FUALicYfXBTd1qvcSHFXC63UCPd,1,322047744231,-135000000000,534653503511121509,1651928449,1086549018576667119,534892057395737342
2022-05-07 10:38:36-04:00,704066,6QEKaA2TwfEDSUHUdf7e5M2Tj6f37264uwtVcikqTU9z,2Bw25gPDzdbUbzPhhfSTM8qoHayERWsSdBZAeBqdqyPf,0,-292071538406,-578100000000000,559812187789372,1651928411,1631191375018515,559761665122289
2022-05-07 10:38:36-04:00,704067,6QEKaA2TwfEDSUHUdf7e5M2Tj6f37264uwtVcikqTU9z,2Bw25gPDzdbUbzPhhfSTM8qoHayERWsSdBZAeBqdqyPf,3,-323565974115,-163700000000000,-624096986091982,1651928408,-565297425195404,-624294643986982
2022-05-07 10:38:36-04:00,704068,6QEKaA2TwfEDSUHUdf7e5M2Tj6f37264uwtVcikqTU9z,2Bw25gPDzdbUbzPhhfSTM8qoHayERWsSdBZAeBqdqyPf,1,1319202981925,-553000000000,534653503511121509,1651928449,1086549018576667119,534892057395737342
2022-05-07 10:38:36-04:00,704069,6QEKaA2TwfEDSUHUdf7e5M2Tj6f37264uwtVcikqTU9z,2Bw25gPDzdbUbzPhhfSTM8qoHayERWsSdBZAeBqdqyPf,4,4521170317,-216600000000000,141898732845988,1651928410,308508250843995,141900820182238
2022-05-07 10:38:51-04:00,704070,6AXB5jGrgguqhQ2BeQ3a3VxRhZRtbbPYhSj41zgCjw6u,8BiDSjw1zZhHotjFAbFAB6czgTmhRnxSmiR6Jc5Q2fSx,1,4761535536932,-1996000000000,534653503511121509,1651928449,1086549018576667119,534892057395737342
2022-05-07 10:38:55-04:00,704071,5bbzM1bndqbjR1RDsBEdzB9yAPFayh6m1ErUsWHvuej4,2ovzYZtADmKqd9FjzhggErCiCvszPqpYws9jSh6o3e7Q,12,10709538347972,-2999946993887597,109849276450961,1651928416,124594686779562,110206267370127
2022-05-07 10:39:09-04:00,704072,FQw8uosZmPqS8D3C4BzU19KND3maGzcEiGiY9xc8gpD9,8KrjPtoXkiKK3E2g4aDdTi9bpD63xXaoabJFjWcAb2YL,0,-168846753391,-334200000000000,559812187789372,1651928411,1631191375018515,559761665122289
2022-05-07 10:39:09-04:00,704073,FQw8uosZmPqS8D3C4BzU19KND3maGzcEiGiY9xc8gpD9,8KrjPtoXkiKK3E2g4aDdTi9bpD63xXaoabJFjWcAb2YL,4,4109965076,-196900000000000,141898732845988,1651928410,308508250843995,141900820182238
2022-05-07 10:39:09-04:00,704074,FQw8uosZmPqS8D3C4BzU19KND3maGzcEiGiY9xc8gpD9,8KrjPtoXkiKK3E2g4aDdTi9bpD63xXaoabJFjWcAb2YL,3,-188367973935,-95300000000000,-624096986091982,1651928408,-565297425195404,-624294643986982
2022-05-07 10:39:09-04:00,704075,FQw8uosZmPqS8D3C4BzU19KND3maGzcEiGiY9xc8gpD9,8KrjPtoXkiKK3E2g4aDdTi9bpD63xXaoabJFjWcAb2YL,1,567758245385,-238000000000,534653503511121509,1651928449,1086549018576667119,534892057395737342
2022-05-07 10:39:11-04:00,704076,J6Ba1VcmEerW3Ju4e6wjiFskRnCoYKKyvLpvXgQmfUsb,3Z2vMdekRDyr8Va4hSYgvpiG25qgB9b5W7DMiAmrKXS1,3,-701092553565,-354700000000000,-624096986091982,1651928408,-565297425195404,-624294643986982
2022-05-07 10:39:11-04:00,704077,J6Ba1VcmEerW3Ju4e6wjiFskRnCoYKKyvLpvXgQmfUsb,3Z2vMdekRDyr8Va4hSYgvpiG25qgB9b5W7DMiAmrKXS1,0,-131864161086,-261000000000000,559812187789372,1651928411,1631191375018515,559761665122289
2022-05-07 10:39:11-04:00,704078,J6Ba1VcmEerW3Ju4e6wjiFskRnCoYKKyvLpvXgQmfUsb,3Z2vMdekRDyr8Va4hSYgvpiG25qgB9b5W7DMiAmrKXS1,4,4844707436,-232100000000000,141898732845988,1651928410,308508250843995,141900820182238
2022-05-07 10:39:11-04:00,704079,J6Ba1VcmEerW3Ju4e6wjiFskRnCoYKKyvLpvXgQmfUsb,3Z2vMdekRDyr8Va4hSYgvpiG25qgB9b5W7DMiAmrKXS1,1,565372706539,-237000000000,534653503511121509,1651928449,1086549018576667119,534892057395737342
2022-05-07 10:39:16-04:00,704080,AhcXPqCtvSjS6n3CWiqJh2nywji1NVkA29awfvEmFrwR,74GiPrLp7wQZT2s97DjmiaVXeCx6MMVBcmFyBkDX3p3,0,-6315333385,-12500000000000,559812187789372,1651928411,1631191375018515,559761665122289
2022-05-07 10:39:16-04:00,704081,AhcXPqCtvSjS6n3CWiqJh2nywji1NVkA29awfvEmFrwR,74GiPrLp7wQZT2s97DjmiaVXeCx6MMVBcmFyBkDX3p3,3,-54158263230,-27400000000000,-624096986091982,1651928408,-565297425195404,-624294643986982
2022-05-07 10:39:16-04:00,704082,AhcXPqCtvSjS6n3CWiqJh2nywji1NVkA29awfvEmFrwR,74GiPrLp7wQZT2s97DjmiaVXeCx6MMVBcmFyBkDX3p3,1,64409548846,-27000000000,534653503511121509,0,1086549018576667119,534892057395737342
2022-05-07 10:39:17-04:00,704083,GSoK6vvj9bKN5dsdtsTa77Hd1j6hvzgwXgFniwJACqJQ,BhCTmT9KGWwnZLgtpxkDABLm4vdnNqpMiuU8SBHxHXKY,0,-553930521898,-1096400000000000,559812187789372,1651928411,1631191375018515,559761665122289
