,user_position_pubkey,user_authority,position_index,market_index,quote_asset_amount,base_asset_amount,last_cumulative_funding_rate,entry_price
2798,3jzPnkBfvRzdBvQyHQoBmRorpYShM2ksGbA8fARv1Uan,AvGigHfgZ2pjZVQwNaocgkVEkdFQhWJAFAJYCgU6F8qA,,,,,,
2799,GsVvY5exTBoaqUWYh2ou5M88eEpByRuJGVYWEWspHx25,PxdsTEgf34CJ7dBMscxbwecvAd2fVucMp26dG35LXz4,0.0,0.0,243.06,1.001352461529,1.26174991459536,242.73171469400816
2800,6yUyAgFSN8BmmBqgZR45KhPmt7uQmtKexXewsteoJ3hF,3QkmA7uM1exEoDQDKhspq25kfGiHD5cjwkTEzKuVwpjZ,0.0,0.0,89.99,-0.3732465946904,-9.33806094347641,241.10065913567078
2801,2DnWfkbxyipCmaT3bQrUdscyMh5NZ8vzkoor6a8QNXqz,5SmJ7uhhZGaoAZXCvxBMD3AnimpwFnnbap5LKLEHdcf1,,,,,,
2802,ARFW8L9nRgZRUHxRgL7TsPSigqVY7HwGxDPUTGEndkDB,FqnGfRMxzE5abKCgku6wGvd8rmT5QdDSaocWR7QMZxgP,,,,,,
2803,3PRJJBtqJevQmrQWdoZeDzaT7mHiyPHSMBs4W9g547ia,DpcKHzG7EFHozSvMJjt7koszyaB6DjeLm8GtY3npxFcY,,,,,,
2804,5LWTSF6YmhvvXmVq6opJmf2GTgnjRqVdu52kifKTt6uK,5us9Fp5dtT1wEc88bepTVcdHqrBnjbzDsGz2CMtCEGRZ,,,,,,
2805,62fXUS6ub8pzgtCT1tUv5b9Ckw5TXLSPApbh8twnoRWm,4F8tYR6x5VkkvVqsBpCHbKDUykzb9P5REuY375GwgQQG,,,,,,
2806,Hibg8j63eP7oE4HjgviWD77oMLHNcnrib9kYL7q4Uetz,FQnJRA6XCLRpcexUyy5kpxtE1mRcbKZCjQvAo388Xbqc,0.0,0.0,1295.91,8.9909779163404,4.88630323156545,144.1344881567093
2807,Hibg8j63eP7oE4HjgviWD77oMLHNcnrib9kYL7q4Uetz,FQnJRA6XCLRpcexUyy5kpxtE1mRcbKZCjQvAo388Xbqc,1.0,1.0,12721.33,0.301033290751,5611.660752929981,42258.88096384151
2808,Hibg8j63eP7oE4HjgviWD77oMLHNcnrib9kYL7q4Uetz,FQnJRA6XCLRpcexUyy5kpxtE1mRcbKZCjQvAo388Xbqc,2.0,3.0,6304.8,89.6512292314573,-0.3546287923213,70.32586227816873
2809,Bf2vqmvqQ1WDjPtreEvXr9iFW9EB3XcwYH1Y7CpxEQP7,AftZdrxL5mbgm59DMG75TuKWhaREiUsE3exn2MByx1FS,,,,,,
2810,GTtFbN3MC1Xp7pXfW41ijYGiQ7W4k8P1zRaFEzEPbFaK,5BQPf3WGPF9rg9ENfVrvcFWHZobgwK9uC9h1cfuiC7uH,,,,,,
2811,4sx4UGf8mNVfeXUfLSf6vJXBFjfSEPWDc33gF4sh7Rsq,ESLuZ2kuwf3mDU8LFyEsnC6UcQSn4739BpVscXroNKXf,,,,,,
2812,9afgsF39tvVdCmrkBE4SvFKNcfRDryBbz9X11cGQznG2,97ACrEyniCiQKcUUqUUkafKGTKbABkiudHJ6gwiqnNWa,,,,,,
2813,E2vVSJ1A3bv8hTxVYYjWqgGdZBYYQzkF1pN5EEXeqGb,L3upiicNEPMaG6Tz5H6mrJx7M8fZYM5BsAe8yPWsQgM,,,,,,
2814,4m6MGEEmNHdXKCoSeYpTjVzEu4EUdTEHHWMPpj1Njaru,2DEiHSwRUnrkbnDGJ3MbodNVQRv51dmNCaCzLURswiQK,,,,,,
2815,HodHpYpqL5qVjxXufVmaMaeyjWMpUuxF7UrgCJs2M3tV,8ritZp2juy5S7MiQpkqv3PehWChaMeWujoMkGW7tvJYG,,,,,,
2816,4ippJxgnqCtdtGzCkdZoYwv68fiXNSqQcgrnaHdXZDUa,GKKRAsYGdcf47eFThG4KwhNv7egeHRuc2wmTh4kqpego,0.0,2.0,249.08,0.0606883928619,169.5215991657194,4104.2444568732635
2817,4ippJxgnqCtdtGzCkdZoYwv68fiXNSqQcgrnaHdXZDUa,GKKRAsYGdcf47eFThG4KwhNv7egeHRuc2wmTh4kqpego,1.0,1.0,270.8,0.0052547452953,4477.491929394053,51534.372225845385
2818,4ippJxgnqCtdtGzCkdZoYwv68fiXNSqQcgrnaHdXZDUa,GKKRAsYGdcf47eFThG4KwhNv7egeHRuc2wmTh4kqpego,2.0,4.0,45.46,0.3818368568473,-2.2852737987327,119.0560816348325
2819,2LB1pDnJav1RWpWhW7DxAW63Ape8CxmzvSMkicEdNPa9,2X7TLnDcrxJkF5XTYRRx7THNgxPiEiN97FWua67f8pfE,0.0,0.0,30.0,0.1623599068468,1.56899839072864,184.77468103198336
2820,CGwoYXA61PTWabxRCQQXbZm8KZVNUtTu49AwGGC754VK,F7VWswEESRsMsTDyfMowxhqZD4hasNFvZJWYiQUwu5rS,,,,,,
2821,2AsimTXANwSRChLJWdLjdJG8X2gwGsrjPguqFZjuAeA9,6HzCJnV3Z4psm7V64UpJBstZxK2XAxUySyuoX8RJaFwY,,,,,,
2822,66MeHAtyDWcbrtCPJ5cta5nUuFyq7FuqGHp6WXkLFEao,5i39vdSsRpLjy8PAkyYPfoCiX1CChfKV3kFx4PtR8eWN,,,,,,
2823,3xJssG1q7uaBRfZXs6VPnhBsDXsKveEW1yE4KrAkAM4U,FShifFSeUhL1Us8yGabkEjjoGeUC42QUohpN2vfsV7NS,,,,,,
2824,D2cMCc2v5uq75mWiwypkjTjZ5wjFes1yHDtxzRBvcjkt,911Wg8TP44ZLYtBXna3hz6k9Q4kYZzDHh24LTijo2TKS,,,,,,
2825,Ff2i6Z7qqWxHWCPQ6Uc9fDfGjFeuKDR4MMhC6MbDrT8e,7q5AHmpvbtqckkTrZEZnjwJ27dghZ5iS1CyChJvWGbEK,,,,,,
2826,EifeNgu1kD3aNSwDh7be31x8dpaVJkrsjUMD56wqi43A,ABuarWX4zR7qghf7MNGTbhn9KmV94kFzboSeVpbrEQci,,,,,,
2827,9JA8vQ3EGbvSSksnHtDRdYsFSfJhpXgyvuutiYYwSZwf,2yjENj7bxUrFURU2vvdP3GgWnoPr5BmBJixhQzUVK9Lk,,,,,,
2828,Dp1YooATyxhQxpyYSfCrdrzDPmnnBQqfSUXa7GyrUUbd,DyztbghomtuVfC9qR8i6jY1t4KLxDkLYoMrjVhUPYgmP,,,,,,
2829,GPhRzFUMPiwzCtHJc3fKnhbkAku6LEK2D8K1Y4Zwdmgt,6rcAtpsyD7dUNR6z6kZyGazg3fLCKFmwPzZTF8h6b8LN,,,,,,
2830,38VbNLaQzLFcVqHuSR9zn9UX3Yv9SCVy1mrwmxX9PpVQ,F6wpqqx576XRuYo8y6XPLYphojrQtK4VvdY79Jk6My5N,0.0,1.0,63.74,-0.0013410871375,2802.517497328764,47528.60438198036
2831,94DWK2YsxQdw1sFoJstu3GeoUCWnBdcCZZyw4nkVg5ua,Hjfm6iGa54sbaqjwvJhC9HZ22S48iqt5gdUneRjv8qbR,,,,,,
2832,DTgJLXx6Fwdjy55SqbLSDo6xkxrsfqmyn2yNqGp1aJ8v,85LRn4PvE7PceSpFRtGbvotThBJ4GYYJdhBuPCY7fjB5,,,,,,
2833,AKFBJEUTQVYZ3nQ9DNciow8AS9ZQ13NkVPQUz1Kx8Q8C,68bd3qP9S1T6nveESo1SE4vkjmM8EfQry499p3SWHVK9,,,,,,
2834,BQwhhhWByHFSAAmB4vWrdGW5b9WvzMFQ4yvcUkf9pH55,3aYQq1uAQvpcNgfxmeTbSdWdeMPASymhA8fW5ZJ8pqmF,,,,,,
2835,AQtQX8GXRYocM1ndcGXuVpYdoPtvro6qkqyto9ugXsZE,GRbw9MwzVWzm6CNyjdJBBGivczodx4Scuh3TpX3oyGq3,,,,,,
2836,CvhZHnH3T8Eukk3yLAsyAaU52PkTMDR5b5awg9XDcjDN,3fx72n3LpukxDdp8E7Bw99vwtSpPe8bVQr8ruvANQY8s,0.0,0.0,164.3,0.9874675131395,1.36915293829117,166.38522059083607
2837,FimcXwd43mb41sjMcQZTiFQu85XP2s6RNf1DLbvrA8yx,ArJobsr5Nago2FAtkE3jfZ1VCyASMY4fjhnv5o6bN9mJ,,,,,,
2838,6DhaDejJQL8UfWqMkXAoqDeHXsiX7sxuorsYtFr26Avj,GgyFnwkSYj2C5mGqQ6nnuoiAPZmbZomxVqwt9aGwBmjY,,,,,,
2839,41AtproHZHK5DEkr94qxacZwNsETBRfgU5uJNKsXmV5q,4nNvHebgmsMuwoySLzzmjmnRwjgHzpR3QUJMztcT47ye,,,,,,
2840,7BHJ3THm9VvatqsRP7Jt4abvzvqU7a72VeKzeTk7x658,9TrL7necDFyzErUED9xHrzqu5DFutTD6EQxCTwJyJv7C,,,,,,
2841,DREfCs5CTVNUUF8H3hD8CWvtxztiYxoLYh8HUWDecMyZ,Fs8MQLaMyr1Q96HsZivKLY7Kjdeu2ZoB2n3VTZ15KbSn,0.0,0.0,324.01,1.8183598269555,1.23517233891622,178.18805452961064
2842,13KLrZhBX7mznJiU9r3c1BEJUVpFCvu8t81JB2Yo3Xub,7QGDSWWCgKACADvfxwvzg8xgNHMuoTXmJuvwJoadafdD,,,,,,
2843,2QGz1ECMRxAp416G21gjkJpGRCfcV5h3yzkrsob67Dnj,2FzhRtJCYEvi2DoX2hLbPMiK8xmUvm3Ct6xJ1TYDTDmf,,,,,,
2844,5LEThafu84Yi7ALCyDN24KQdTtyne9frJKZkmrNizKDu,HKXjrJsm8WFkvCUsaPmBtb5CwGjfb31zcZjigrnzrYVP,,,,,,
2845,GefR8UWXwRponKmpsbbhHDHJNHxbiV99hRryDiZuGBAP,3qsYLxSs1xvFpqfDxSWdQgg4Z6cCSQz4kNF5Ax8hNWxG,,,,,,
2846,3X9Ru8pEHNy3Vx6nUEDmDGkKjBqHDo5wBT3wapGKFCry,8WwYs6j3x7mTNRAwzp5mj7G7uCKHVZrTtNH2WhLe2Xk4,,,,,,
2847,7e7DE8mZagWBPnZQL5EUGJ6V9VmVxcWMbyfN4TqpsiUs,9LCGRZtf1Qchcm57eRzxbmvnDjoqS4GR8nB1oCs3H6BX,,,,,,
2848,95ZsS2hAkEiUQV328Qrp7uqNvkxTLRzfHT3rm9xibfCf,DPc2DUv6awXwjj4kVwjrW3ggxADTVyiaYbuckrokZNE9,,,,,,
2849,DJN7pDc9ALC6vX7DNyYjA2QCN4hAq7HFVzBHUWGEvbuC,9F14gxxC6M6L29Tk5sXL6FtcWykoDpARee6tCQVNVhRg,,,,,,
2850,6cfZ2pYJi8ZnaRd9L52AbksMmwo1nXVu5WnK4PGUc67V,4brtvHuE5VaFYmDhmZe2S2PHHHwKo7qAkV1uHLrQGyqT,,,,,,
2851,9AgZ45TMxaqwWGVWSgnEkvio3s6fXtHjAVRVCA7Zgsd2,78EeyPYzQjrmW6z9VGhRci6ihMUZb5rtpXo3GAxugf55,0.0,2.0,28.52,0.0075980318497,195.45404921973156,3753.6036389642245
2852,HGbzyiXxtjuCdmuM8yaSMrtsuc83VAFT8pmKneyvB8Go,4FEUgT3LSG3pV4REdB4v4Ywf3wneWcsHF7318WgyF1J8,,,,,,
2853,ChudJpdoDaye1TBygngkjqgBhWGdhMkDc66if9EwGLqA,9Fe9ckczQmGjDgc7ar46EebebNv6xEyWLZubWCPyGUf7,,,,,,
2854,2My7shBLqJ9sNFSjp9hpGsT1MnbTwjv3KMhKXS7a8c77,4vnZPWxr4Bv1MeWMunmA7WDNYi2pkd3t7pXtVLJYBAFV,,,,,,
2855,HYfqErjQ1yJLYq6tpFhDUNz1ByoCsE4T6RYSPZx9dWER,B3E2V6u8DnNzmtq34AAtnY1kkSuZoaZduDyP4srBTKDp,0.0,3.0,15.0,0.1756587433992,0.37098262037765,85.39284586541288
2856,6AHraUjHrQUqthMZBr4HpHtVHff1fe1cmWG4SvKHtsRb,7X3DX1y1pdBsYZ3PYAV512nyj5CfRd6DLFQSoyMSY7ZT,,,,,,
2857,3tFyN1oRFvi5dgQ6zrq7xWncGtcuzx4P1aoPZeEqjPJa,EET51AioDVSS48hr4EYHR7WpsMVCZXQcXEDDhKhEnEYW,0.0,2.0,3.8,0.000985874725,92.13114512793686,3854.445096967061
2858,CScxhkyW1dt4n9TYeBYU3Qry2w48HFe5Jmx9wyif78VR,CsbBr17y2hS1HFiYzy2CS8H71vFEBNLJVnRogEZL5pcu,,,,,,
2859,7tCPqkamDQPc6Yoa9ne31DVPr36Xy3w9N3L8tymFLLbm,93Z9e6jRqjnghU2fNRF5i5Z6VUhzbYrw6aZb25LTBhPo,,,,,,
2860,G5NC1vaiySVQrfUar81pdLFXfYP2MgFK6uhPzocMDJMN,AGWJAovt9Twncpb7r3ujNzBQKWegZmRCjmdqXJcos2ut,,,,,,
2861,9Eh8KKzCcE7zDgYvX4EVXxXFAR3soYSQGdPK3JKN9qGe,C5KMApKWcyJ5t2ZwnPYknPiFRyHjcFJQCA531vGqMiC8,,,,,,
2862,HwDwbuhSdUpikSHqQTD8eKrPLy5BW64JSDn37wN7mpWG,7yTDC1z2mbfLEPqdMNeqrb6v5mZVuHfPjzRHhGthUpPF,0.0,1.0,21.25,-0.0004601146628,2157.8764289711876,46184.13999389719
2863,HwDwbuhSdUpikSHqQTD8eKrPLy5BW64JSDn37wN7mpWG,7yTDC1z2mbfLEPqdMNeqrb6v5mZVuHfPjzRHhGthUpPF,1.0,3.0,15.91,0.2078868734581,1.66796354447049,76.53200866098307
2864,BCFC7CPXrQPsUfJb2eYSht8GhaApWHpc49AeCXqaYq13,8eTH6eJyyVeMno3UQkffeBg32xofKsQfkhLhXdtaf87s,,,,,,
2865,93PL9rxaHst7njTw4Q2kusAWSYpzSLK7ochYWeCRxYFy,6aL8gF1dCCZiyeuqjzqHozJGNTp7KVjogjWUdMrTxm29,,,,,,
2866,HD4xr4ycXYZEFQxC3rzGG2q4PFyVYhg6oTQGL7bDzFDW,BrQrUKQcEeRZuBYgvDhkoGLMpRhsUzXqS2qHgnFpngBc,,,,,,
2867,BWxQoKyCv8uWPAG2PD3uSS4o2rtuRFNwVsT5RGNQPuQ6,DwLBq67UF5TEFRhxHBtaBp4jHcera3BsBpwZeThW6wf7,,,,,,
2868,5rLgrv5PACK97SdVCgLtdHjvasDg9wXe4Kp8hRvNETAy,CWvEEDAmAwDruaRHAksvUqnUk1uc83R2MmQbpCFn9u6Q,0.0,2.0,1002.4,0.2309131604235,203.28172074150228,4341.025856480313
2869,5rLgrv5PACK97SdVCgLtdHjvasDg9wXe4Kp8hRvNETAy,CWvEEDAmAwDruaRHAksvUqnUk1uc83R2MmQbpCFn9u6Q,1.0,1.0,2021.88,-0.0417516323877,3106.483065919803,48426.37004524988
2870,4qhduv87XEjjTQZ1kezsXUczKp4aHCQs8dabyySdsUUE,4FBxEUi6xk858uNnb3sHewSeyVNy3W4ckK8zPTWtZN8N,0.0,1.0,1805.61,-0.0431212112318,3275.5711088391604,41872.89615530191
2871,4qhduv87XEjjTQZ1kezsXUczKp4aHCQs8dabyySdsUUE,4FBxEUi6xk858uNnb3sHewSeyVNy3W4ckK8zPTWtZN8N,1.0,0.0,1640.0,-11.8454077731653,-1.50829676766957,138.45027806600896
2872,4qhduv87XEjjTQZ1kezsXUczKp4aHCQs8dabyySdsUUE,4FBxEUi6xk858uNnb3sHewSeyVNy3W4ckK8zPTWtZN8N,2.0,3.0,2886.67,-41.7893234617602,-0.94983889192871,69.07673445925681
2873,4qhduv87XEjjTQZ1kezsXUczKp4aHCQs8dabyySdsUUE,4FBxEUi6xk858uNnb3sHewSeyVNy3W4ckK8zPTWtZN8N,3.0,5.0,1890.92,-3.9100514928211,-1.35513381675398,483.60488435299413
2874,4qhduv87XEjjTQZ1kezsXUczKp4aHCQs8dabyySdsUUE,4FBxEUi6xk858uNnb3sHewSeyVNy3W4ckK8zPTWtZN8N,4.0,2.0,1005.36,-0.3159657719256,228.5809403258687,3181.8636362825105
2875,3dQ1DpWavurZXcrLAnvHVXYzw3e4X1KgwCKmeE8b16XZ,FJxFysnv74y3T61xYYrqiHFt6jcbWux9Eva2Mg4khxb3,,,,,,
2876,4ZjJjDW3bbo2oBLDaTdhpt1uJHZRr5VS1g1VrMHGS5zd,5nnWhyBPwTDg5mq38kG3rjBAjuwv2wSj5ncJA7qpHSVq,0.0,0.0,10.0,0.0507776909678,-1.45932825612498,196.93687935399362
2877,2vBsCxfcBaKjLY5LYJ2TD3XCzv9CcecXiwj4R85mSGpw,EUMGYG7QCJNJ1Cbpk7vuVYxK9WUiEg2vgWjtGFCTgFkL,,,,,,
2878,7da9vtgyKo9HRQvsM7SUZuWJWijsEvCHaAkEqLzR2dG6,2yFSpCu6KyPUiN9vXLk5EUxmfjHNppWU4w49TgF9ANK2,,,,,,
2879,2kkLkz1DQZ3NB3Stpz7cWrFtkTkKF14gwdCrwqw65yEM,H7bDLLm1NfJndd7rYMwxr8mMJy5dxEAMMH9qYW9FKz9Y,0.0,2.0,5298.47,1.3863388978723,179.12476726908181,3821.9154119760256
2880,8cAJyeze44DTFJiFeWqXmvGmP8eeqhUkienbR3vFFLRD,842NQ9g1B8BeCHsoa12E4uUteNCjLMMQtP5Wsg7FyZDr,,,,,,
2881,Cz3AyReJ1iokpb4zHtxXMMofDBd6ENcUuPYM8662XQop,BysWguV8pXMdNCk4oUWLiEUXMG9rRHUmFAG3uSMpRbxq,,,,,,
2882,G8wkGHRHMtT3mvXBkH3zgsKNs8wbpdiPUS17y4cozhkZ,64Diz8zzEv1jDWnBQPTHPpXwaWf7vjM19RyJmkPy1viQ,0.0,2.0,524.0,0.1604314694946,218.73491052683968,3266.1921108790784
2883,G8wkGHRHMtT3mvXBkH3zgsKNs8wbpdiPUS17y4cozhkZ,64Diz8zzEv1jDWnBQPTHPpXwaWf7vjM19RyJmkPy1viQ,1.0,4.0,375.52,4.2386548805699,-3.06082452999073,88.59414379816414
2884,G8wkGHRHMtT3mvXBkH3zgsKNs8wbpdiPUS17y4cozhkZ,64Diz8zzEv1jDWnBQPTHPpXwaWf7vjM19RyJmkPy1viQ,2.0,3.0,186.83,2.627597184057,-0.22376757474641,71.10298379584012
2885,84euVja33SVrdEhgVZsB2krY3EB8isjGZAz3E37R7JkZ,BFVxpLmc16rAPsURjcLXHwRKvwJTeice5wNguEhH2SDp,,,,,,
2886,7Gs7Fp1mUx3vajSLtE9gAnenEwB8F52UaAsxUkSLXBMg,GXVB7Go7sgL2TPJggAzkRChSPcuuX2TvVFMd3pJQHMfQ,,,,,,
2887,2sdqizVFDkTRh9HtC8AxX34iwmuU76kke466eFZ1oq6i,Ds5rSrMBcvsskWHgn4xye9rFkLJyWkjQ8UzKt3vDdURB,,,,,,
2888,FwXwiubyGzQN4MqEAndzPHxHw3UZ6g7ixTepK8tgb4qw,F4ZR8WeJkA5McPjZsUHtQAUcswPgmT5syn2XPRh6Kagf,,,,,,
2889,Gcx4eQW6mnSDdATFV8xdN4Mx3E5AXp6mHyxJWhBkADRG,6QTcbguMxvdHU12PNYZmPaGMCryzvz5jrxwQizbSAjPK,,,,,,
2890,Cyt8ZC6QGuQNT1Szqm7gDJnN5gkgzdkv6YgptmzLEezf,2W5UJYuyrWhyQBfUptCgLmTr44ckyQUmWwtFkvkYzNnt,,,,,,
2891,DFZhSPji5jVfNm6LzAMGfgPJsr9CShUdgrQZMNKRs5EZ,BbC9kDjiUune7y78P8x56Tjnd1rBD61Z1ng5YaBhAYtK,,,,,,
2892,ByChkyeMTHTgFL7yT42374eyYEHmzgWhnnEvr9evPFfh,HnKB7RcopvdhX5wiKFnPeC7BgvX3P9BMXVAvkvFksgM,,,,,,
2893,7cLHoNuNVj8qkn3QmBYLFwja37f1MWEo4e3ZcNSpXTPw,81GV2H9ipJSZD6YpJGj2XQNfoUroWWnKfwMHGSwvhixd,,,,,,
2894,ATQqXSEQcZJL1hjfbQZ2ihUuRbxG6fJppJhv7ycWEhPd,HukFwJRwbT4R5P1YBDg61HphUfBHLiiawpvwf7C8VYzR,0.0,0.0,2440.64,15.676852546216,1.10463894377873,155.68431180971396
2895,GWG4kdZQZJAgHUTbvCPLwCwswWJFRrDjgcR8QZBXsmUQ,AKeLcEC3fYGrxsVpKfra7w711Py2Afgnw7NB7H154bC8,,,,,,
2896,27YkyZKv3zKnTr5tQbwSnggRf8RQh6DurEXh3rvS2N3w,74bYe8WhSk9oGXy33joNyXASE5jktCSdLHFV2oBoC5w3,,,,,,
2897,GD44KDCjiJBpJzyGQJPjCejD71wvfUnYABxZbUy9nXE4,2TB84C39qhZRahPE2kSSLs8Dhr6Y1ebfFn7MTdgPMGPw,,,,,,
2898,5fF85XtzKsvNiCiRs4QuEQKehPMUtesfTMaQsjGXJT3T,3pyQDMj2jaeQ1rPYit3Wx9WXd54wRqcbbQHffTCEFgXa,,,,,,
2899,E4eJ9H7cqP9zNpMH5xRBTAp9yaBCBihuJBNd6pqzteDG,921FBgLS3A1wA77uWitsnTvW737Q2jY7tzvgWtWLXNC7,0.0,0.0,0.31,0.0018485777849,4.54673664157803,167.696486743602
2900,EsSoacn6MSCiZxv45Fg9gtdAjZV9w6bdugjMgARQHL96,DUh3VS2jBTxczzZYv5V8kV7MhJYcuqP4iDS3kTQZq2Z2,,,,,,
2901,9F3urb1e6BHViqaMkcK7RJqvhyj6ZSpMsLufeCn1yJ3x,HEr5HLuA6MSkYGD49aimEz6SLPzMe1W28BsjmcfbTqXw,,,,,,
2902,2PgHQM1GhHykE4bQ1ggueAw2Zs1BFUW5hxvMvr8DojKM,Cs2YxkuqBK1kjoYZbUZdUcxapPbv8oC75trwGgWoCPfG,0.0,0.0,189.83,0.962861051099,4.46826546653221,197.15201875008856
2903,4VeitxYqqtRxyfdSVpshdJ3EDcgksRVnaHvAqWxTeujH,AA9zFZTXqBR8Mw1fwEH59edzBiswoGasRNWsi6aLeysB,0.0,0.0,3.43,0.021454079108,4.54673664157803,159.87635650700054
2904,83ZunjE24ib5NhtwLkvTHHuz8gZj253es7s1wq2M7Pjt,8MB4cPnYC3dUcwcH2WdFoocBo91MEDFo7C6BSa5sd9kp,,,,,,
2905,J3FUXsyY9kt6aCqe1uDykuiFFi91SPJe26o3cnRuSW46,ABVk9DavTKbFXChqqr3Z5BtG7AvK3UzRAXP753i37UfE,,,,,,
2906,A6NSw5HGCy13xjE5EByhCLRSJ1Kro5rKrR9sjNeKpAwV,DeRzsmjo84xcjPUr4EXn6z6XdevgyPxwgN5nPP1sAoEy,,,,,,
2907,HCqBhaPsK8FYj4MDZD4qYowUfdKZoX6MNpWiuamZ4VX3,5Sbwe7hvfqwaD1xfNHm5vYuAtRsisyJYExnK6nuV74Jf,,,,,,
2908,BpeFYhoCoxh5yFzkNQRpFKFzUWyqX8yJTzUg1bycPGTv,CPq5vnfeokGhscLUwoNTzwGK2CYb9a8A12gZR5XuPCxy,,,,,,
2909,669sDa8ezR1sFkoeBeM6u9R9TRVDYZkwstpcNbN3xZn3,5Mk9ybPjM5NWH9j2nfJEWSYVp52kvtdbeUTuzPGCnmEi,,,,,,
2910,5PZXMba412fK8XpnAyCGSifc1CK33Hnjn5cEZEn6fUAp,3c6RmXqA7Z4czLnjKKnZFNZWB1wJ1zaoAu7Z9einojQV,0.0,1.0,100.26,-0.0020332792439,1302.3621742383996,49309.508421328756
2911,Fa7WAYxfpLDvcjWrm6K2o6JsxzDKZpDKjfYg2WjUMmU4,52TMDuAozswJZw1eKdZziEkTTCS8MtwKZU7yHPfgrW3w,0.0,0.0,30.0,0.1623682440083,1.56899839072864,184.76519336174167
2912,5iRfVDcdAgnW4LSRJEhcenfjdcfwatP4GWfbadFjhMoa,7G3BXMN5gXUsyhuuAw2h5xo4AeD7pSspsCauQKjetPCU,,,,,,
2913,GYiTmC9us9HYqqjwtFq9TyUL6pDX3he9btF5MjhaU2YF,7jL5SYZmmKUYz97ckR5hRejvBdSycGNLK9EuqwRTu7R9,,,,,,
2914,6ycUU1Tc7HG3J8hE6jwkRFCkdbEqyU95ZKY6HbfnYcGo,DE8c5VWwgCqQnUMSyMZEbKazQAsSjY52L85yojCr57X5,0.0,0.0,0.03,0.0001454488152,1.3706289075745,206.2581256419887
2915,FeS1f56XNrvPqDR7aD7bM3RoWRbbMUpJBr3rhX5jSTeM,8JDU7fMApZtyDo1kyYbdLCBk21GA9nzfMBb2aLk8ggAA,,,,,,
2916,BkoA76ywX3b5m2ekbXhjuEYLqwgYLfr2fx4Y65BS7yiU,H6BXzRcumhsDwdgPWvLBKrG3Qd6zWCEkJoJc2yMJMdDD,,,,,,
2917,DbC4Bvc57Hvf4x1EJPbWeV8crmSAzx4D7StZ8GH6EbtK,41FQNxjurVoxC1yHA6pdbnndHnoXSmfvSBn4faMrgmj4,,,,,,
2918,J6jxYGAotuJ78zRDBmA6xqKJ3VoFuX7VAE4j4R3wfTfa,8cXAnowZuN2CLQ78fU88zXq1zVAMJquiVygnKnCCS5mL,,,,,,
2919,AG4vn19tSWMrHDavHS5KkYr2bBTkXp2s2Jqz5BYhoK4P,BTNQNPDTnNv6573GTC7tEwzXR6EKi6i8SKN1Zpe2v3g9,,,,,,
2920,H7izwL4bP7K6Mopk2GxDMQeorVbdeRkRmF5bBBcbNmBT,G8vrfbNjaGQhJc2RQA5kneBFW2niiiYGUwehQf9AECuS,,,,,,
2921,7arWNJQf2cWxerjhLgQh9CJxwTat1efnr5KmhuD7Qnv4,FdYFnEYtFQKcZPmzUqnvNLzozxdR1emtkmvnYcMgYykS,0.0,0.0,8.26,0.0457577583243,1.27827405708707,180.5158360568871
2922,HB5HKQPrHa5r4bu2extfBohAPKrTKdeBVYqzXz6AAw2g,DqyYtv2iP24KAV1tUT4NMUz2ZH4HeCWY7bRoRfgCiTvo,,,,,,
2923,5EpmbdMKP8CMvkTLznSS38hrXQQ1EGQraSoF5NsYxKvL,7urfHiXXHHvTK5pgqf6gXCT3h8mvcHcxZUhnaUNn9hUQ,,,,,,
2924,Goa8yP1aiJCRPVEYNGQgWy51aMAj2Y8xNuhptbi27CNL,GUeoKDhZ7dLF1MX6Ahr4LUiQkAzHvTwRrqfVyddPQfau,,,,,,
2925,3Y8QBae2cVdQwjQU3AXyJ9V63xBwEPFkpZTissLpVy9T,8wi6U2TGZCdzKGqbj2n3BCpQ3entdSMNUkNhtjHboTD4,,,,,,
2926,9g64mGv85XpZKPzX6ecxekpYWQ6n2ofGeMvq4rZqQ2bC,HK95sLAFJPNY9e3MaZUhcQDc64HYbrnQ9Ti7UYEKbUtq,0.0,3.0,21.75,-0.2501068583595,0.90000424667901,86.96282917894585
2927,2cwHXHd9UgNNf64hsTbhVSwxeHfSx4mKs8e8STn51azX,6Ru6RDVQ24HpUzNUrLzGqzoB2mVsonqqAML3U1aN1zUL,,,,,,
2928,FLhPWmibgFm5dwYT1ViXUuGd1BkVsQ59cHoNcBcP5fbY,8q3jRrT9cN57EWi8DGLcbH2aV53Bxc7bT4conFFhNWPf,0.0,3.0,4.0,0.0437349777075,0.04718611138383,91.45997573731586
2929,67np4AWjFMWZRuvNnW6tVVQqWfzT9X3nvMaEyn36ityr,2WobKrHvenN7m5ctpit6rEH4F5xUFF59akTQPGvpDG8J,,,,,,
2930,7bZJCCud253j9g411HQUDXUAADcwd5yJWznoTChBdB2H,B2hN3Lt5pFbUyfEUc5s48hkxUJ5rr2SeFxgdGdQ8pDD2,,,,,,
2931,6sVdFAHGfHbzHFtZb1Zy4xkWyTGrJP9z8r8MWfKNptVG,GP2fiNyYQqm2QuNbTanAwtQzkS5YiXQmiGoLrjCpCJ4X,,,,,,
