,Address,collateral,cumulative_deposits,total_fee_paid,realized_pnl,~roi
553,Ad3zGB2Py2pHWLPSTAzpE33cLzDsTS9TDvHoNP18FfUC,0.009,30.14,21.635,-30.131,-1.0
1858,7KeUkVKT8oGPw4iHPYvguUXcQSFLBLP7hy7HhBTwMAVZ,0.004,20.59,21.535,-20.586,-1.0
5107,3oo6qxGYij5D8cfsjRXiUMvYWQWVbWP1uDGHR7fmT9Th,0.001,62.63,21.527,-62.629,-1.0
302,Fd2HrzBAr4JobRPARZwpQHHVoSCEoog32A6tKMWAC1sK,14.175,199.0,21.504,-184.825,-0.929
1424,GD4wswq7YSKkGsfLKRHf4WCzaUQoJdLCk7RBysqxJ4Cz,0.005,5.26,21.502,-5.255,-0.999
5368,8wHRAoBJwgWkXh1moUqkuZwLzBsBbX2KHqxaA3xyWojz,0.007,26.23,21.493,-26.223,-1.0
4218,FrXuAeWQCkMWfP3CunL4Fm8DSdbk6WHzEtpJd9MD44CL,0.003,54.15,21.49,-54.147,-1.0
1966,6cMwCvk7vJ1TGL47sg13xKmVam27dY8ATPJ5EEWaqZp2,5855.468,6000.0,21.475,-144.532,-0.024
6380,GANCSD19uUCgoG4cJhLLHHxxfsjeUtpk77L6GwM1HGLd,0.007,-79.06,21.463,79.067,inf
534,7YkgzZSgiNgRpWbreoG88UHQPCqDDwwo3XvHuj2xC3Q7,85.089,1000.0,21.452,-914.911,-0.915
5754,BGjWrhLJd8Hf35YeMJaVjoiUYH9XskkJ31D3NGsRhNKa,0.006,21.25,21.45,-21.244,-1.0
1928,AqEgQKT6MqEvmUTX144W3jfGh4jx8kvsnQojtC7aKg8s,94.036,1000.0,21.444,-905.964,-0.906
5388,9QPgxdZBDDbt92vMWLHNVn9VbjTaKG4WV4BGUY9ySPE,0.004,267.57,21.443,-267.566,-1.0
973,9Tar3B5HCwJenoDL3iDxNDUrsDDtJM99eFquUpBnhcWa,4715.38,4000.0,21.442,715.38,0.179
3254,AVJuLzRoU8fs1DYguypkgjAHw2qozpXZehvhmn24p7MJ,95.206,1000.0,21.434,-904.794,-0.905
5534,CaB8E6DYWwpmNLEdoSFa5AYZXxTbfhWunXGZVypeeEo6,0.003,264.08,21.421,-264.077,-1.0
949,FuoFPNTdYVDkSHaBac6UC1aNJXafSNTvFJuBCdrgQQrH,464.637,1057.0,21.414,-592.363,-0.56
943,4HkGmx3fHK2fFq5RNeYMq1YTH4uMefVwEWq4V6nFxUTq,0.007,311.49,21.409,-311.483,-1.0
806,ANDDfb27g1sErivsdyTRzcrNfRcn2hCKrgpzZeZznUtG,2.486,21.0,21.341,-18.514,-0.882
5878,HQDMnF1MVTvPnH4GDM88egvRzvsregxkySF76QxZRJBx,149.748,150.0,21.338,-0.252,-0.002
1776,HXzvtKEZUjXA4FVUiVjPg1kga16Epmi16yzAS3C7vtBr,167.14,168.0,21.333,-0.86,-0.005
485,QLW16LzaCt1wXx6JPXUZZjZtAd1J5zpVCZdwZRu4Hq1,8.512,18.0,21.318,-9.488,-0.527
172,8Ur9zEx4PLmGq5b9jc7bpeKU6rCry78YJ7SNkJPwuZpt,0.488,24.0,21.287,-23.512,-0.98
3286,DjTpax6KUi9jjbheor4jhMtueoG2GKWpVTVX5eHgvgCW,0.008,-145.17,21.279,145.178,inf
5803,EwbEdSe6MwWszgAhuuBUeVj3TsKyKk6KGUQkUWosfHSa,0.005,21.63,21.231,-21.625,-1.0
6391,ErEX7X7usHG1q1xFQHqhqUhgz3j5Hwv3xgUgXqQdAPDL,0.005,27.65,21.189,-27.645,-1.0
4555,7M96qouCsH6each8J6PbcCaciyWmC7fgSASimc2NdGVD,82.885,1000.0,21.168,-917.115,-0.917
1198,TeA1EhFbdoJPYnEBNL2fKBd27DwJBmYRCCQpvvNhUrM,0.0,14.33,21.164,-14.33,-1.0
5576,2ft5U63ftgQNAii4VqdquGxKgQF19vq1DGQSyRG4HeN6,695.174,700.0,21.09,-4.826,-0.007
3833,G9JU2qGFe91CYZcUqdor4VEZJS5Qap8ieaiKebtQmhA6,74.063,1000.0,21.074,-925.937,-0.926
4504,EVwvB9ofiSBpbT8aKrdoqDREsnkSqW1hxDUv9PbKu9qx,2.998,37.0,21.07,-34.002,-0.919
2672,FGei2Jirk5zXZmqsWiqgG4xz7GjbZxc5pdrd2X7LUEXU,0.004,2925.58,21.054,-2925.576,-1.0
5458,9tcaVG3Ua4LNT1bTVyNrT2m3e5p99WHXaNS63ocKJm2A,0.01,-80.37,21.037,80.38,inf
5550,8ZPqRatB9U43DYoaVk9YZKZTnjNQR9uK1HaGaPKgvKzZ,5.292,23.0,21.018,-17.708,-0.77
4976,92rUQ751svuBCFbxMh7vgDjJPVXMAfan9wvFQzsxoK53,4.943,27.0,21.012,-22.057,-0.817
4064,HJwi89nG63yxkB8z39ZvWnXGzirsXD59EjeCDmkupSWW,0.008,22.59,21.012,-22.582,-1.0
3214,2jDRvE3pQNjWy1NRFa4tzB3KmU5UkbUCHw8sQRFujo66,178.363,868.0,20.996,-689.637,-0.795
6761,HJ9xdNLQhngoQa7dKFGEA91kGZWtxgxmV1fZkWn6RQb6,0.006,-83.29,20.95,83.296,inf
5250,DYsxWEFb3oVULzEcMSUZWpDWrpNj2uXAaVciPFHzjeh4,0.001,25.53,20.923,-25.529,-1.0
3307,8zYm5RFMi3KazNU9DLcDSd4tVMmw7JaD676RDzf1uMTu,0.001,-74.18,20.914,74.181,inf
612,3W6RAtqnxP7ujZJEc39AEJDsBg5jJxVcQVSwnPJRFGvf,0.006,23.03,20.893,-23.024,-1.0
2825,9GZvAP3pWvG1R2iX6gGh1Y98uQfWNzx7A4JR8wh2pMB6,74.898,1000.0,20.876,-925.102,-0.925
5436,HjWJQUiwXoCvH5EPQR1az3Fsn2yRHcfLbJjMTfGJahy6,6257.535,5700.0,20.859,557.535,0.098
4261,DDUENeduaGiRmyEgpiXjQuWcUnuUEcCM2Y7h9N8osoFX,0.007,132.62,20.81,-132.613,-1.0
1392,Ck946unSEhqFVgSURskkU3J1yd2TqWbk3nYuZRTzohLb,100.387,75.0,20.77,25.387,0.338
2382,GWkVXmZNQdcdWNNu8dvRqct4aMhLoDNqijrTvxbfEdKN,17.174,32.92,20.735,-15.746,-0.478
3993,HbgbyziAskLHFgBBKwpjDQLESabiAtcJHqtHi6KXozrJ,69.692,1000.0,20.682,-930.308,-0.93
1593,5zCfNUARbvDrkdkf8rKNnf6D7HXn7Wz6D61jQGTGpw3N,605.115,1271.13,20.664,-666.015,-0.524
425,97ACrEyniCiQKcUUqUUkafKGTKbABkiudHJ6gwiqnNWa,1192.708,-6267.44,20.621,7460.148,inf
5337,7oXUcvinJ3ZKyPDhMbbg8HRcFrz2oBoszDmhNFCsZumM,465.251,574.5,20.594,-109.249,-0.19
5178,4aW98LcYCcDgjdNufd67uuTiiCttL4FYJBzw7FVKbQ94,0.008,1226.21,20.57,-1226.202,-1.0
2603,3bDKKtGykCpLx3jwahm9rV2JvfybD7VGDd7LqmK9heXX,100.748,65.0,20.539,35.748,0.55
2319,2odtZSnr9seBst7jM82SXSJrm846eXKp3HygCb2iFUjW,0.008,-137.19,20.513,137.198,inf
6629,7dYy57KvZchK8LNXQRVi2Wfq7VogGw3frL9ktSHkQaAm,0.008,-220.6,20.486,220.608,inf
1212,9XNjCEGVTA4guMxzukmA7Ycmb5m8tSqgnx9F5or14giD,0.002,19.71,20.451,-19.708,-1.0
2454,2MTRk8f8gSPSeiWdUJ3G2vNE4F5yR4HMQP8sMy66tYVq,0.001,-279.99,20.421,279.991,inf
2575,BTouoY9doTYwX8wAa6QcZHzJjfZfEAtiLYR2JHKd5V8Z,715.8,1049.74,20.407,-333.94,-0.318
4735,2ZbJpAUnpYfoJ25FgmYSTstWFtCiY1bpGQeCKUtjJcnv,9.409,26.15,20.406,-16.741,-0.64
6746,9QnmMbG2nMrfkFV4J4EgCfK2A3Ce8osuhkDSTD4TXHPL,0.001,30.52,20.382,-30.519,-1.0
1410,8JgZJnyU87XWJWA41QL3jwvdnwRF7iFeb3N7ibQStXEd,0.005,27.4,20.325,-27.395,-1.0
3585,FQnJRA6XCLRpcexUyy5kpxtE1mRcbKZCjQvAo388Xbqc,5237.952,5350.0,20.322,-112.048,-0.021
3165,2FYGeaeqKK6JVyrhPpnWBRAyemq1vMyujEjoM9NFYNiY,0.006,31.17,20.311,-31.164,-1.0
5251,Hjt4J81FbaYheexzYJWU9j8JKijKqJJYkz3JGNNZ5k56,479.786,535.66,20.31,-55.874,-0.104
1712,6qDAr9rGtFMeiTx9KfAeu3WBqiZzRzEtMfipFaZ2gQiJ,0.001,674.89,20.304,-674.889,-1.0
3739,2qYftikDDuJ851fY7pYxgRAyyME1fGAM3z8D42YKt4ja,0.001,24.14,20.272,-24.139,-1.0
4026,DSEgVqfxXp5wxjn3gNZtmb4E6rJeBm3VcbqdwDnsuzSq,0.0,451.0,20.238,-451.0,-1.0
4453,4WDhUMA7GBf91Ez8vXTuKDkBtRHDhWVsgmgBcXtUQi7u,0.003,25.13,20.223,-25.127,-1.0
2986,GemAK3me3HHbxJYbcQjxsbbMmzoRYsTCF5g7uxxDM8wo,0.002,221.75,20.2,-221.748,-1.0
32,92vtYKroW4ZcuVDQVpi9S1EbcgaicfNbibWbFjNwU16q,0.002,23.02,20.175,-23.018,-1.0
5824,CH7G6uvLpyg6jPM2NCezt2ZvqjWWtTB6qBLDtWhyYpMz,0.003,-69.71,20.17,69.713,inf
2160,HpYq84MbUMb2uTnSEN9CTeyGPfwekuvppwBP75U2Y7ZE,0.001,36.45,20.116,-36.449,-1.0
5305,Znzv1ZfTzyxyjE8wFUr9UaiMXRW4A125jsC3LuuyKoq,0.004,58.3,20.078,-58.296,-1.0
3967,C6PxNUVBaEoxo4EuiZX8V7TtWi9FLerGsaoiMha2wWSC,0.009,-225.77,20.062,225.779,inf
1978,6jJqyU1ihRL1zm6diYToMYjP6XgD8biZmH3CCCqeFUsT,0.003,20.13,20.033,-20.127,-1.0
5335,AZx2B35p1JANwHntUayEzUw1DoCDMzhY6XayELvgdPFw,0.001,14.21,20.006,-14.209,-1.0
3003,9u8bh68j8R5Bo3cDTjEHhZXZukSi24JP6NFfiXF8RonM,0.004,29.7,20.001,-29.696,-1.0
3970,EtQsJnS8vHoQdZ6zujZ81nRLx912JMKhniM77GWwAKs7,0.009,17.34,19.998,-17.331,-0.999
4737,HNwy86JEwafqArqVVMJX3Upp54nH7RNfk6fWju3iqQLP,0.001,22.19,19.997,-22.189,-1.0
2021,QzvsoQsGhecHUK7QawnxkPGEdPLgzZ9HPUK1MG9st5w,0.006,24.89,19.995,-24.884,-1.0
4638,EvSdLa5PeJiaaaE3omJNG7cw1tptZnHTituYswVHSwm3,0.0,289.54,19.992,-289.54,-1.0
6714,HEo1Sn8vrmTMCVsemrX1s6WBPNpYF1phw3bpZjg5feL2,0.009,29.43,19.991,-29.421,-1.0
5899,HeK87siEu1QzAHWV9qN7QmBK3PWqbvGs7AaJmXqveMLg,0.007,35.3,19.929,-35.293,-1.0
5495,577WXpFwoH7DLpfxPuxF9k6z4QBTWBmQBE5WSkihUEpp,0.006,11.35,19.911,-11.344,-0.999
3533,CgjNsbjmyFjHFVuhAcxMndQPmAxpTwqPLzBHtKSXsAH4,0.008,34.25,19.903,-34.242,-1.0
2016,7yvobQ5q5Wv42W1hw5U7nBxmC92m9AGw653oFWBBF6zm,0.006,18.52,19.855,-18.514,-1.0
6179,3wq48irBLYs1YgB9qP6k6UVWC4YrrewXx6JZayVWHiTS,0.006,20.2,19.809,-20.194,-1.0
864,54rcQUxBXFfoNq8n9RxsxH1Lp4VHR2CfE71vCCVy6rPQ,680.651,835.0,19.739,-154.349,-0.185
2953,HmvWye8oCsGwvZyebnmeN2WivwGNsPEq5vC5JUSmN6Z4,0.001,-1.74,19.73,1.741,inf
6349,23yXXYMLw93VoxE1FBAydj8XB2KCz9mGPwBQPWfYL6Wf,0.003,-189.34,19.724,189.343,inf
1926,EdUK2ijRsAotd33aHFoLAtdSFfe6KxQnwC81Up37WFfj,0.01,-294.88,19.696,294.89,inf
5406,G3KkvYaqQTPJ96v7GRvgwWNQ7eeH14sgCKzwSXkr4CuB,0.006,1.53,19.691,-1.524,-0.996
3985,CpxZ136k95cVjGqkJnNpDZKUgrJrfg8HrFDZPL6BgsK4,23.052,14.7,19.675,8.352,0.568
3649,6YHVRvx5px7wt3o7cApXqgN5wJLWAge49fWVQhZy8q9A,0.005,27.71,19.62,-27.705,-1.0
1107,C5QRcjEcUayuH5Z88iCvuUEbDABe7su84zVWCgzve2FB,0.01,31.26,19.586,-31.25,-1.0
5421,DGNAzSUKjov3b9ReAiuBa51iJrk59QbeKXpfALSQQw4n,0.005,22.29,19.586,-22.285,-1.0
4085,FK1gQQNaqjs74u8XUnELW5g5MXSGZH78iRAVdpkiZRgK,0.006,4.1,19.581,-4.094,-0.999
1349,H1vMbdRhB9V52M9Pr5AnSUrKgT9FRxgLmU5w2prDfbBs,0.001,29.48,19.576,-29.479,-1.0
4666,J5HEK8rZPd7rf4cECSeCa8YawmdGMFBb7b7HLRozVQtz,0.003,29.73,19.57,-29.727,-1.0
4183,288tNVMNc1w9Na14qtLncT835ahB8PphKUCrkbb5Urnt,0.006,208.72,19.559,-208.714,-1.0
634,CLcAZvBzEyrTL2zV7r1nptydwNoiGHEePCVnKFWBrgdE,0.005,186.69,19.557,-186.685,-1.0
4586,BsqvGAXtex5Bj2H4fJdA16bLGtXK64fGnLiydJyZErre,0.003,-81.36,19.553,81.363,inf
5951,JCxPRxBLjQBHBbTSts2124PYvNsBCMNzL2QyfCZBtqok,0.003,205.42,19.545,-205.417,-1.0
2716,3d7rpgzzMGix2ULfu8vJAXeowadB5bDvxDZcCPyMU2L1,0.009,223.3,19.528,-223.291,-1.0
6155,DMpRX5BoG3rDHoegUqH5sFpvUE27zqu8G9GvBSbLZdJG,0.004,59.33,19.527,-59.326,-1.0
5512,9RAtXWpx4waGj6Nd17nvhdMaJtCUqppdiMQ7xn4q7a2b,0.001,60.99,19.523,-60.989,-1.0
1278,CWvEEDAmAwDruaRHAksvUqnUk1uc83R2MmQbpCFn9u6Q,0.008,19.88,19.519,-19.872,-1.0
6413,78MVosaEuXBTZpUsKHC2e6Czf9U16mwyqoN27y7TZmda,0.005,65.48,19.516,-65.475,-1.0
3277,FXQzUPvukgu1KuUPB8ZUAFw8UWHhyLNet8mw9Ne1YDba,0.001,58.4,19.513,-58.399,-1.0
5046,8TziEhrSYysxcUrtqq8aGBcSvf7NGyRQosGdy89fa2Xt,0.004,61.39,19.512,-61.386,-1.0
6162,D6A3fMMGUQKRetW6tdxrmNu84fpk1h63v8GmG23kYa2X,0.001,64.01,19.512,-64.009,-1.0
1359,DoD7Wk4DfhVM8NLHbWmBqqwGJrJpfVnYJExNjNw1fSJd,0.0,62.59,19.511,-62.59,-1.0
2155,G7XJwVdYbJ2vji9Dnt1iYHEKQseqdAauy7PRtcMP1wZV,0.008,64.58,19.51,-64.572,-1.0
2500,A9se6HETfGRz4AupDuPEUFP5Y2iyAZWNZwpYA48hUHMC,0.008,356.25,19.499,-356.242,-1.0
6281,4f8w1gKVWyKwbqJsSYs7piyt5MF2aJXBk9g7s5qRaCDD,0.009,61.0,19.497,-60.991,-1.0
4987,xngcNHSiEGBzqcQXi98km1J1s8bWB4th8hFZ7t3tuYx,0.006,69.87,19.495,-69.864,-1.0
884,F8M7x1T7dp2p2MnzABmV4E1USPZz2JJbLaC5pXKjAdJh,0.01,75.27,19.495,-75.26,-1.0
3657,8oN5gi4X5X2ycHLUqfkmtsPL32XiV533SWHRYN7xFUpv,0.005,37.77,19.495,-37.765,-1.0
4518,7aATudx6feHomN7Q2HteCxCF5AzXR1KkURaDrYEAr3MS,0.006,63.24,19.494,-63.234,-1.0
5431,BKpNjspS3YueuvfCkMPUKjtndMNdBc1wh5bvNAign1rT,0.004,64.35,19.494,-64.346,-1.0
1993,5ZhEsBUde4oT29HfgUfqjpPzDpFhtkWuKQKTukKRDBRv,0.005,68.23,19.493,-68.225,-1.0
2827,Cw9rjeVur4f4cXUUFZXN4pcHCSsCCLpdVb2TnNf1DGYv,0.004,59.55,19.493,-59.546,-1.0
5318,FZwA1ck9p8tgm1vJaRStxQdufGG8EghPhnfkFNr5sR4W,0.001,42.0,19.492,-41.999,-1.0
1834,Dxv7dx9bySmtcjKxESfPwccSuQFfMTKfLGBAf4KZirwa,0.007,54.51,19.491,-54.503,-1.0
3049,477ADqKw53E96u54LNH6F9FrWWpJ8naeLHu7CUJ91jjQ,0.01,56.04,19.489,-56.03,-1.0
1092,9yJJPQpSdVW1m3xWGsZH68w3koonTpRNgPsH1pnLDQKk,0.002,65.48,19.488,-65.478,-1.0
1075,2WY9TZ5SW7aB7JErAx78kgVF4ZJjxYeys2tPRDepfzKY,0.003,68.71,19.488,-68.707,-1.0
3728,Ae2dYGwsCQbZYspET9cFjZoD1SxujZQpu58BKWDgwX5k,0.009,58.04,19.487,-58.031,-1.0
3298,6tdE1RGYzbSZhrANqp8oR6YCe1DzVfPakd2995Y3MQoM,0.0,59.36,19.482,-59.36,-1.0
182,4NkdxdaATZprPNRkNL6PXcj7VyfouBu7ewBywRhihqG8,0.008,57.26,19.482,-57.252,-1.0
4527,2tiaAgF4BbXcJbWM4Hnf9eUuW1eNqeprcoEbFF1GDazq,0.006,57.86,19.481,-57.854,-1.0
5812,2rKWiUdYYqgrGN9iJkwUvsaM3WrVyhY7RNAEbMqUKGHG,0.004,36.88,19.478,-36.876,-1.0
3902,Ff6oz1LKVSodf99Eyb3yhPC6rygcPnDce1Dnnwz2QFPj,0.001,66.43,19.476,-66.429,-1.0
6698,8NHJrGJ5VQuzHDf7HPJRmAteXz3agJyyYuP3UkA9stV3,0.007,66.94,19.476,-66.933,-1.0
1368,G2C3F7Ayeqj93mTxNvP6fsH1Y1Ja4c1neevHNM6Zrjpm,0.004,74.23,19.476,-74.226,-1.0
5085,zgqc6j7sENhoGZFa5eYBbGLFc36SnmhXU4TYu3vedVC,0.007,61.8,19.473,-61.793,-1.0
4659,8kRkQYy6GGmYBh5tueiZC7Ny3vj1u3LyZ4VXo69uVfR2,0.007,62.61,19.473,-62.603,-1.0
4445,6NKyVCqjhG5SLrECGj7stAM8ydJK4Z9TybzEYfDjwFHn,0.008,39.62,19.471,-39.612,-1.0
4631,BddygoftoeLXAd86fXGvm9c7hqiKRQpxaZq6DtF12pVi,0.005,-10.5,19.471,10.505,inf
3741,D77XB4tPPJN5Au5yD1p3VybNd2scpB4tm8QdV7ZZvTuq,0.005,53.78,19.47,-53.775,-1.0
4136,Cd1TEhDFqA7Bq3ynWYRKqeeE7Bg96tHVAtd9LgrA5SoH,0.006,55.02,19.467,-55.014,-1.0
118,BYKGU4VcdGejtTpYmj3oXkApT7Q7pAeC8GyZzkhMFZNB,0.005,43.07,19.466,-43.065,-1.0
3035,Hai2DMs6rtvkHZ2Y598XfBAAc69x4SWtUeMcUqiCeCx3,0.007,23.47,19.464,-23.463,-1.0
5800,5y127Qd5P1dsmcRxKfqRU1oyeL8FSdqFiakSSVoZHbmt,0.007,46.25,19.464,-46.243,-1.0
652,7xV7VnaGHi3iMfgsHfpytaEWzoW5q9qKACFKxbkwe5oh,0.006,266.28,19.463,-266.274,-1.0
5872,3KGsyAYmeyB6o6eLZDqns46KbZn7kQWZu2ErHT65h6LZ,0.009,70.2,19.462,-70.191,-1.0
2841,DLUYbCHLwyT5shv6REFuozQPCigbTzQeskvHvyGx5szJ,0.007,55.09,19.46,-55.083,-1.0
638,CV2tXWdZNJGsLdNQ6LpCGKy3eXKRP1CsZbELUDkAcpE5,0.008,71.21,19.459,-71.202,-1.0
1495,E3syQWCAPv6U8UqaCumv9ztyGFbTLsku3w937r5gkDUs,0.006,7.36,19.459,-7.354,-0.999
3680,DEnrtoKuvi66JBeHaEZXSiKxCF9ZQTrQzKHQuHCm89KS,0.007,73.32,19.458,-73.313,-1.0
3021,7DLzJDVkuyN3YwWqxAX248H2YkFWwJGPLefSgk8tzE9L,0.004,64.53,19.458,-64.526,-1.0
2776,DkmzAShGRk1EmNt5PXHvCtXSeFpYTf5DZJ5F6Dtz21Nh,0.009,68.97,19.457,-68.961,-1.0
3093,CW96ksV6qFjfeBAdMticJmJ3DSrzpuW6D87yuXrjuuxj,0.002,65.97,19.455,-65.968,-1.0
4611,C4JY4cYDo8mErny7aQeUK7icfeAQPr7r2ZKYuWJMQoUM,0.001,20.13,19.451,-20.129,-1.0
1351,HvvKMi8FwkwuET2u6zjkznEgycSUFAMbGzg9yZHsfM7E,0.003,55.13,19.447,-55.127,-1.0
2030,8YYQtNQRZ2EGc2guKAoRV4ErzCPbh15UyiyYjwkEpZVm,0.002,70.69,19.444,-70.688,-1.0
6126,3LN1iiW3VVHP7aNzd2F6RDTfMy2Gx8u7ZPC6K4oThHy5,0.003,272.45,19.442,-272.447,-1.0
6641,9GE5Gbo6GUF45mCuS8PejoXe1fqsNFTyfsrQDnvtiJP5,0.001,271.2,19.437,-271.199,-1.0
5371,HEHsgNvJWdD9SbiLAfan9SEGKrLVT6N1MXA1krMu4Y71,0.008,272.38,19.435,-272.372,-1.0
4243,GQfsKE8dhxsFKZtATW4PLgbyVrKczphKmRSXj3MKHghN,0.007,56.59,19.434,-56.583,-1.0
2076,3ui6s85yRXJA3Sfn7ULpQq8Pp24CY113NqCKjjMSvUdY,0.003,56.54,19.434,-56.537,-1.0
4895,CNfriTQ8TeyyVFFstv85JRZyQj4T6xnMYS8HDN1c7Vpp,0.005,268.02,19.429,-268.015,-1.0
5101,FgRUUQx5igMzHQeUP4DVkGwQQKsWbU4rXwouyMhMSGzo,0.006,71.33,19.428,-71.324,-1.0
4935,FgwVhm86H4MzGt2hHcsJAcjvpKXFBS2LuzUN197W7G3H,0.002,271.04,19.426,-271.038,-1.0
3125,GBuyp2wtK3PNjn3bLU3HhPL35BLHLiNcJ5vFMJyeJ3vd,0.007,269.27,19.423,-269.263,-1.0
3305,B2VPndmCknnqzYfKuSpu4UU4YuqJaFV7F95mtVekc3oU,0.007,269.79,19.423,-269.783,-1.0
269,5DQFbxP9uyhjKjoqQuyBMeWfewJo7fquA1WPvwCjup8w,0.001,263.01,19.422,-263.009,-1.0
1320,H4EZPGSzbSYADqxxdLixtJmPQnM6UigU2eSa2Uf3SgC1,0.005,270.37,19.422,-270.365,-1.0
4097,CfbZkBfMKrGwUCxKxocvHLQgwx92fmJ2nLbLGGFtxC47,0.007,277.78,19.421,-277.773,-1.0
2363,H77uVnBmGKKcSMEYQuRA3GBmfRXWqeWmouVPjUM8D7sF,0.006,261.12,19.421,-261.114,-1.0
2151,ER7GWvxxGBue13SNNdxt1JRdFc9nZmcw3LTcS2MNYC5i,0.008,277.07,19.421,-277.062,-1.0
385,DF7giEimixjLyP8spVjNmh4EjwcvAP8D5wED4w4hKXCL,0.008,269.52,19.42,-269.512,-1.0
2978,DVN3JPRgpF1UAW17XQsmC5DSvS1FXn7qwTnct692BumN,0.006,273.31,19.419,-273.304,-1.0
4482,BxsmnmxFcPhQaxe5gPp3CJV9iEpuEqmnsNdYd8dQnQBr,0.009,353.27,19.419,-353.261,-1.0
2713,H5huoFoZTNxz58bP8h1S4UugLKSKMJt8uELKXL6w3oCj,0.0,265.17,19.419,-265.17,-1.0
3558,GhXjfScA176TX7XrQPxnq4tzKAGfv6ukbhrq99jMettX,0.0,261.53,19.417,-261.53,-1.0
6220,C9eQse9VcjrkHZ6hVsaUG6oaJdo2qFaN6nxUfQdbPnzn,0.01,275.56,19.416,-275.55,-1.0
5345,29LVxKo4ZDARR8mMxeo3k1pz6j3yhiUCf5ZZ9owysL9D,0.003,276.9,19.415,-276.897,-1.0
6096,bZg1mDPQa43xtkKq3vyGQG56gzqTif8Sz3xa25VE4KR,0.0,54.73,19.415,-54.73,-1.0
3028,4RpPfDiBxhG46Jvdgfwy6r9aU3tESDY8JAkReprPavAa,0.009,292.3,19.413,-292.291,-1.0
4139,4QoZUEiC93zDqwUFUvGhJJpaePnQ5vy99x2DcJnDEZ8J,0.002,263.25,19.412,-263.248,-1.0
2954,3VSz4B1R3oeCg8f3dT3xUJcVfhME5g8E1Fbn1Q61DbJR,0.006,55.25,19.412,-55.244,-1.0
3624,C8oPjatk7p45o14zx6XC7BM17okohMUvQojeKqtQ96S3,0.006,285.4,19.411,-285.394,-1.0
919,2JxCaHvK5wsr3tg9poi9p86AW1gXF1cn2BheHQfi8FZ5,0.009,263.48,19.41,-263.471,-1.0
5275,5aRS6qUEwogAG8Lh4CGKZeyD8TCCVh4Tb8V7QcqmberK,0.007,273.2,19.409,-273.193,-1.0
1881,8wtKHUSbxTEaXMgUdyUG4pvNQxhZr99f3sNWBmb5nbGw,0.004,287.44,19.408,-287.436,-1.0
139,7LQUw4prq8KWGGNy43JBYF4yqHVYUUapNFHCxPQNKpSS,0.004,307.44,19.407,-307.436,-1.0
2846,6QLe9G6QgjmAuFhZXzcEAhX4iBrGfPuaSTKWBfAGzgTU,0.009,262.03,19.407,-262.021,-1.0
1174,9WGMqWQy8CL5gLJAc8x67oRPo96VC1HWgijT38j1uBmF,0.002,270.47,19.406,-270.468,-1.0
1518,B6GUwh7WoDmmeLxeVYWg2dtKUrQUBKUpYkeswrFRhiRr,0.0,293.01,19.404,-293.01,-1.0
2005,7PsfMrtLKPGMjP3z1PDPfwLEjSbaiChTGbvkvmjpHkDS,0.009,267.68,19.402,-267.671,-1.0
6594,27KBamARViogjYwq7R4RTJgrmSKDmBLvgQQR1oSyP37R,0.001,290.17,19.4,-290.169,-1.0
2957,959LM6gNFYTxwkmxtLodz1jqMK2HnkNocqufTbEBvYXQ,0.005,266.06,19.399,-266.055,-1.0
2884,A6knPMq6cg2XynnCTNERHoPaSJUW47e7MrDfeEzNR7cG,0.006,273.59,19.399,-273.584,-1.0
4163,Bxq63bx1Lo8Pn1eUSiUNHCHbobgTyV7QCmWgsirSjb76,0.005,304.1,19.396,-304.095,-1.0
3315,CAtmo482QpZqmjjkykQzNYk8VpnsTLi7spewjtGyR1kQ,0.004,298.31,19.395,-298.306,-1.0
1706,AP79zGVfh4SkTDYavrVxJpLxBqSxh86mNDG7WCd17H5w,0.007,17.76,19.395,-17.753,-1.0
3139,GtyDDW5bYZuPosHdhkzrkVqbxJ8UC4yqDcac2qSMzMui,0.001,268.77,19.395,-268.769,-1.0
2236,EfHcxPA9bqp5UTm7mutBuL4ZFbp1vm5vYpS1BgHDpZqp,0.007,266.94,19.394,-266.933,-1.0
4202,9wjCpgDXfCK5Msa99XWuX4w3xdJNgueuFY3FwYr4t1Rf,0.004,256.3,19.394,-256.296,-1.0
35,54xS83Y4WP7jrJsKZH2h4JbKTayoNnhu1gV6HuW73APC,0.009,261.93,19.392,-261.921,-1.0
3725,6ZQu6B1vFhykLkbmjtMceqduqVgCSz4L35nbPRxxA2Ps,0.004,265.61,19.39,-265.606,-1.0
5595,4Sm9RWqrph72ZcWwCXSbjQ3gVJjfackrXZEKFSNJUSUx,1407.791,1210.0,19.389,197.791,0.163
5033,9xQhQfxajTntNEErYqydE6Shz3govyamdYi4jh5znAkX,0.001,262.67,19.388,-262.669,-1.0
2607,34Vn2qEh7Ttos9PKq9eDxdcctei2nGdPBVe59Ag6fDRg,0.0,296.81,19.386,-296.81,-1.0
6105,ApgbLcx17eo42Cx7AttTxQ9jJd7d7DubCG771wFjcpJg,0.001,302.45,19.382,-302.449,-1.0
2644,6aLgUuXXJ5mFdJJZx1K6NrPC5AELbSer3hMtTMhE9e44,0.009,265.91,19.382,-265.901,-1.0
923,DC1hggcgcVb4NHCS97TQbxAPMpUxFqkTezZGfE844Kgw,0.0,267.12,19.378,-267.12,-1.0
